Sample Name,Sample Number,Length,Tt.Ar,Ma.Ar,Ct.Mask,Ct.Ar_Tt.Ar,Ct.Ar,Ps.Pm,Ec.Pm,Po.Ar,Ct.Po,Ct.Th,J,Imax,Imin,Zmax,Zmin,Dmax,Dmin,App.D,Tiss.D,exp_name,gene_symbol,Le,Apparent Density,Tissue Density,Unnamed: 1
Ocstamp_E02_M_total mean,,14.6475,1.7482,1.07513125,0.67306875,38.37174461,0.67123125,4.597125,3.675035875,0.0018375,0.270375,0.1495,0.3218,0.2119175,0.10988375,0.219665,0.17395375,1.926546366,1.262958479,1153.2679,1225.213688,Ocstamp_E02_CF.xlsx,Ocstamp,,,,
Ogn_E01_M_total mean,,,1.7875475,1.08819,0.6993575,39.0112205,0.69711625,4.6515,3.693559339,0.00224125,0.317,0.1543625,0.3468725,0.23356375,0.11331,0.2383075,0.18116375,1.948481266,1.240155826,1134.9552,1197.8621,Ogn_E01_CF.xlsx,Ogn,14.596,,,
OSM_E01_M_total mean,,14.2825,1.68113375,1.03578625,0.6453475,38.22201491,0.64345125,4.373625,3.603465067,0.00189625,0.2825,0.149525,0.30018,0.1982625,0.10191875,0.21282625,0.16033375,1.84513784,1.267438395,1158.60075,1233.269588,Osm_E01_CF.xlsx,Osm,,,,
Pacsin2_E01_M_total mean,,,1.75879875,1.1002775,0.65852125,37.41410093,0.6565525,4.619875,3.712119073,0.00196875,0.298,0.1469375,0.325035,0.21733875,0.10769625,0.2246975,0.17156375,1.919724593,1.244403638,1129.778913,1195.069525,Pacsin2_E01_CF.xlsx,Pacsin2,14.608,,,
Pard6a_E01_M_total mean,,,1.96694125,1.16485375,0.8020875,40.67371576,0.79958625,4.970625,3.820992874,0.00250125,0.31325,0.1730625,0.43053625,0.28934375,0.1411925,0.28276375,0.212205,2.031567316,1.323930432,1145.003238,1204.038838,Pard6a_E01_CF.xlsx,Pard6a,14.964,,,
PARP16_E01_M_total mean,,14.46142857,1.79520875,1.08703375,0.708175,39.29512701,0.7051,4.81725,3.693050125,0.003075,0.435125,0.15655,0.35055875,0.2381575,0.11240375,0.241115,0.180635,1.958996724,1.243997527,1127.93305,1203.17285,Parp16_E01_CF.xlsx,Parp16,,,,
Pcsk4_E01_E01_M_total mean,,,1.86537375,1.11374625,0.7516275,40.18455152,0.74965375,4.780125,3.7323836,0.00197375,0.261,0.1634875,0.389065,0.26127875,0.12778625,0.257595,0.1982675,2.007086475,1.264596598,1152.4762,1217.06215,Pcsk4_E01_CF.xlsx,Pcsk4,14.796,,,
Pitx3_E01_M_total mean,,,1.37685875,0.82861875,0.54824,39.74225291,0.54685,3.78825,3.223950192,0.00139,0.252625,0.1402875,0.20447375,0.13252875,0.071945,0.1620175,0.1263025,1.626713669,1.135739876,1144.733563,1219.0283,Pitx3_E01_CF.xlsx,Pitx3,13.974,,,
Pkn3_E01_M_total mean,,,1.76999625,1.0259975,0.74399875,41.85227575,0.74176125,4.570375,3.588027343,0.0022375,0.30125,0.16935,0.3567675,0.239345,0.11742125,0.24810875,0.1874425,1.916900385,1.244559224,1152.5719,1215.626713,Pkn3_E01_CF.xlsx,Pkn3,14.62,,,
Pla2g2d_E01_M_total mean,,,1.92689,1.16844,0.75845,39.34355008,0.75520125,5.010625,3.81620681,0.00324875,0.41225,0.1609375,0.41087875,0.277035,0.13384375,0.27010625,0.205345,2.016098715,1.274983084,1140.609963,1202.281525,Pla2g2d_E01_CF.xlsx,Pla2g2d,14.96,,,
Plekha3_E01_M_total mean,,,2.1684725,1.335565,0.8329075,38.29556363,0.83019625,5.331875,4.095494181,0.00271125,0.3215,0.1707125,0.497635,0.333785,0.16385,0.3129475,0.2331875,2.131989447,1.403180344,1146.012438,1207.179388,Plekha3_E01_CF.xlsx,Plekha3,15.012,,,
PNMT_E01_M_total mean,,14.54875,1.62154625,0.96602,0.65552625,40.26949787,0.653765,4.33825,3.482756934,0.00176125,0.266125,0.154925,0.28780625,0.1892625,0.09854375,0.20695,0.1621325,1.819231582,1.212665688,1155.181825,1226.762238,Pnmt_E01_CF.xlsx,Pnmt,,,,
Ppp1r26_E01_M_total mean,,,1.83319,1.10008,0.73311,39.87997631,0.73076875,4.82675,3.715897851,0.00234125,0.321125,0.161875,0.36463375,0.24095125,0.12368375,0.24875875,0.19323375,1.934509617,1.275126092,1138.226225,1199.732525,Ppp1r26_E01_CF.xlsx,Ppp1r26,15.014,,,
Prokr1l_E01_M_total mean,,14.465,1.846775,1.156055,0.69072,37.27962291,0.687735,4.659666667,3.808241605,0.002985,0.415333333,0.15,0.348248333,0.22287,0.12538,0.22879,0.184671667,1.940658224,1.354076385,1144.472733,1208.54855,Prokr1_E01_CF.xlsx,Prokr1,,,,
PROM2_E01_M_total mean,,14.6125,1.7397075,1.02278375,0.71692375,41.0460283,0.71415875,4.730625,3.583918307,0.002765,0.381625,0.1612,0.34255375,0.23592625,0.10662625,0.24016,0.1758725,1.96262331,1.212108084,1109.7529,1175.950325,Prom2_E01_CF.xlsx,Prom2,,,,
Ptpn20_E01_M_total mean,,,1.8921825,1.09084375,0.80133875,42.22971288,0.79926625,4.727125,3.701637303,0.0020725,0.259375,0.1776625,0.4032075,0.26586125,0.1373475,0.2681575,0.2076075,1.978644052,1.321168855,1153.085213,1211.912,Ptpn20_E01_CF.xlsx,Ptpn20,14.712,,,
Ptpn5_E01_M_total mean,,,1.944135,1.1659025,0.7782325,40.07913874,0.77570125,4.969375,3.818374282,0.00253125,0.327,0.17185,0.41728,0.28153,0.13575,0.2773025,0.2041175,2.013952282,1.321014083,1147.456513,1209.554425,Ptpn5_E01_CF.xlsx,Ptpn5,14.996,,,
Ptpru_E01_M_total mean,,,2.03607,1.251075,0.784995,38.57783107,0.78197,5.1805,3.956890173,0.003025,0.3845,0.1670625,0.4408125,0.290545,0.15026875,0.2874925,0.22014375,2.01466003,1.355389611,1141.775688,1202.5077,Ptpru_E01_CF.xlsx,Ptpru,14.946,,,
Pycr1_E01_M_total mean,,,1.77001875,0.9641275,0.80589125,45.40351856,0.80354,4.5225,3.477564191,0.00235125,0.28325,0.185625,0.37852375,0.255615,0.12290875,0.26467,0.19702125,1.923030037,1.241653263,1159.6795,1216.557563,Pycr1_E01_CF.xlsx,Pycr1,14.532,,,
R3hcc1l_E01_M_total mean,,,1.791975,1.0927925,0.6991825,38.87172659,0.6969475,4.764125,3.705162251,0.002235,0.323,0.154575,0.34666375,0.23511,0.11155375,0.24278625,0.17906625,1.933865733,1.244780388,1135.868663,1200.776488,R3hcc1l_E01_CF.xlsx,R3hcc1l,14.846,,,
Rab20_E01_M_total mean,,,1.6720375,0.99025,0.6817875,40.62639424,0.68002375,4.3765,3.524283998,0.00176375,0.25575,0.1592375,0.3134675,0.21144125,0.10202625,0.22470625,0.1662325,1.865607862,1.223113989,1147.8219,1212.738463,Rab20_E01_CF.xlsx,Rab20,14.496,,,
Rab36_E01_M_total mean,,14.49,1.59528125,0.95160875,0.6436725,40.21700572,0.6421025,4.265625,3.456109958,0.00157,0.244875,0.154025,0.2761925,0.17819,0.0980025,0.2003425,0.1584375,1.769473515,1.234619753,1152.954713,1223.351975,Rab36_E01_CF.xlsx,Rab36,,,,
Rab3c_E01_M_total mean,,,1.859525,1.10785375,0.75167125,40.32462273,0.74962875,4.859125,3.728542059,0.0020425,0.271375,0.166325,0.38001125,0.25387625,0.12613875,0.25988375,0.1971575,1.947214413,1.276886744,1144.0811,1205.2046,Rab3c_E01_CF.xlsx,Rab3c,14.976,,,
Rab43_E01_E01_M_total mean,,,1.64639875,0.98329375,0.663105,40.18765914,0.6612075,4.262125,3.512451556,0.0018975,0.283,0.155175,0.30012625,0.20292875,0.09719625,0.216165,0.15986375,1.870241473,1.213209673,1135.799088,1200.8461,Rab43_E01_CF.xlsx,Rab43,14.22,,,
Rabac1_E01_M_total mean,,,1.65797375,1.02965125,0.6283225,37.82875842,0.626585,4.43,3.595598352,0.0017375,0.276625,0.1455875,0.2917925,0.20029375,0.0915025,0.21266625,0.15482,1.882255467,1.181769885,1139.157113,1209.6153,Rabac1_E01_CF.xlsx,Rabac1,14.496,,,
RAD21L_E01_M_total mean,,14.48375,1.746425,1.04678875,0.69963625,39.90825769,0.69778125,4.50975,3.624340822,0.001855,0.26875,0.1571,0.3359325,0.226045,0.10988625,0.232215,0.17695375,1.937017727,1.234765879,1144.493563,1203.90785,Rad21L_E01_CF.xlsx,Rad21L,,,,
Rbm4b_E01_M_total mean,,,1.7107325,1.037085,0.6736475,39.25985804,0.67190125,4.51025,3.607694207,0.00174625,0.25875,0.1541,0.3162025,0.2099875,0.1062125,0.22282375,0.17092625,1.875145405,1.237818372,1141.123238,1206.9271,Rbm4b_E01_CF.xlsx,Rbm4b,14.682,,,
Rexo4_E01_M_total mean,,,1.96963,1.22263875,0.74699125,37.86160123,0.74452,4.946375,3.915079752,0.00247125,0.329625,0.1593,0.40440875,0.2676625,0.136745,0.26031375,0.20305375,2.050457322,1.33881634,1130.701063,1192.894625,Rexo4_E01_CF.xlsx,Rexo4,14.752,,,
Rhbdl2_E01_M_total mean,,14.54,1.76,0.991,0.725,41,0.722,5.547,3.528,0.00922625,1.312375,0.17,0.40916375,0.2707275,0.13843625,0.25811375,0.19188625,2.029636439,1.403832096,1110.979063,1182.220225,Rhbdl2_E01_CF.xlsx,Rhbdl2,,,,
RILPL2_E01_M_total mean,,14.61875,1.77391875,1.06028,0.71363875,40.10777228,0.71165375,4.59225,3.6474,0.001985,0.274375,0.159575,0.3450375,0.2291675,0.11587,0.2359775,0.183585,1.928914763,1.259307279,1167.448275,1236.819013,Rilpl2_E01_CF.xlsx,Rilpl2,,,,
Rin3_E01_M_total mean,,,1.8815375,1.13359875,0.74793875,39.58225339,0.7453725,4.767625,3.77355261,0.00256625,0.350375,0.1622875,0.38207875,0.25196625,0.13011375,0.25956375,0.20039125,1.939972108,1.295507044,1146.055875,1210.493963,Rin3_E01_CF.xlsx,Rin3,14.732,,,
Rnf112_E01_M_total mean,,,1.76393,1.0121825,0.7517475,42.4133862,0.7497125,4.61625,3.56604479,0.002035,0.271875,0.1696,0.36285,0.2507625,0.11208875,0.25463125,0.1845475,1.962495942,1.21102109,1156.512863,1218.854263,Rnf112_E01_CF.xlsx,Rnf112,14.782,,,
Rnf13_E01_M_total mean,,,1.860136667,1.161573333,0.698563333,37.43846212,0.696133333,4.845333333,3.814798009,0.00243,0.337666667,0.1519,0.364855,0.244605,0.120253333,0.244096667,0.186273333,1.992048297,1.274636834,1142.5413,1209.157117,Rnf13_E01_CF.xlsx,Rnf13,14.72,,,
Rps6kl1_E01_M_total mean,,,1.760807143,1.030828571,0.729978571,41.34144685,0.728311429,4.727142857,3.598893488,0.001667143,0.228714286,0.165071429,0.34634,0.232057143,0.11428,0.239197143,0.185431429,1.942207258,1.231536175,1156.659486,1220.927286,Rps6kl1_E01_CF.xlsx,Rps6kl1,15.02628571,,,
Serpinb5_E01_M_total mean,,14.6475,1.90528375,1.14781375,0.75747,39.62287588,0.75484,4.7975,3.796576786,0.00263,0.33925,0.165175,0.396215,0.26782375,0.12839,0.26190375,0.19899,2.041718382,1.28825862,1151.884663,1217.65375,Serpinb5_E01_CF.xlsx,Serpinb5,,,,
Sfxn4_E01_M_total mean,,,1.72478125,1.0261925,0.69858875,40.36187002,0.69658,4.4725,3.587884005,0.00200875,0.28125,0.1588625,0.3268225,0.21539125,0.11143125,0.22867375,0.17787875,1.87473719,1.245403947,1147.856725,1213.26045,Sfxn4_E01_CF.xlsx,Sfxn4,14.56,,,
SH3TC2_E01_M_total mean,,14.64,1.774603333,1.095596667,0.679006667,38.03143815,0.675336667,4.604166667,3.70851925,0.00367,0.535333333,0.149983333,0.329531667,0.218505,0.111028333,0.234226667,0.177906667,1.860870265,1.24275795,1108.14885,1185.328517,Sh3tc2_E01_CF.xlsx,Sh3tc2,,,,
Slc1a1_E01_E01_M_total mean,,,1.581381429,0.957714286,0.623667143,39.27641472,0.621862857,4.112142857,3.465301325,0.001804286,0.286285714,0.148742857,0.269355714,0.175161429,0.094191429,0.194832857,0.153975714,1.772123719,1.219381981,1145.096457,1217.198886,Slc1a1_E01_CF.xlsx,Slc1a1,14.13942857,,,
Slc24a5_E01_M_total mean,,,1.7674825,1.03312375,0.73435875,41.37207939,0.7320375,4.674,3.599762938,0.00232125,0.31,0.16625,0.3539725,0.2377275,0.116245,0.2461225,0.18364625,1.920789654,1.256204145,1156.495425,1221.78605,Slc24a5_E01_CF.xlsx,Slc24a5,14.866,,,
Slc46a3_E01_M_total mean,,,1.92153125,1.0986525,0.82287875,42.77537655,0.81984125,4.92475,3.706845554,0.0030375,0.364875,0.1800375,0.42765625,0.2863525,0.141305,0.2833825,0.21431625,2.003259196,1.305742254,1161.523825,1223.62165,Slc46a3_E01_CF.xlsx,Slc46a3,15.016,,,
Slc8a3_E01_M_total mean,,,2.04827625,1.28472375,0.7635525,37.00612654,0.76036875,4.94225,4.01327353,0.00318375,0.40475,0.15545,0.43941125,0.29135,0.1480625,0.27147,0.21428875,2.122853885,1.366846624,1110.926863,1170.066838,Slc8a3_E01_CF.xlsx,Slc8a3,14.212,,,
Snx15_E01_M_total mean,,14.656,1.78998625,1.03633875,0.7536475,41.99701064,0.751565,4.6,3.607472555,0.0020825,0.275625,0.1685125,0.36462375,0.2466375,0.1179875,0.2547875,0.1888275,1.932517564,1.24889248,1160.401563,1224.778725,Snx15_E01_CF.xlsx,Snx15,,,,
Sp5_E01_M_total mean,,,1.792321667,1.077471667,0.71485,39.598816,0.712526667,4.705333333,3.677660979,0.002323333,0.3175,0.16075,0.349913333,0.230901667,0.119015,0.23819,0.186453333,1.921861556,1.267396207,1143.6316,1209.42395,Sp5_E01_CF.xlsx,Sp5,14.824,,,
Spata7_E01_M_total mean,,,1.66391125,1.0107225,0.65318875,39.13943042,0.651475,4.482125,3.563083178,0.00171375,0.262375,0.1509375,0.29766625,0.19823875,0.0994275,0.21186125,0.16474625,1.867783619,1.206283219,1151.893338,1222.603825,Spata7_E01_CF.xlsx,Spata7,14.698,,,
Spp1_E01_M_total mean,,,1.78172875,1.05365,0.72807875,40.58053247,0.7234075,4.852625,3.635295795,0.00467125,0.661,0.165,0.36244375,0.25080375,0.1116375,0.256955,0.1796825,1.938941362,1.236124152,1141.297213,1208.684438,Spp1_E01_CF.xlsx,Spp1,14.94,,,
Sprr1b_E01_M_total mean,,,1.8920875,1.10491625,0.78717125,41.59514523,0.78508625,4.7785,3.716741588,0.002085,0.263375,0.1717625,0.40506125,0.26944625,0.13561375,0.26846125,0.20808,1.988718777,1.283908586,1151.580138,1211.746713,Sprr1b_E01_CF.xlsx,Sprr1b,14.806,,,
Sprr3_E01_E01_M_total mean,,,1.938075,1.11893125,0.81914375,42.14400048,0.816565,4.963125,3.745462427,0.00257875,0.31325,0.1782125,0.42682125,0.28354625,0.1432725,0.28259625,0.216545,1.992556578,1.315171859,1155.503688,1216.000788,Sprr3_E01_CF.xlsx,Sprr3,15.132,,,
Sptssb_E01_E01_M_total mean,,,1.85805625,1.053645,0.80441125,43.15616429,0.802105,4.75925,3.633825575,0.00230625,0.285,0.1806375,0.4001125,0.2657475,0.13436625,0.2689125,0.20621625,1.964165701,1.293883571,1167.91805,1229.693988,Sptssb_E01_CF.xlsx,Sptssb,14.91,,,
Steap2_E01_M_total mean,,,1.7805675,1.06402375,0.71654375,40.13307548,0.71479875,4.668,3.654920911,0.001745,0.243375,0.1607,0.34635125,0.2304875,0.11586375,0.23879625,0.18325625,1.92313975,1.262306088,1145.359963,1210.206863,Steap2_E01_CF.xlsx,Steap2,14.802,,,
STK16_E01_M_total mean,,14.56875,1.75624125,1.0694625,0.68677875,38.92909813,0.684395,4.569875,3.662093972,0.00238375,0.343375,0.15635,0.33067375,0.21932625,0.11134625,0.22878125,0.176575,1.90635386,1.254224295,1143.153213,1206.919213,Stk16_E01_CF.xlsx,Stk16,,,,
Stmn4_E01_M_total mean,,,1.9501075,1.1738675,0.77624,39.70492807,0.773975,5.05125,3.838132151,0.002265,0.29025,0.1682625,0.41567,0.28131125,0.13436125,0.27457625,0.20450125,2.042946509,1.309864166,1141.549488,1203.33415,Stmn4_E01_CF.xlsx,Stmn4,15.136,,,
Syce11_E01_M_total mean,,,1.72839,1.01918625,0.70920375,40.92249657,0.70755,4.492875,3.57799625,0.00165375,0.230875,0.1612,0.3337,0.2253075,0.10839125,0.23547875,0.17787875,1.912548458,1.2170237,1144.281188,1205.778763,Syce11_E01_CF.xlsx,Syce11,14.524,,,
Tas2r138_E01_M_total mean,,,1.86103375,1.1063275,0.75470625,40.45037086,0.7522525,4.853375,3.725069908,0.00245375,0.322125,0.165975,0.38238125,0.25520125,0.12718,0.25796125,0.1978775,1.974045778,1.277272196,1148.578813,1211.224725,Tas2r138_E01_CF.xlsx,Tas2r138,14.932,,,
Tbc1d4_E01_M_total mean,,,1.82648375,1.08019875,0.746285,40.71203517,0.74409125,4.7495,3.681824965,0.00219375,0.292875,0.167725,0.373835,0.25208125,0.12175375,0.2542275,0.1907925,1.969270757,1.2733027,1156.173525,1221.229288,Tbc1d4_E01_CF.xlsx,Tbc1d4,14.808,,,
Tex29_E01_M_total mean,,,2.0334525,1.199495,0.8339575,40.87541248,0.830775,5.241625,3.879957282,0.0031825,0.379375,0.1753875,0.462445,0.311675,0.1507725,0.29664,0.22612125,2.094968056,1.33004253,1152.554525,1212.216475,Tex29_E01_CF.xlsx,Tex29,15.182,,,
Thsd1_E01_M_total mean,,14.81625,1.82326875,1.06543625,0.7578325,41.43620666,0.75567625,4.71325,3.653341364,0.00215625,0.27925,0.1685375,0.37244375,0.24331375,0.12913,0.2504575,0.19717875,1.932306565,1.29183156,1152.6415,1215.661563,Thsd1_E01_CF.xlsx,Thsd1,,,,
Tmem136_E01_E01_M_total mean,,,1.693567143,1.019557143,0.67401,39.69687987,0.672247143,4.529714286,3.578207957,0.001762857,0.259857143,0.155785714,0.311705714,0.207705714,0.103998571,0.22036,0.168221429,1.880401354,1.234388771,1162.068157,1233.981671,Tmem136_E01_CF.xlsx,Tmem136,12.672,,,
Tmem181aE01_M_total mean,,,1.89779125,1.1288225,0.76896875,40.44162131,0.76657375,4.858125,3.762584655,0.002395,0.310875,0.1674,0.40176125,0.27345375,0.12830625,0.26842875,0.19912875,2.033089933,1.281106452,1148.109013,1210.87675,Tmem181a_E01_CF.xlsx,Tmem181a,14.666,,,
Tnfsf18_E01_M_total mean,,,1.92789375,1.15729,0.77060375,39.74744561,0.76828875,4.90625,3.812642695,0.002315,0.29875,0.1670625,0.40745625,0.27492,0.13253875,0.271395,0.20251,2.021615358,1.303502579,1142.976225,1205.0306,Tnfsf18_E01_CF.xlsx,Tnfsf18,14.878,,,
Tpcn1_E01_M_total mean,,,1.69671125,0.99458,0.70213125,41.16895141,0.7006225,4.44375,3.531519203,0.00150875,0.21275,0.16195,0.33239875,0.2292925,0.10310625,0.23687625,0.172415,1.916942479,1.184722191,1167.126363,1233.782813,Tpcn1_E01_CF.xlsx,Tpcn1,14.442,,,
TPRN_E01_M_total mean,,14.39375,1.57958125,0.94902375,0.6305575,39.87194852,0.628855,4.243,3.451065651,0.0017025,0.270375,0.1509125,0.27048625,0.1786125,0.0918725,0.19698,0.15058625,1.809554721,1.219544602,1137.335988,1200.842863,Tprn_E01_CF.xlsx,Tprn,,,,
Try4_E01_M_total mean,,,1.80362375,1.06861125,0.7350125,40.64525884,0.73296,4.7295,3.660380723,0.0020525,0.27825,0.1662125,0.36198,0.24322375,0.11875625,0.247665,0.18712,1.951114227,1.26171316,1141.210213,1202.307613,Try4_E01_CF.xlsx,Try4,14.852,,,
TSPAN18_E01_M_total mean,,14.31125,1.65299,0.99166625,0.66132375,39.83965661,0.65921875,4.32475,3.527613224,0.002105,0.317625,0.1554375,0.299495,0.19958,0.099915,0.21573875,0.16290125,1.83957287,1.221981498,1162.132813,1236.9408,Tspan18_E01_CF.xlsx,Tspan18,,,,
Tssk5_E01_M_total mean,,,1.83790625,1.090835,0.74707125,40.46321088,0.74485125,4.796625,3.701200095,0.00222,0.291,0.1635,0.37525375,0.253275,0.1219775,0.2545475,0.19380625,1.983551072,1.253233633,1145.412138,1209.162913,Tssk5_E01_CF.xlsx,Tssk5,14.888,,,
Ttll6_E01_M_total mean,,14.82125,1.79212125,1.037725,0.75439625,42.04526745,0.75241625,4.676625,3.607423362,0.00198,0.26175,0.1706,0.363365,0.24137375,0.12199,0.2497525,0.1907775,1.927803492,1.272260672,1160.61905,1224.552525,Ttll6_E01_CF.xlsx,Ttll6,,,,
Vcpkmt_E01_M_total mean,,,1.479814286,0.895295714,0.584518571,39.17968991,0.583138571,4.030571429,3.35282233,0.00138,0.236571429,0.143685714,0.236607143,0.154294286,0.082312857,0.1784,0.139032857,1.715237679,1.17784935,1141.954686,1214.076957,Vcpkmt_E01_CF.xlsx,Vcpkmt,14.28342857,,,
Ydjc_E01_M_total mean,,,1.7702175,1.05105,0.7191675,40.60306997,0.71645625,4.647,3.624833109,0.00271125,0.370875,0.1624,0.35019,0.23487,0.11532125,0.2398075,0.183425,1.935648767,1.243814968,1155.2688,1221.942663,Ydjc_E01_CF.xlsx,Ydjc,14.76,,,
Ypel1_E01_M_total mean,,,1.78688875,1.037575,0.74931375,41.76272474,0.74684375,4.595875,3.60148235,0.00247,0.31425,0.169225,0.36565625,0.24038875,0.12526875,0.24936,0.19557875,1.886974808,1.267557052,1153.902975,1215.504963,Ypel1_E01_CF.xlsx,Ypel1,14.558,,,
Zbtb32_E01_M_total mean,,,1.86018875,1.07507,0.78511875,42.07242012,0.7826275,4.792875,3.670484936,0.00249125,0.315625,0.1749,0.396045,0.2654775,0.13057,0.26508875,0.202445,1.984664132,1.283634224,1147.265163,1207.014113,Zbtb32_E01_CF.xlsx,Zbtb32,14.848,,,
ZDHHC11_E01_M_total mean,,14.36285714,1.684582857,1.018548571,0.666034286,39.38477242,0.664301429,4.369857143,3.577416084,0.001732857,0.259,0.152442857,0.307337143,0.204181429,0.103152857,0.215178571,0.169792857,1.893352088,1.215340826,1177.966086,1252.961771,Zdhhc11_E01_CF.xlsx,Zdhhc11,,,,
Zfp14_E01_M_total mean,,,1.80868375,1.06503125,0.7436525,40.87890801,0.74148625,4.719,3.655609386,0.00216625,0.290375,0.1684875,0.36618,0.24404125,0.12213875,0.25249875,0.19181375,1.921872678,1.265870911,1155.573275,1220.776913,Zfp14_E01_CF.xlsx,Zfp14,14.852,,,
Zfp40_E01_M_total mean,,,2.10940375,1.2754825,0.83392125,39.4843426,0.83144875,5.29075,4.000572411,0.0024725,0.295875,0.1750875,0.48100625,0.32297,0.15803625,0.30410375,0.23012625,2.120572605,1.371348548,1150.7711,1210.815838,Zfp40_E01_CF.xlsx,Zfp40,15.158,,,
Zfp689_E01_M_total mean,,,1.82713,1.12019375,0.70693625,38.52059176,0.704835,4.80775,3.74841775,0.00210125,0.293875,0.1569125,0.35461875,0.23434625,0.1202725,0.23989875,0.18412875,1.939447248,1.297959742,1143.08935,1209.380425,Zfp689_E01_CF.xlsx,Zfp689,14.862,,,
Zfp961_E01_M_total mean,,,2.030128571,1.259714286,0.770414286,37.77741789,0.766657143,5.086428571,3.975588234,0.003757143,0.478571429,0.161057143,0.431661429,0.286902857,0.14476,0.277504286,0.210992857,2.058484103,1.367081913,1145.235614,1211.173757,Zfp961_E01_CF.xlsx,Zfp961,14.90514286,,,
