Bone type,Bone #,R_BS,G_BS,R_G,Ronly_BS,Gonly_BS,sLS_BS,dLS_BS,LS_BS,R_LS,G_LS,MS_BS,sLS_LS,dLS_LS,dLS_sLS,MAR,BFR,BV_TV,Tb.Th,Tb.N,Tb.Sp,AP_BS,AP_R_BS,AP_G_BS,AP_RG_BS,AP_R_RG_BS,AP_L_BS,AP_NL_BS,AP_L_AP,AP_NL_AP,AP_R_R,AP_G_G,AP_RG_RG,AP_R_RG_R,AP_TRAP_BS,TRAP_BS,TRAP_L_BS,TRAP_NL_BS,AP_TRAP_R_RG_BS,TRAP_on_TRAP,TRAP_L_TRAP_on,TRAP_NL_TRAP_on,GFP_BS,GFP_R_BS,GFPonly_BS,Height_Width,Osteocytes_Density,Cortex_Width,AC_Intensity,RedBeads_Intensity,AC_RedBeads,AC_BR_Intensity,AC_BR_RedBeads,Calcein_Intensity,GreenBeads_Intensity,Calcein_GreenBeads,AP_Intensity,TRAP_Intensity,exp_name,gene_symbol,AP_Background_Intensity,TRAP_Background_Intensity,Osteocytes_N
,Dnajb3_E01_hV_M_s3,37.09984001,23.41409349,165.0592005,29.06142364,14.06625274,43.49109403,8.038416372,51.5295104,71.96070371,43.59572131,29.78396339,84.44357498,15.55642502,18.43780745,0.981654502,0.246239347,13.82224543,39.55855821,3.487016587,248.5614306,83.98504023,27.73717173,12.50901558,6.927935741,34.66510747,47.46810152,36.86180501,56.24998844,43.75001156,74.74023223,53.27086746,91.97342731,93.35020351,26.03275316,27.18631815,15.31747149,12.86599082,10.72142765,86.69579935,54.36689618,45.63310382,,,,2.431670816,1559.333748,65.46419541,37,242.3333333,0.1531893,24,0.099382716,94,238.6666667,0.391666667,74,177.6666667,Dnajb3_E01V.xls,Dnajb3,,,
,Dnajb3_E01_hV_M_s4,35.44959643,24.07657616,153.8762189,25.43669962,13.58824943,38.32249574,10.01289682,48.33539256,72.98799981,47.47946734,29.17414469,79.53253285,20.46746715,25.81181909,0.902301783,0.263093628,14.84981355,43.52083967,3.408479547,250.2746606,88.49446626,24.87837645,13.04867905,9.448079296,34.32645574,46.6522119,41.98506825,52.48903783,47.51096217,70.46638338,54.03861002,97.93448152,96.81465415,26.25103026,26.78008198,12.60507411,12.60855688,9.322974932,81.8046111,50.10053702,49.89946298,,,,2.477943186,1450.250688,73.54157642,34,244,0.139917695,22,0.090534979,81.5,237.6666667,0.340481919,72,169.3333333,Dnajb3_E01V.xls,Dnajb3,,,
,Dnajb3_E01_hV_M_s5,32.80356169,20.63373996,159.7933189,26.95686178,14.6682535,41.67410493,5.965486462,47.63959139,69.20995108,43.31216821,26.80253893,87.47788071,12.52211929,14.31461209,0.924556826,0.329639395,15.21422893,42.93108264,3.535917179,240.0571246,89.25654417,26.38184327,14.10790439,5.494396509,31.90022811,46.0081325,42.77496777,51.82082216,48.17917784,80.42544573,68.76963984,96.43167972,96.75139119,29.10117599,29.50717524,14.38559952,14.83685411,11.42517108,84.89283019,49.22789751,50.77210249,,,,2.763414097,1433.844473,63.13443436,32,244.6666667,0.130879893,20,0.081808297,81.33333333,237.6666667,0.342174491,70,172.6666667,Dnajb3_E01V.xls,Dnajb3,,,
,Dnajb3_E01_hV_M_s6,33.98556534,23.40996788,144.763703,25.85867369,15.28307623,41.14174992,8.126891653,49.26864157,68.62222393,47.85505371,28.69776661,83.52272236,16.47727764,19.72916121,1.078145026,0.331447193,14.87955348,43.23469599,3.436457359,248.6653502,90.36284324,25.65057566,15.139815,7.746876338,33.39745199,48.53726699,41.82557625,53.63583413,46.36416587,75.37176733,63.44069401,99.37249242,98.26604237,28.88922331,27.26302276,14.20065092,13.06237184,9.878442458,84.98828315,52.02758532,47.97241468,,,,2.69834889,1631.944625,55.78673492,31.5,246,0.12804878,20,0.081300813,81,237,0.34173699,72.66666667,169.6666667,Dnajb3_E01V.xls,Dnajb3,,,
,Dnajb3_E01_hV_M_s7,32.55669861,20.18890476,166.26885,26.00928394,12.98925286,39.42531332,7.199651899,46.62496522,71.95952507,43.27469501,26.91230856,84.76577992,15.23422008,18.03338731,0.873929271,0.234185378,13.37588985,41.43859529,3.548736094,244.3407484,88.75888861,25.43683445,12.65244673,6.611406893,32.50025491,45.15270164,44.59640785,50.19735773,49.80264227,78.45587721,62.0076914,97.61837564,96.67238871,22.84382416,23.65093246,11.89995236,13.59409584,8.664671889,86.1734752,46.64073025,53.35926975,,,,2.770487476,1697.547832,58.80950655,33.33333333,243.5,0.136894508,21.33333333,0.08760943,81.33333333,238.6666667,0.340830288,66,167.6666667,Dnajb3_E01V.xls,Dnajb3,,,
,Dnajb3_E01_hV_M_s8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dnajb3_E01V.xls,Dnajb3,,,
Male,Dnajb7_E01_hV_M_s1,28.78651474,20.34585206,142.5322897,21.37143438,12.93077171,34.30220609,7.415080357,41.71728645,68.94662174,48.69188536,24.5661834,82.3614929,17.6385071,21.57954346,1.042410627,0.257567879,14.71594501,41.38877274,3.549733988,241.0744357,80.16103446,19.57139067,11.55210309,6.869441058,26.44083173,37.99293482,42.16809964,47.42521248,52.57478752,68.23558974,56.50429607,95.17419793,91.97836211,17.18127787,17.57103592,7.526766908,10.04426901,4.95352534,82.94575619,42.84550741,57.15449259,,,,2.765908776,1519.741449,208.4323936,32.66666667,243,0.13444714,21,0.08642662,76.33333333,239.6666667,0.318543701,57,148.3333333,Dnajb7_E01V_v2.xls,Dnajb7,18.5097816,20.05899575,
,Dnajb7_E01_hV_M_s2,29.04676774,,,29.01283121,,,,,,,,,,,,,13.03068185,41.61132611,2.982924218,295.141169,76.54099243,25.71341858,,,,,,,,88.37300854,,,,13.18090178,13.61877952,,,,79.32013157,,,,,,2.400896034,1644.380449,217.2741757,34.5,241,0.143447441,21.5,0.089401798,71,240,0.295833333,54,152.6666667,Dnajb7_E01V_v2.xls,Dnajb7,18.11660178,19.29597002,
,Dnajb7_E01_hV_M_s3,29.82297648,16.15581198,186.7681692,22.99935175,9.33218725,32.331539,6.823624734,39.15516373,76.12364107,41.102373,22.98939423,82.77398593,17.22601407,21.05394244,1.490915001,0.339490032,10.58170594,41.73787665,2.540739443,352.3661536,81.12252103,21.34632975,8.070954872,6.197355977,27.54368573,35.6146406,45.50788043,43.86545216,56.13454784,71.74701005,50.22853023,93.75642797,92.27976044,19.69543227,18.04786043,7.727219144,10.32064128,5.416715785,77.72535386,42.81515349,57.18484651,,,,2.818332649,1666.338158,214.5751745,35,244,0.143438607,21.66666667,0.088798824,74,240.3333333,0.308333333,61,,Dnajb7_E01V_v2.xls,Dnajb7,17.75700463,21.04782443,
,Dnajb7_E01_hV_M_s4,28.98147617,14.16131927,204.9855518,24.04412158,9.223964673,33.26808625,4.937354594,38.20544085,75.77935038,37.120879,21.57139772,87.09977062,12.90022938,14.83210581,1.142957368,0.250290697,13.22046998,41.89781038,3.155356524,276.0506286,80.46118937,23.47664003,7.866924422,4.90410358,28.38074361,36.24766803,44.21352133,45.0580697,54.9419303,76.70197807,54.53337857,96.58761615,92.72364422,10.69521983,13.43631309,4.709370639,8.726942452,3.304281604,75.16496812,35.19012991,64.80987009,,,,2.440924872,1452.104913,202.5894062,33.5,242,0.138140666,21.5,0.088655919,76.33333333,240,0.317988904,54.33333333,148.6666667,Dnajb7_E01V_v2.xls,Dnajb7,16.97809686,20.5155217,
,Dnajb7_E01_hV_M_s5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dnajb7_E01V_v2.xls,Dnajb7,,,
,Dnajb7_E01_hV_M_s6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dnajb7_E01V_v2.xls,Dnajb7,,,
,Dnajb7_E01_hV_M_s7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dnajb7_E01V_v2.xls,Dnajb7,,,
,Dnajb7_E01_hV_M_s8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dnajb7_E01V_v2.xls,Dnajb7,,,
Male,Dnajc28_E01_hV_M_s1,27.33467458,16.19930823,171.1314941,21.38891333,10.25354698,31.64246031,5.945761247,37.58822156,72.86243376,42.9747784,21.7669914,84.16278784,15.83721216,18.81956828,1.011334868,0.219045719,15.15856557,45.84254225,3.310529747,257.7678216,55.65060893,15.0510201,5.887498134,4.103610064,19.15463016,25.0421283,30.60848063,44.99020238,55.00979762,55.04682834,35.8970269,73.47052494,70.07428434,4.314978985,5.996052427,2.289192241,3.706860186,1.431551701,82.8005443,38.09301387,61.90698613,,,,2.80343889,1577.956339,250.3157096,34.66666667,251,0.13811421,21,0.083665339,74,239.1666667,0.310179325,42,134.25,Dnajc28_E01V_v2.xls,Dnajc28,17.70810313,16.89209659,
,Dnajc28_E01_hV_M_s2,25.66200272,12.25111953,209.7369079,20.68163818,7.270754979,27.95239315,4.980364549,32.9327577,77.66771278,37.24443288,18.95656113,85.08785433,14.91214567,17.58763112,1.213607705,0.234205598,18.41328851,49.61701697,3.71304594,220.4064947,65.28130778,16.53170997,5.837163627,3.992025455,20.52373543,26.36089906,38.92040873,39.91082203,60.08917797,63.65489224,47.35524577,88.10826059,78.66993137,10.84988265,11.41415792,3.903892714,7.510265209,2.442428806,85.09810525,36.04497697,63.95502303,,,,2.378242392,1583.971639,254.8541527,35.33333333,250.6666667,0.140966799,21.33333333,0.085110226,71,239.3333333,0.296568627,44,141,Dnajc28_E01V_v2.xls,Dnajc28,19.12992741,19.01469228,
,Dnajc28_E01_hV_M_s3,20.32785289,10.31716153,199.0953742,17.10356191,7.092870542,24.19643245,3.224290986,27.42072344,74.20081967,37.54889224,15.32250721,88.2502881,11.7497119,13.33087117,0.660309697,0.10120211,12.92483071,40.9519268,3.160884451,275.6693615,43.19566562,10.02020469,3.998946574,1.708609112,11.7288138,15.72776038,27.46790524,36.39720306,63.60279694,49.30016569,39.37124119,67.75537789,57.69443704,4.296350992,6.670383413,2.229417467,4.440965945,1.389479361,84.32559295,32.97619984,67.02380016,,,,2.499943056,,192.6000143,31,251,0.123505976,18.33333333,0.073041169,76.33333333,241.3333333,0.316318599,38,137.6666667,Dnajc28_E01V_v2.xls,Dnajc28,18.78727511,17.06401357,
,Dnajc28_E01_hV_M_s4,27.40477637,11.78549656,186.6127277,21.74389906,7.582107081,30.77405529,5.660877309,36.4349326,75.21837173,40.31803442,21.04790495,84.46359384,15.53640616,18.39434468,0.932325514,0.204177219,15.49111334,45.85197957,3.306763258,265.1432611,54.88054228,17.30030637,5.64094039,4.152321218,21.45262759,28.40611682,36.60461834,43.72150651,56.27849349,63.1288837,47.41363438,82.26147885,78.28107412,9.422270336,10.00445137,3.883819274,6.120632094,2.45938126,89.70436712,38.82091212,61.17908788,,,,2.441197448,1615.852893,229.1497017,33.66666667,250.6666667,0.134284197,20,0.079782205,68.66666667,240.3333333,0.285789691,41.33333333,137.3333333,Dnajc28_E01V_v2.xls,Dnajc28,19.86066283,17.13824161,
,Dnajc28_E01_hV_M_s5,25.32893745,15.34115736,165.0984161,19.86510818,9.877328097,29.74243628,5.463829268,35.20626554,71.80737383,43.49355755,20.33504741,84.69906862,15.30093138,18.09928798,1.216663933,0.239360911,19.21758354,55.81252825,3.57441197,230.6897328,71.84318543,16.65435107,8.276442918,3.897494444,20.55184552,28.82828843,39.3780755,41.90493284,58.09506716,65.63134174,52.55141043,82.40619962,80.86606145,7.378432081,8.334882604,4.231674255,6.538535005,2.838720741,87.61769186,39.68658893,60.31341107,,,,2.611765845,1575.14915,245.691465,32.5,251,0.129482072,19.5,0.077689243,77.66666667,240,0.323772145,42,116.3333333,Dnajc28_E01V_v2.xls,Dnajc28,17.83795389,17.4873847,
,Dnajc28_E01_hV_M_s6,18.01927195,7.831434347,184.1356674,15.28907923,5.756731,22.34475375,2.730192719,25.07494647,71.8616567,39.0264731,13.90256959,89.1118702,10.8881298,12.21849545,1.111111111,0.154472995,17.84439447,,,,44.9143469,9.207708779,4.186295503,1.99143469,11.19914347,15.38543897,29.52890792,34.25506555,65.74493445,51.09922757,43.58974359,81.57894737,62.15092097,2.665952891,3.89857535,1.573875803,2.815845824,0.728051392,86.58388895,35.85365854,64.14634146,,,,,1424.15799,167.538615,31,250.6666667,0.123760956,19.5,0.077856574,61,240.6666667,0.255230126,35.66666667,,Dnajc28_E01V_v2.xls,Dnajc28,18.87942043,15.67362773,
,Dnajc28_E01_hV_M_s7,19.4192938,10.60376104,185.0472717,15.59006109,6.774528332,22.36458942,3.829232704,26.19382213,73.21605417,39.68622599,15.01152742,87.09771984,12.90228016,15.11121728,1.062868126,0.136345313,10.11586173,38.90901978,2.557862562,355.5651584,43.16989428,10.46481949,3.50080165,2.025603028,12.49042252,15.99122417,27.17867011,34.11750626,65.88249374,51.27422149,31.31046437,55.13988869,59.95958327,7.80927233,12.70658939,3.321926237,9.384663151,1.904605047,69.72852099,26.47896699,73.52103301,,,,2.585865219,1704.85632,186.3227776,32.66666667,250.6666667,0.130300133,19,0.075792829,66.33333333,241.3333333,0.274965565,37.66666667,138,Dnajc28_E01V_v2.xls,Dnajc28,18.01730314,16.8366745,
,Dnajc28_E01_hV_M_s8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dnajc28_E01V_v2.xls,Dnajc28,,,
Male,Dnajc30_E01_hV_M_s1,49.86463728,34.57884241,136.6350796,29.30670657,16.61684364,45.75818945,17.96199878,63.72018822,73.59997224,53.9130301,40.8410935,72.48699766,27.51300234,38.687803,1.054899028,0.397070656,17.7360475,53.55412017,3.587870761,229.2449456,73.93388835,23.18861069,13.2325832,15.49729271,39.60847498,52.84105818,22.10044813,69.80524869,30.19475131,47.17489292,38.46530199,87.57394852,83.33660978,6.385679719,8.034766677,4.755657339,2.772047319,3.153792728,86.3559103,67.55720677,32.44279323,,,,2.798739727,1992.496929,258.0808557,46,253,0.181818182,23.66666667,0.093544137,127.5,244.3333333,0.520408163,56.33333333,117,Dnajc30_E01V_v2.xls,Dnajc30,23.83427627,13.83621862,
,Dnajc30_E01_hV_M_s2,39.51829011,30.86112002,126.8192674,25.05439733,16.39722725,41.45162458,14.46389278,55.91551735,69.89345997,55.33301459,35.18970507,74.77352544,25.22647456,34.1234447,1.043683609,0.416726276,19.13139949,51.46658846,3.661520014,224.161277,81.14982946,25.25145504,14.6247641,15.74546842,40.99692346,55.62168756,25.5281419,68.54198191,31.45801809,55.56758214,41.72908451,94.25143868,90.07918359,6.140983197,8.132946723,4.967930662,3.165016061,3.634218603,84.55950091,64.89614734,35.10385266,,,,2.460796422,2003.332007,264.6857085,40,253,0.158102767,21,0.083003953,128,243.3333333,0.525991841,64.5,121.3333333,Dnajc30_E01V_v2.xls,Dnajc30,26.36985493,13.81238339,
,Dnajc30_E01_hV_M_s3,35.33017716,25.50280713,139.1064383,25.62810493,15.8007349,41.42883983,9.702072226,51.13091206,69.06528748,49.68797675,30.41649214,81.24673577,18.75326423,23.24891293,0.959886268,0.272726221,17.74863184,51.15808602,3.516957588,234.8456952,80.13937242,23.10970863,14.85082549,10.07114942,33.18085805,48.03168354,32.10768888,59.8492636,40.1507364,60.50780769,52.21429017,90.03941597,86.92540235,5.083353186,6.613986825,3.981435621,2.632551203,2.772184489,85.38271276,61.56557093,38.43442907,,,,2.987380955,2027.087782,238.1624423,40,253,0.158102767,21.66666667,0.085638999,131.3333333,243.3333333,0.540101682,59.5,112.5,Dnajc30_E01V_v2.xls,Dnajc30,24.11116036,13.60119269,
,Dnajc30_E01_hV_M_s4,33.8441594,25.84883149,110.6765529,22.81123002,17.3428843,42.20228843,11.03292939,53.23521782,63.22397094,57.19025074,32.1340736,79.58577833,20.41422167,26.15110422,0.9940731,0.304886367,14.44661669,56.80688938,3.615184736,227.305771,81.63645965,20.97159987,17.68730392,9.569374281,30.54097415,48.22827807,33.40818158,59.13738841,40.86261159,62.75261735,58.07308756,93.20275756,90.37103264,5.675737749,8.050831629,3.838058033,2.352499014,2.886932598,86.09179742,61.95104125,38.04895875,,,,2.26330877,2163.339282,280.4344945,38,253,0.150197628,21.33333333,0.084321476,123,243.6666667,0.504834829,57.5,123.6666667,Dnajc30_E01V_v2.xls,Dnajc30,23.0792508,13.74428411,
,Dnajc30_E01_hV_M_s5,41.17732532,31.67601992,130.112762,26.15147934,16.65017395,42.80165329,15.02584597,57.82749926,70.81725136,54.43907127,36.42667262,74.74367737,25.25632263,34.4106541,1.142831007,0.42309654,17.41308783,54.36087479,3.625140949,227.9704125,78.72615379,21.46307465,12.60290476,12.70362994,34.16670459,46.76960935,28.20198801,62.83599275,37.16400725,53.94472211,41.16287278,87.56570285,84.24389094,8.166299875,4.823763777,2.503352705,1.402548055,1.816048279,88.43814563,64.09155937,35.90844063,,,,3.06886764,2067.807683,242.3610554,40,253,0.158102767,23,0.090909091,127.5,240.6666667,0.528885726,57,126.6666667,Dnajc30_E01V_v2.xls,Dnajc30,22.70697757,14.71184244,
,Dnajc30_E01_hV_M_s6,49.61902072,34.77506791,143.6193988,29.66076606,14.81681325,44.47757931,19.95825466,64.43583397,77.00066929,53.8689011,42.19704432,69.13042962,30.86957038,45.12555038,1.121954822,0.448525802,18.91965964,51.91930826,3.62363485,225.8355362,81.73739548,25.91513051,11.41610956,16.87113909,42.7862696,54.20237916,24.05081414,69.38734492,30.61265508,52.44950343,33.05315537,87.78056874,86.4031452,9.175618505,4.978563919,3.034961349,1.317638791,2.231201687,88.45739572,69.72754793,30.27245207,,,,2.80160402,2072.074339,275.6245331,45,253,0.177865613,22.66666667,0.089591568,127.6666667,243,0.52561508,56,123.5,Dnajc30_E01V_v2.xls,Dnajc30,23.99934294,14.24161876,
,Dnajc30_E01_hV_M_s7,35.8689263,20.13174074,165.1765962,27.01618863,12.74425059,39.89617367,8.852737663,48.74891133,73.61397938,44.57352843,28.8008245,81.81249219,18.18750781,22.25034482,1.151938026,0.33728192,19.21559699,51.8916676,3.6599191,223.3079166,77.1862976,23.6806272,11.15363605,8.111517126,31.79214432,43.15719285,37.02753389,53.80981992,46.19018008,66.0053638,55.23996967,93.62686863,88.62516081,6.902181464,7.774706999,3.483849507,2.122141312,2.762242271,87.442222,61.22622805,38.77377195,,,,2.654732298,2241.276053,261.4190353,40.33333333,253,0.15942029,21.66666667,0.085638999,107.5,242.3333333,0.446108815,55.33333333,111,Dnajc30_E01V_v2.xls,Dnajc30,22.8640573,14.22089025,
,Dnajc30_E01_hV_M_s8,34.35602972,26.43034704,130.2604905,23.14559602,15.21991334,38.36550935,11.2104337,49.57594305,69.28241773,53.20964457,30.39318838,77.50793769,22.49206231,29.13231368,0.997544531,0.301387838,19.13492427,56.50323779,3.585104569,226.1402531,67.69815817,18.46280685,11.65823842,8.922282626,27.38508948,39.0433279,28.65483027,57.65706829,42.34293171,53.85393085,44.17199893,84.71599687,79.80438825,7.973916897,8.884255137,4.453605291,4.430649846,2.941690131,80.81217914,50.89359404,49.10640596,,,,3.268720853,2111.817302,295.3316865,39.33333333,253,0.155467721,22,0.086956522,121.6666667,243,0.500946648,51.66666667,113,Dnajc30_E01V_v2.xls,Dnajc30,22.265931,14.57447333,
Male,Dnajc5g_E01_hV_M_s1,46.90444541,6.046131725,864.038435,43.333511,1.503766134,48.94126093,4.54236559,53.48362652,97.18364381,11.32038176,29.01299605,91.49597443,8.504025569,9.299523922,,,14.9870602,51.56238319,3.318666871,256.1659338,64.87754494,31.53339688,1.464827811,3.088787335,41.21103313,42.67586094,28.36216746,60.07466973,39.92533027,69.87220177,25.60627675,86.21867882,77.69828448,8.891873627,9.825668429,4.015793382,1.883653276,3.28464175,76.87008946,68.04362376,31.95637624,,,,2.312672864,2386.178746,261.3655655,34,253,0.134387352,21,0.083003953,58.5,245,0.239252258,47.66666667,108,Dnajc5g_E01V_v2.xls,Dnajc5g,23.23481481,8.52882403,
,Dnajc5g_E01_hV_M_s2,46.29538754,31.54215203,148.1922086,28.69675578,13.94352028,42.64027606,17.59863175,60.23890781,77.03235072,52.20077752,38.91876978,70.76687176,29.23312824,41.33641912,0.849262493,0.334956535,18.64453239,56.75978101,3.287503387,247.6716521,63.95297979,20.85442667,9.032326711,14.36640266,35.22082933,44.25315604,19.69982375,69.15877553,30.84122447,45.05932763,28.02122053,83.30679667,76.08885732,7.801350097,10.62258011,6.833157591,3.789422519,4.518443406,81.20149043,65.47999228,34.52000772,,,,3.508110056,2182.883112,296.7669207,41.33333333,253,0.163372859,23,0.090909091,88.66666667,243.6666667,0.364025762,44,112,Dnajc5g_E01V_v2.xls,Dnajc5g,20.82361905,9.005980914,
,Dnajc5g_E01_hV_M_s3,,,,,,,,,,,,,,,,,16.47016915,46.3986014,2.826869616,307.349585,65.66317336,,,,,,,,,,,,,6.045421125,7.875580011,,,,59.68983776,,,,,,3.707642453,2148.79925,240.9603778,40.33333333,253,0.15942029,24.66666667,0.097496706,79,245.3333333,0.322015638,47.33333333,118.6666667,Dnajc5g_E01V_v2.xls,Dnajc5g,23.55179954,10.17367117,
,Dnajc5g_E01_hV_M_s4,42.24309429,28.75905966,147.1102212,26.94101583,13.45698121,40.39799704,15.30207845,55.70007549,75.74304133,51.50622327,35.50107697,72.7507354,27.2492646,37.61475987,1.195572411,0.427344789,16.98101484,51.1926271,3.316831525,251.6496256,72.69968633,21.4692254,11.07963751,13.42286691,34.89209231,45.97172983,26.7279565,62.98989555,37.01010445,50.82214025,37.43693679,89.00225151,82.27713988,11.65985917,13.43182758,8.014094662,5.417732919,5.472897215,74.0872117,61.46464563,38.53535437,,,,2.658093992,2124.255874,282.9468876,38.33333333,253,0.151515152,21.66666667,0.085638999,111,244,0.454889717,48.33333333,118,Dnajc5g_E01V_v2.xls,Dnajc5g,21.22934007,10.20744554,
,Dnajc5g_E01_hV_M_s5,42.12303063,32.24312292,131.8325782,26.17283464,16.29292693,42.46576158,15.95019599,58.41595756,72.19036136,55.02803108,37.18307677,72.78160756,27.21839244,37.48137848,0.910935355,0.343257329,17.83381506,50.75998129,3.510450381,234.201683,77.19465945,21.52724617,13.60267559,14.09476886,35.62201503,49.22469062,27.96996883,63.96240405,36.03759595,51.24342238,42.16746218,91.47869283,84.68052173,14.39909677,12.9647668,8.198884971,4.765881825,5.50122994,79.28779113,64.11624694,35.88375306,,,,2.299642697,2283.221297,287.2211092,38.33333333,253,0.151515152,21,0.083003953,112,244.3333333,0.458520198,50,132.5,Dnajc5g_E01V_v2.xls,Dnajc5g,21.16042949,10.04258987,
,Dnajc5g_E01_hV_M_s6,45.0075346,32.66940733,139.436926,29.12705962,16.78893235,45.91599196,15.88047498,61.79646695,72.81165877,52.51958002,38.83847097,74.66876121,25.33123879,34.38743126,1.039436323,0.403065918,18.95121991,44.64556014,4.250027572,194.329077,70.77565629,21.99957507,12.33079204,12.56459948,34.56417455,46.89496659,23.8806897,66.34842686,33.65157314,51.55464764,41.11459811,91.83499598,80.78929528,14.51135696,12.34453994,8.274365501,4.070174441,5.55637111,83.97873713,67.11353856,32.88646144,,,,2.867619734,2342.812378,257.8288269,37.5,253,0.148221344,23,0.090909091,116.6666667,242.3333333,0.481430466,47.5,128.3333333,Dnajc5g_E01V_v2.xls,Dnajc5g,24.31304608,9.761146229,
,Dnajc5g_E01_hV_M_s7,39.81126232,27.39489288,150.4481369,26.08151504,13.66514559,39.74666063,13.72974729,53.47640791,74.71999887,50.56385763,33.6030776,74.7161435,25.2838565,34.16590155,1.054434393,0.359733659,22.60454173,57.96514073,3.996795426,194.3552006,77.17476024,22.59913369,11.91785879,12.27669725,34.87583093,46.79368972,30.38107052,60.32899169,39.67100831,56.85100276,42.01106633,91.24476823,87.15504048,11.69059957,9.990826034,5.766010772,4.224815261,4.333654026,80.21330015,57.73808836,42.26191164,,,,2.798045844,2301.22886,298.2335567,37,253,0.146245059,20,0.079051383,113.6666667,243.3333333,0.467420142,48,121,Dnajc5g_E01V_v2.xls,Dnajc5g,20.61338094,8.582443086,
,Dnajc5g_E01_hV_M_s8,43.33268105,,,41.64891451,,,,,,,,,,,,,18.688914,50.62099887,3.693507767,220.323365,69.38468535,33.40035474,,,,,,,,76.94415595,,,,7.641734759,9.0736825,,,,83.83092119,,,,,,2.238901365,2194.764476,257.4939236,38.33333333,253,0.151515152,21.33333333,0.084321476,56,245,0.228571429,48,126.5,Dnajc5g_E01V_v2.xls,Dnajc5g,22.98340863,8.119616921,
Male,Efna4_E01_hV_M_s1,33.93390819,24.72914142,137.17527,22.58610428,13.38133751,35.96744179,11.34780391,47.3152457,71.5024207,52.28428087,29.3315248,76.21329843,23.78670157,31.28909707,1.125548298,0.328227845,20.97925002,47.17942889,4.419976247,181.5129826,74.44255574,22.53274673,11.61383862,12.83871613,35.37146285,46.98530147,27.45725427,63.11618536,36.88381464,55.80042095,39.9896712,91.48557178,87.59440386,1.359864014,7.954525091,4.047918703,3.906606388,0.509949005,79.44084318,53.5444513,46.4555487,,,,3.321496577,1704.819003,207.3830828,41,253,0.162055336,23,0.090909091,126.3333333,243.6666667,0.518479143,47,102,Efna4_E01V_v2.xls,Efna4,21.60673779,11.12846352,
,Efna4_E01_hV_M_s2,40.11699737,29.54112338,121.8716569,23.63530098,15.57167441,39.93339293,16.48169638,56.41508931,70.77778668,58.05936887,36.44839285,71.16284446,28.83715554,40.88766576,1.169114435,0.431115445,15.91287605,52.19693384,3.197699481,261.0136933,83.81610577,23.15504808,14.24879808,18.828125,41.98317308,56.23197115,27.58413462,67.08969671,32.91030329,50.24778299,38.1988078,93.13317479,91.10589463,2.530048077,9.963346153,5.569242169,4.394103984,1.225961538,87.45090082,58.74327423,41.25672577,,,,3.04937499,1721.528892,216.8390422,42,253,0.166007905,23.66666667,0.093544137,129,243,0.530768765,50.66666667,118.5,Efna4_E01V_v2.xls,Efna4,21.12687848,11.20902627,
,Efna4_E01_hV_M_s3,35.86475497,26.23321283,150.7092288,25.16797156,14.00089613,41.16617504,12.2323167,53.39849174,73.71458951,49.19711654,32.81540422,77.08829395,22.91170605,29.72203092,1.075110334,0.354378944,22.4546309,50.49589594,4.158067043,186.4937922,74.04956204,22.19205453,11.93686022,10.33003369,32.52208822,44.45894844,29.59061361,60.04293415,39.95706585,56.2212796,44.68264643,88.844708,82.50609022,8.389420893,10.14545346,5.516300228,4.629153232,3.52356053,86.00292343,55.29748166,44.70251834,,,,2.558162473,1720.95799,269.9144547,41,253,0.162055336,22,0.086956522,140,244.3333333,0.573770492,48.33333333,127.6666667,Efna4_E01V_v2.xls,Efna4,21.20093945,10.99310832,
,Efna4_E01_hV_M_s4,40.53390382,26.02003009,132.5588301,24.13683112,14.51216632,37.16687616,11.50786377,48.67473993,70.3484146,53.17071077,30.09130185,76.48087462,23.51912538,30.76723315,1.141759633,0.322608927,20.93618037,51.15733594,4.554077809,173.8314894,78.05925698,21.87230728,12.27693248,10.33776177,30.4425944,42.71952689,30.59621901,57.77866714,42.22133286,55.05010105,45.96526071,92.45008888,88.63436331,14.97312521,12.80518049,9.206400692,8.892853281,6.157422424,87.2782838,50.86618877,49.13381123,,,,2.775846405,1752.797105,240.0580408,42,253,0.166007905,22.66666667,0.089591568,144,243.6666667,0.592592593,58,106,Efna4_E01V_v2.xls,Efna4,23.15858478,11.71634402,
