Bone type,Bone #,R_BS,G_BS,R_G,Ronly_BS,Gonly_BS,sLS_BS,dLS_BS,LS_BS,R_LS,G_LS,MS_BS,sLS_LS,dLS_LS,dLS_sLS,MAR,BFR,BV_TV,Tb.Th,Tb.N,Tb.Sp,AP_BS,AP_R_BS,AP_G_BS,AP_RG_BS,AP_R_RG_BS,AP_L_BS,AP_NL_BS,AP_L_AP,AP_NL_AP,AP_R_R,AP_G_G,AP_RG_RG,AP_R_RG_R,AP_TRAP_BS,TRAP_BS,TRAP_L_BS,TRAP_NL_BS,AP_TRAP_R_RG_BS,TRAP_on_TRAP,TRAP_L_TRAP_on,TRAP_NL_TRAP_on,GFP_BS,GFP_R_BS,GFPonly_BS,Height_Width,Osteocytes_Density,Cortex_Width,AC_Intensity,RedBeads_Intensity,AC_RedBeads,AC_BR_Intensity,AC_BR_RedBeads,Calcein_Intensity,GreenBeads_Intensity,Calcein_GreenBeads,exp_name,gene_symbol,AP_Intensity,TRAP_Intensity,AP_Background_Intensity,TRAP_Background_Intensity
,AAA_E30_hF_F_s6,32.70983054,19.56012294,167.2197212,23.64460619,10.49489858,34.13950476,9.065224358,43.20472912,75.66502982,45.27895475,26.13497674,79.05601542,20.94398458,26.64818836,1.761298987,0.449661348,7.510768752,43.77868987,1.720081611,550.5102948,64.3260481,17.56742185,8.028167241,7.469194546,25.0366164,33.06478364,31.26126446,51.39188531,48.60811469,53.92288784,38.82717609,87.39518989,76.64634686,14.80783458,17.08608078,7.498507788,9.587572988,3.801480118,76.06548156,44.63959231,55.36040769,,,,1.368334177,491.3305588,518.6218742,68.5,242.3333333,0.283652857,36,0.149127169,108,232.5,0.463519313,AAA_E30F_v2.xls,AAA_E30,90.66666667,145.5,28.32136654,22.22251245
,AAA_E30_hF_F_s7,30.05591275,11.29472118,270.5911255,26.12830418,6.867112446,32.61031393,4.42760873,37.03792266,81.66953435,30.39924218,20.73276569,87.93122347,12.06877653,13.80199848,1.401373308,0.296399993,4.177283243,39.20982899,1.084459439,904.0161128,70.1672939,21.23627022,6.741703411,2.761661638,24.63448596,31.37618937,37.59572987,45.49125168,54.50874832,70.8248913,48.37635304,82.63888889,81.74817097,19.69252753,20.43763271,6.543935068,12.41982414,4.270132281,65.91194796,34.0244968,65.9755032,,,,1.310880356,611.7409114,469.9099474,72.5,242.3333333,0.29960043,36.5,0.15083756,113.3333333,239.3333333,0.473576097,AAA_E30F_v2.xls,AAA_E30,88.66666667,150.3333333,28.02880072,21.83955481
,AAA_E30_hF_F_s8,32.91708525,10.98137887,315.0153453,28.88383254,6.423284174,36.45269398,4.558094698,41.01078867,84.40793569,26.78709109,22.78444169,88.80497322,11.19502678,12.76254692,2.007258383,0.457792574,3.906749125,33.78576745,1.245320619,770.9633243,62.3336453,20.41467315,5.667612647,3.715568836,26.2156414,31.88325405,32.25716778,49.70761293,50.29238707,61.67815594,47.17998766,82.7827095,75.76359373,14.82560226,17.72665369,8.03328757,10.24738193,4.843249315,69.32771053,43.71082865,56.28917135,,,,1.885750501,594.8571374,391.6106969,71.33333333,243.6666667,0.292771369,39.66666667,0.16278756,104,236.6666667,0.439358835,AAA_E30F_v2.xls,AAA_E30,84,139.3333333,24.57047434,21.4137667
Female,AAA_E31_hF_F_s1,33.30143768,21.36441894,172.0786517,24.86407602,13.34145267,36.12455986,8.582746479,44.70730634,75.3876446,43.80999262,26.64502641,80.80236279,19.19763721,23.75875723,1.982218421,0.574851762,5.942652002,35.06326438,1.696139206,554.8276952,68.9051096,20.26257459,6.954225352,8.164612676,27.10167254,34.05589789,29.64348592,53.46346519,46.53653481,60.90292625,33.70666667,93.80530973,80.41136141,24.00487759,37.94954425,,,,65.806928,,,,,,1.354173492,577.0808489,472.0311734,74.5,242.3333333,0.309820194,37,0.153855463,121.5,234.3333333,0.513194444,AAA_E31F_v2.xls,AAA_E31,93.5,175.5,,
,AAA_E31_hF_F_s2,37.18132291,17.22698308,225.1913265,31.80904967,10.56910569,42.70490002,6.65787739,49.36277741,78.58891609,34.89873136,28.0103274,86.51235255,13.48764745,15.59042964,1.721746675,0.45503598,5.208531419,35.11261583,1.474243932,647.5463798,70.3780741,24.56271056,,,,,,,,67.57344504,,,,32.96823542,37.29425585,,,,70.32133209,,,,,,1.384484969,616.2400829,490.5606714,68,244,0.278144865,40.5,0.165632319,119.6666667,239.3333333,0.500035891,AAA_E31F_v2.xls,AAA_E31,96.33333333,214.6666667,,
,AAA_E31_hF_F_s3,33.12393925,16.8174277,198.88527,27.42845115,11.6138137,38.67085532,5.695488096,44.36634341,74.78060369,38.00291849,25.03091575,87.21647781,12.78352219,14.67358684,1.617722259,0.403348864,5.607771852,35.92294175,1.553875025,616.7166745,76.78766621,23.92182197,9.591932745,5.067804497,28.98962647,38.58155921,38.206107,50.18799245,49.81200755,72.1970515,55.57201031,91.60362462,87.45619237,26.26435702,31.03089554,13.31619943,16.5779041,6.459285689,72.96618602,44.51713034,55.48286966,,,,1.45267778,710.799197,471.1800628,69.66666667,244.6666667,0.284799822,35.66666667,0.145806847,117,238.6666667,0.4875,AAA_E31F_v2.xls,AAA_E31,94.66666667,207.6666667,,
,AAA_E31_hF_F_s4,34.26955735,18.95939541,181.5554553,25.66394248,10.35378054,36.01772301,8.605614874,44.62333789,76.76024101,42.3949039,26.61447638,80.8448551,19.1551449,23.92511677,1.749182231,0.461815148,6.714348015,40.75046902,1.659606604,563.9521807,73.35022375,22.66583711,9.396288629,6.574045143,29.23988226,38.63617089,34.71405286,52.47038065,47.52961935,65.79150209,48.42789672,92.29761349,84.87046363,32.69690746,37.14243154,17.5354711,19.60696044,10.3395449,72.72739367,47.39697798,52.60302202,,,,1.437136111,610.0441448,434.6237706,64.33333333,243.6666667,0.263942859,35,0.143654188,102.3333333,240.3333333,0.425834939,AAA_E31F_v2.xls,AAA_E31,87,214.5,,
,AAA_E31_hF_F_s5,32.71671471,20.80846134,156.802488,25.44642005,13.53816668,38.98458673,7.270294657,46.25488139,70.39711805,45.18483825,26.76258802,84.41804371,15.58195629,18.50733515,2.102902598,0.615565602,5.456482277,36.24369185,1.494691175,636.1579534,71.86257535,22.65259551,9.644678027,6.102361195,28.75495671,38.39963473,31.59284572,54.44420459,45.55579541,68.87262841,43.02312718,88.07406095,87.2638612,29.52286296,34.802207,17.47976965,20.23610197,8.947466871,73.71990896,46.33686204,53.66313796,,,,1.589351521,710.4554589,414.5811248,72,240.6666667,0.299336356,36,0.149451325,117,231.3333333,0.508372412,AAA_E31F_v2.xls,AAA_E31,91.5,194.5,,
,AAA_E31_hF_F_s6,32.58781345,21.72310762,150.1613052,23.44943945,12.58473361,36.03417306,9.138374006,45.17254707,72.12136418,48.11198724,27.15546054,79.76664858,20.23335142,25.40714953,1.841405154,0.499866232,6.483410108,47.46137298,1.17439798,804.0387289,68.09756701,19.6867903,9.496758152,7.742700294,27.42949059,36.92624875,31.17131826,54.3457621,45.6542379,60.41026815,38.56086787,88.75649419,84.23591248,24.19516843,31.63835114,14.76862503,16.8697261,7.289173656,73.21663803,46.60148657,53.39851343,,,,1.320544952,726.3932517,463.4896132,68.66666667,243,0.282554018,31.33333333,0.128917089,114.3333333,235.3333333,0.486187864,AAA_E31F_v2.xls,AAA_E31,93,188,,
,AAA_E31_hF_F_s7,34.10291595,16.69092623,204.3245498,28.3113382,10.89934848,39.21068668,5.79157775,45.00226443,75.77485381,37.09408789,25.39692109,87.1310583,12.8689417,14.82901886,1.947551167,0.501221615,6.370987579,39.99989597,1.589948177,590.1431014,64.92783961,22.46135098,7.73332481,3.955722233,26.41707321,34.15039802,30.77744158,52.52869595,47.47130405,65.80070651,45.42396078,82.3150267,77.35180668,23.93021327,32.63521613,13.42618447,19.20903166,5.691434238,81.33784047,41.0131313,58.9868687,,,,1.252476086,725.4907938,444.1848934,65.66666667,242.6666667,0.270627286,35.66666667,0.147021632,118.3333333,236.3333333,0.50063699,AAA_E31F_v2.xls,AAA_E31,98.33333333,191.6666667,,
,AAA_E31_hF_F_s8,34.31945074,18.92700762,175.3995436,25.40972623,11.26110825,36.21497163,8.909724511,45.12469614,75.95634574,43.89646645,27.01721033,80.14718781,19.85281219,24.87935419,1.724385139,0.457712782,5.936397975,39.9208268,1.484629127,639.5225365,65.17308792,18.6744841,8.713319904,7.026778567,25.70126267,34.41458257,30.75850535,52.8509164,47.1490836,54.56566047,41.53344227,84.95019228,75.44770213,23.98070705,31.10032448,14.43602681,16.22844908,7.413635681,70.01460974,47.10226549,52.89773451,,,,1.269367479,643.5966978,475.9809405,67,242.6666667,0.276048929,38,0.15658833,107.6666667,238,0.452514065,AAA_E31F_v2.xls,AAA_E31,93.66666667,197.6666667,,
Female,AAA_E32_hF_F_s1,36.92337,20.82540695,180.0570974,28.65545711,12.55749406,41.21295117,8.26791289,49.48086406,74.66538565,41.81538491,28.87438848,83.51922944,16.48077056,19.89438755,1.739428085,0.449161793,5.965506307,42.14679346,1.592621643,610.5439923,75.62691284,29.16229267,11.40037791,4.734411085,33.89670376,45.29708167,28.45895444,61.41474523,38.58525477,74.04051173,47.65247916,80.39215686,86.06076759,25.15581721,29.43425903,17.09006928,10.93848415,7.715725383,82.77883616,60.97378277,39.02621723,,,,1.594025441,988.5601837,400.0498318,94,242,0.388429752,42.5,0.175619835,133.6666667,236.3333333,0.566023368,AAA_E32F_v2.xls,AAA_E32,120,200.3333333,,
,AAA_E32_hF_F_s2,35.78707514,18.89674632,190.1643033,27.78371918,12.0428872,38.89152824,8.003355965,46.89488421,76.31024156,40.75640386,27.44912009,82.93335458,17.06664542,20.57884726,2.042922132,0.539372828,6.59112429,41.71900543,1.587017923,590.7257318,77.65806465,25.62184694,9.290287524,7.340696232,32.96254317,41.63917528,37.83964012,52.38918986,47.61081014,71.51239119,44.83106888,94.62710992,92.09891725,24.92336888,28.56860908,14.39835921,14.68643847,8.081727816,78.3397845,49.57860211,50.42139789,,,,1.10911765,890.772876,411.4180952,88,239.6666667,0.3674151,32,0.133369277,133.6666667,228.3333333,0.586607344,AAA_E32F_v2.xls,AAA_E32,115,196.3333333,,
,AAA_E32_hF_F_s3,39.49259875,25.65571072,154.0933681,26.04860195,13.4489668,40.73621459,12.20674393,52.94295852,74.58759386,48.43622657,32.57485122,76.97617957,23.02382043,30.00504813,2.151456053,0.645095199,9.23569619,44.81008507,1.837801561,494.5060753,76.52883173,24.62751034,10.83828535,9.956488364,34.58399871,45.42228406,31.10654767,59.5281099,40.4718901,62.48185926,40.9019632,90.59437055,87.61327726,23.87112025,29.80492261,18.64666258,14.7581139,8.986527863,84.03174467,55.8203483,44.1796517,,,,1.188018951,718.5814357,504.3298792,85.66666667,240,0.356890672,36.33333333,0.151402248,142.6666667,231.3333333,0.616375513,AAA_E32F_v2.xls,AAA_E32,114.6666667,198.5,,
,AAA_E32_hF_F_s4,39.02022551,17.70449281,232.2426259,32.19884722,9.766823473,42.95782374,7.937669334,50.89549308,80.96141814,34.87625015,29.41658121,84.16233172,15.83766828,19.05285791,2.383209205,0.723896619,6.678932232,48.18414281,1.593419138,579.3971233,71.3846459,30.99583416,7.954770879,5.405673477,36.40150764,44.35627852,27.02836739,62.13700153,37.86299847,72.75902212,38.8377724,89.19803601,85.44819558,23.96349931,32.74279295,16.35427635,14.80699293,8.639158897,68.06123274,52.45636792,47.54363208,,,,1.563776629,944.5054376,360.2066567,88.83333333,241,0.368718476,40,0.166085559,102,226.3333333,0.443478261,AAA_E32F_v2.xls,AAA_E32,108.5,208,,
,AAA_E32_hF_F_s5,38.42472431,22.80435222,169.1211424,28.38444748,12.76407539,41.14852286,10.04027684,51.1887997,75.13881619,44.4976955,30.61453827,80.36348831,19.63651169,24.4414377,2.313625239,0.708769427,7.831047904,47.55698134,1.648975951,559.2047128,78.47584476,26.61144749,11.19040262,8.358575002,34.97002249,46.16042511,32.31541965,58.8300755,41.1699245,69.2425502,44.9920421,88.82514949,91.01523417,31.46889256,36.3232135,19.01144535,17.31176816,10.5623626,81.13742081,52.36699559,47.63300441,,,,1.602587881,911.9829608,361.0017627,88,238.3333333,0.369243513,35.33333333,0.148190534,145.3333333,231.1666667,0.628352924,AAA_E32F_v2.xls,AAA_E32,116.5,212.3333333,,
,AAA_E32_hF_F_s6,38.80523094,22.08222361,177.3084561,30.87814635,14.15513903,45.03328538,7.927084583,52.96036996,73.25892525,41.47421404,30.44372727,85.26686071,14.73313929,17.4114772,2.115203315,0.636817913,7.877229673,39.99695641,1.957882965,475.3500014,79.30921501,27.7993786,11.16814512,6.785836847,34.58521545,45.75336056,33.55585445,57.59883267,42.40116733,74.52495566,51.43887703,95.23959186,92.266467,31.6282595,35.68475216,18.80067284,16.88407932,10.31584595,80.80129915,52.62758373,47.37241627,,,,1.265313553,595.6799028,417.9380805,82,240.6666667,0.341666667,37.5,0.15625,141.6666667,226,0.627541475,AAA_E32F_v2.xls,AAA_E32,113,217,,
,AAA_E32_hF_F_s7,37.51436627,23.03447289,158.2569246,27.83129138,13.88352324,42.14543418,9.683074888,51.82850907,72.46003688,46.20029405,30.75579198,81.33966906,18.66033094,22.95318683,2.277551836,0.714389557,7.714741518,45.39902224,1.701102966,545.705035,75.75800683,25.38142711,11.72104749,8.096987278,33.47841439,45.75880178,30.39126558,60.13918883,39.86081117,67.6206875,48.79574941,88.97989471,89.1930768,26.42967124,29.61429357,15.88397802,14.34003894,8.281497394,81.42459477,52.43356917,47.56643083,,,,1.386350383,843.0938462,491.7490768,92.5,240,0.387737342,36.5,0.152979958,140.6666667,231.3333333,0.608051155,AAA_E32F_v2.xls,AAA_E32,118.6666667,203.3333333,,
,AAA_E32_hF_F_s8,40.46500436,17.57157221,231.2084926,33.04953027,9.563646046,42.14312279,8.00792616,50.15104895,80.89402152,34.9997782,29.07948756,84.10620028,15.89379972,18.94547208,1.893564525,0.553526176,5.375051432,38.3626057,1.399110897,678.7226409,76.52866134,27.960615,8.136434352,6.61960792,33.528147,41.66458135,33.56234848,55.36639725,44.63360275,69.21804481,45.16694384,87.61476725,82.57320724,31.37608926,34.35090361,19.02242912,17.07575116,12.12441811,71.23226017,52.69636577,47.30363423,,,,1.571175966,796.8118759,417.6197762,89.33333333,241,0.370590096,36,0.149327631,112,228.6666667,0.491753113,AAA_E32F_v2.xls,AAA_E32,110.3333333,194.6666667,,
Female,AAA_E33_hF_F_s1,39.17389302,22.21453505,179.7530732,30.89628449,13.93692653,44.83321102,8.277608526,53.11081954,73.98537212,41.56160072,30.69421404,84.45302716,15.54697284,18.42202687,2.184037536,0.674654557,5.399597242,39.16936397,1.377110602,702.4019005,67.20949506,25.68129828,8.081304628,7.19264852,32.8739468,40.95525143,26.25424363,60.78095541,39.21904459,65.46453026,34.99824021,86.60766683,83.78077797,19.54317393,27.52628082,15.68369428,11.84258654,6.776436916,74.92664774,56.88000248,43.11999752,,,,1.5961517,702.12575,420.1795393,89.33333333,240.3333333,0.371983549,38.66666667,0.161024036,140.5,232.3333333,0.608717756,AAA_E33F_v2.xls,AAA_E33,117.3333333,178.3333333,40.36283603,25.17919527
,AAA_E33_hF_F_s2,40.79497371,18.10091509,226.9343947,32.65717335,9.963114735,42.62028809,8.137800359,50.75808845,80.51535703,35.61255274,29.4479444,83.87209023,16.12790977,19.38240496,2.120616902,0.624548462,7.804669914,41.78989436,1.866772625,494.5965926,74.12522659,27.98812225,7.576597605,7.267581723,35.25570397,42.83230158,31.29292502,57.80323229,42.19676771,68.65436298,39.72229061,92.2450209,86.41887191,18.79394301,23.99384177,12.62033293,11.37350884,7.247407667,84.92070306,52.61594024,47.38405976,,,,1.312424478,699.6562197,416.6712454,85,238,0.357122507,39.33333333,0.16531339,151.5,231.3333333,0.653936877,AAA_E33F_v2.xls,AAA_E33,126.5,194.6666667,41.86702117,25.10807387
,AAA_E33_hF_F_s3,37.73893449,19.12410949,197.7333247,29.36470055,10.74987555,40.11457609,8.374233945,48.48881004,77.74878454,39.37040874,28.43152199,82.88080673,17.11919327,21.42561438,1.975183127,0.52867462,7.934253207,43.17859126,1.85396124,506.553149,67.14779352,25.46589343,7.885807604,5.981216599,31.44711003,39.33291763,27.81487589,58.63038384,41.36961616,67.92375976,39.59610759,85.65795298,83.55684597,16.57592393,24.07699597,12.84102048,11.23597549,6.55828045,81.23408672,53.10065538,46.89934462,,,,1.497094241,841.5360256,436.8368284,93,241.6666667,0.384775727,37,0.153005512,146.3333333,233,0.627600997,AAA_E33F_v2.xls,AAA_E33,121.3333333,186.3333333,41.13594944,24.91360751
,AAA_E33_hF_F_s4,41.58979393,18.40203736,230.5832505,33.34836059,11.76498788,47.090344,6.637049479,53.72739348,78.071042,34.36764903,30.18222148,87.56130898,12.43869102,14.33081938,1.715426873,0.510333237,6.207470591,39.94989419,1.556112749,603.0341383,77.0311846,31.14885274,8.562280286,5.157135516,38.9693666,47.53164689,32.29830957,59.50555591,40.49444409,74.62603186,46.82553794,90.0111853,92.80430638,28.02403724,33.9962161,17.73080297,15.49086918,10.66838398,78.52882245,53.47059331,46.52940669,,,,1.887277406,736.8644302,329.1639375,91,240,0.379147762,43.33333333,0.180569204,146,237.3333333,0.619711833,AAA_E33F_v2.xls,AAA_E33,110.6666667,192.5,34.29024056,25.5407962
,AAA_E33_hF_F_s5,36.97185864,,,33.22396446,,,,,,,,,,,2.238979048,,4.151841474,31.95195762,1.299671909,737.492795,66.04424887,23.72808948,,,,,,,,68.98111901,,,,31.20258831,37.36107153,,,,79.89968652,,,,,,2.033343781,,290.1977349,81,241.3333333,0.336739281,38.5,0.160062241,,236.8333333,,AAA_E33F_v2.xls,AAA_E33,109.3333333,,35.60132802,26.26723743
,AAA_E33_hF_F_s6,39.68900282,17.72011638,231.2563985,31.73335981,9.764473376,41.49783319,7.955643006,49.45347619,80.28311916,35.77509447,28.7045596,83.94178637,16.05821363,19.25009926,1.902302825,0.537182537,6.182542875,41.09185892,1.506733955,622.6393153,55.21608004,24.2821901,5.242619317,5.605069511,29.88725961,35.12987893,20.08620111,63.58273113,36.41726887,61.14832189,26.84938896,75.88304627,75.3490222,18.11832753,30.20631231,15.34143491,14.8648774,7.369886031,78.24313736,51.01481825,48.98518175,,,,1.942747261,664.3646402,353.0473336,84.66666667,242.3333333,0.349766684,42,0.173322042,142.6666667,236.1666667,0.604137579,AAA_E33F_v2.xls,AAA_E33,105.5,175,31.20396105,23.55390776
,AAA_E33_hF_F_s7,35.19497687,16.36686142,173.0769231,25.85371227,10.48833729,36.8473232,9.341264596,46.18858779,76.19842595,44.02575721,27.7649262,79.77581684,20.22418316,25.35127055,1.96216155,0.570278532,5.326301704,42.96051147,1.257005732,776.1960593,59.08329869,19.96034369,6.492154742,7.600793126,27.56113681,35.92200925,28.46441948,55.79127459,44.20872541,56.71361502,33.25161809,86.90176322,78.30985915,19.20691092,23.23070985,14.12205332,15.38885217,7.832121613,65.51687381,47.85367675,52.14632325,,,,1.653292586,711.138636,408.6460416,75,240.6666667,0.31120332,33,0.136929461,148.6666667,233,0.638054363,AAA_E33F_v2.xls,AAA_E33,99.5,186.6666667,30.80287718,23.14675553
,AAA_E33_hF_F_s8,43.95313805,23.16196847,191.2366764,30.03509039,9.254182192,39.33766268,13.91804766,53.25571034,82.54854681,43.56169172,33.586879,73.88976146,26.11023854,35.46276318,1.575535345,0.544564167,7.698110925,45.95788947,1.589976121,583.5387864,56.47514952,19.43772109,6.075981011,11.9065351,31.34425619,37.47905418,17.86445727,67.72077376,32.27922624,44.56776948,22.0551829,80.28876334,71.86766275,22.95010313,33.27389094,17.25812965,14.28426517,10.89182648,80.52401668,54.3303315,45.6696685,,,,1.880942803,826.3428091,343.5957731,79.66666667,240.3333333,0.332014513,41,0.170500456,130.3333333,237,0.549701304,AAA_E33F_v2.xls,AAA_E33,96.66666667,175,29.33119668,23.21659615
Female,AAA_E34_hF_F_s1,31.00660556,11.40800186,346.4503043,28.39069749,6.671400871,36.96197991,1.255380201,38.21736011,80.15016424,23.13467855,19.73637016,96.7151572,3.284842797,3.39640951,2.014299803,,4.561495738,40.11482955,1.000751132,967.2393663,56.29602356,18.74079529,,,,,,,,59.71842002,,,,17.30486009,29.10571734,10.93974175,20.15781923,,70.52315086,35.17877739,64.82122261,,,,1.769463085,683.6810367,372.1142651,69,242.6666667,0.283385617,34.5,0.141654861,128,238.3333333,0.540407727,AAA_E34F_v2.xls,AAA_E34,93.5,186.5,25.878806,23.18210713
,AAA_E34_hF_F_s2,33.46992695,10.09758354,331.8432479,29.8278738,6.455530395,36.28340419,3.642053148,39.92545734,83.79424145,25.30525206,21.78375524,90.90050649,9.099493511,10.09874385,1.633550727,0.356332535,4.174354943,32.67897712,1.281191152,750.4546537,63.73241369,23.92079566,5.617782227,2.407623649,26.32841931,31.94620153,31.78621216,50.35496704,49.64503296,71.66830223,53.14276694,91.79463427,78.80993483,25.45812684,33.05292161,12.177341,20.87558061,6.557574359,76.18374843,36.94974169,63.05025831,,,,1.474304808,767.486546,422.1452687,59.66666667,245,0.243634782,36.66666667,0.149720633,116.6666667,238.3333333,0.489486786,AAA_E34F_v2.xls,AAA_E34,94,189.3333333,27.5099956,22.95340281
,AAA_E34_hF_F_s3,34.76384055,19.32457535,197.7149418,26.3931448,10.40866492,35.60821318,8.370695747,43.97890893,79.03740775,39.97837608,26.17480234,80.98421617,19.01578383,23.50248651,1.88773857,0.475603992,5.674959786,43.40093022,1.385630899,680.7371305,73.65804373,23.37082118,7.902869245,7.24367364,30.61449482,37.83545127,36.32976309,50.97773574,49.02226426,67.21188125,38.34191921,91.4154002,88.0249017,20.13776855,24.87759844,10.47586048,15.55786556,7.068607069,82.09817623,40.23957409,59.76042591,,,,0.93396184,544.198425,505.0009332,70,243,0.287450246,35.5,0.145786953,119,232,0.50115236,AAA_E34F_v2.xls,AAA_E34,105.5,183,30.23606422,24.15318105
,AAA_E34_hF_F_s4,33.96638127,22.939385,148.0113388,25.49949305,14.47249678,39.97198983,8.466888225,48.43887805,70.09878226,47.42231316,28.45288314,82.47890458,17.52109542,21.25832097,1.876674225,0.532867773,6.546110617,43.70728618,1.49881731,624.2632011,66.38668469,21.13363697,10.65628824,6.162100505,27.29573747,37.95202571,28.43465898,56.95290773,43.04709227,61.70840313,44.4692267,85.92078563,80.088405,19.38788815,25.69258358,12.37724127,13.3153423,4.34329164,80.27614726,48.07378412,51.92621588,,,,1.809817222,729.437501,381.9257218,68.33333333,244,0.280054645,36.33333333,0.148907104,132.3333333,238.6666667,0.554428466,AAA_E34F_v2.xls,AAA_E34,92,173.6666667,25.51977873,21.89276643
,AAA_E34_hF_F_s5,31.89594614,12.73912263,269.9564207,29.00293791,9.846114401,38.84905231,2.89300823,41.74206054,76.64496654,30.15876612,22.31753438,93.19626734,6.803732658,7.35454844,1.247863248,0.25181456,4.232740585,34.09739519,1.24008362,782.6397047,73.3110834,25.094566,7.928897528,2.423359691,27.51792569,35.44682322,37.86426018,48.43789109,51.56210891,78.68608792,58.13188533,84.36851315,86.26364989,28.99991036,31.53651894,12.02717389,19.50934504,6.699712832,75.7174769,37.80568009,62.19431991,,,,1.852024188,811.0579837,352.8859803,67,243,0.27566678,36,0.14816664,113,237.3333333,0.479106434,AAA_E34F_v2.xls,AAA_E34,97,189,28.3585115,23.92458471
,AAA_E34_hF_F_s6,29.89035198,17.46631454,180.0495228,24.11060647,11.68656903,35.7971755,5.779745504,41.57692101,71.85420293,42.01252988,23.67833326,86.13326719,13.86673281,16.19684484,1.765105541,0.417398666,5.761475104,33.23762697,1.7195047,554.9003687,77.50193257,22.93857553,9.881562343,3.91391385,26.85248938,36.73405172,40.76788085,47.25521266,52.74478734,76.2494134,55.97118313,92.49295747,89.65413379,27.23718427,29.55733097,11.11670936,18.44062161,5.278655314,75.34280517,37.80253612,62.19746388,,,,1.260325589,546.1118532,531.1792141,57,243,0.234564788,33.66666667,0.138553155,121.3333333,240,0.505648077,AAA_E34F_v2.xls,AAA_E34,100.3333333,185.3333333,26.30266147,24.26139462
,AAA_E34_hF_F_s7,31.26520681,17.33626892,,19.9292192,12.8097673,,,,,,,,,,1.919298857,,5.065923979,33.04869936,1.221479435,789.7123569,72.87577176,17.59566468,10.63815337,,,,,,,56.27874071,58.84264605,,,30.78920105,27.04055441,,,,74.82634355,,,,,,1.274062737,577.2883342,487.971704,56,243.3333333,0.227642276,30,0.12195122,115.3333333,234.3333333,0.492177207,AAA_E34F_v2.xls,AAA_E34,99,181.6666667,27.31539087,23.65606774
,AAA_E34_hF_F_s8,30.97551147,20.87525803,151.9893071,23.21530625,13.1150528,36.33035905,7.760205224,44.09056428,70.42145269,47.14927283,25.92538475,82.42927449,17.57072551,21.34841191,1.972998138,0.514172788,4.351007935,40.89948251,1.063335243,908.5201495,71.23896007,19.38481277,10.48908625,6.968905631,26.3537184,36.84280465,34.39615542,51.68458893,48.31541107,62.53960937,45.68166355,91.72714294,84.91234212,25.01084182,27.78400175,12.03487415,15.7491276,5.356590694,74.54343632,43.41511577,56.58488423,,,,2.097712739,809.8089286,345.7064721,63.66666667,244,0.260928962,31.66666667,0.129781421,135,240,0.562460117,AAA_E34F_v2.xls,AAA_E34,91,174.5,25.1367017,21.73864054
Female,AAA_E35_hF_F_s1,39.17133455,25.07896819,157.0611147,27.9612898,13.86892344,41.83021325,11.21004475,53.040258,73.91964999,47.17684201,32.12515137,78.903508,21.096492,26.83011375,1.829586429,0.596400774,7.823152218,45.42017581,1.721438421,539.5983159,73.9529496,25.58908938,10.73619174,9.494982669,35.08407205,45.82026379,28.13268581,61.87470519,38.12529481,65.19630945,40.6828503,89.65128479,89.38173782,10.10936444,12.3855658,6.918096314,5.467469487,3.339079337,90.33787299,56.70478814,43.29521186,,,,1.536530863,859.0602573,470.5592109,80.66666667,241.6666667,0.333761988,33.66666667,0.139318496,142.6666667,233,0.61230329,AAA_E35F_v2.xls,AAA_E35,96.66666667,144.3333333,31.82221518,20.81899962
,AAA_E35_hF_F_s2,37.80792394,20.94211597,184.8532545,29.49298389,12.62717592,42.1201598,8.314940053,50.43509986,74.98600846,41.39062559,29.37501995,83.62336595,16.37663405,19.99629675,2.134040704,0.628383569,7.614548172,47.30057749,1.620105273,577.0895512,77.29686485,25.17440269,10.43824211,7.303688105,32.4780908,42.91633291,34.38053194,55.7311766,44.2688234,66.6654108,47.14572972,92.24110365,85.87025221,9.598482558,10.693956,5.217768781,5.476187221,2.436892365,90.98076743,49.89090826,50.10909174,,,,1.401048321,660.6280109,458.9486132,80,238,0.336251758,30.66666667,0.128902954,147.6666667,229.3333333,0.643804162,AAA_E35F_v2.xls,AAA_E35,94.5,143.3333333,28.01540392,20.83672895
,AAA_E35_hF_F_s3,38.95853409,24.5125738,156.0772154,27.90996886,14.6497339,41.81912769,11.04856524,52.86769293,73.67559413,47.20039353,31.95812908,79.12401234,20.87598766,26.5107003,1.83315911,0.583282221,6.001895328,38.18749381,1.692258473,555.5117392,83.52372422,27.23049895,13.97792187,9.774497344,37.0049963,50.49005745,35.13804706,58.96772842,41.03227158,69.92644209,54.90068687,95.50056243,95.02438041,8.088519799,8.99631867,4.92169788,3.961222528,2.189677807,86.60219767,55.53557519,44.46442481,,,,1.182123348,703.7342747,504.9516331,65,241.6666667,0.268994784,29.66666667,0.122650769,113,235.6666667,0.48117564,AAA_E35F_v2.xls,AAA_E35,91,137,29.66980819,19.94667082
