Bone type,Bone #,R_BS,G_BS,R_G,Ronly_BS,Gonly_BS,sLS_BS,dLS_BS,LS_BS,R_LS,G_LS,MS_BS,sLS_LS,dLS_LS,dLS_sLS,MAR,BFR,BV_TV,Tb.Th,Tb.N,Tb.Sp,AP_BS,AP_R_BS,AP_G_BS,AP_RG_BS,AP_R_RG_BS,AP_L_BS,AP_NL_BS,AP_L_AP,AP_NL_AP,AP_R_R,AP_G_G,AP_RG_RG,AP_R_RG_R,AP_TRAP_BS,TRAP_BS,TRAP_L_BS,TRAP_NL_BS,AP_TRAP_R_RG_BS,TRAP_on_TRAP,TRAP_L_TRAP_on,TRAP_NL_TRAP_on,GFP_BS,GFP_R_BS,GFPonly_BS,Height_Width,Osteocytes_Density,Cortex_Width,AC_Intensity,RedBeads_Intensity,AC_RedBeads,AC_BR_Intensity,AC_BR_RedBeads,Calcein_Intensity,GreenBeads_Intensity,Calcein_GreenBeads,AP_Intensity,TRAP_Intensity,exp_name,gene_symbol,AP_Background_Intensity,TRAP_Background_Intensity,Osteocytes_N
,Irf8_E01_hF_F_s6,38.42469299,21.61412455,182.6039324,25.92946521,9.118896761,35.04836197,12.49522779,47.54358975,80.88134961,45.3685216,30.01940877,73.75012879,26.24987121,35.93190213,1.859163427,0.558507063,5.353696188,47.9541524,1.118235863,873.5460037,77.21568536,23.5838878,8.521804171,10.61297155,34.19685935,42.71866352,34.49702184,55.4231347,44.5768653,61.35326465,36.7783527,92.77590542,89.11381957,45.32814519,39.94311718,18.5665529,21.37656428,11.26279863,82.16877869,46.48248362,53.51751638,,,,1.064344069,653.8227357,517.5355333,92,238,0.386790913,42,0.176365463,121.6666667,237,0.511926089,112.5,219.6666667,Irf8_E01F_v2.xls,Irf8,,,
,Irf8_E01_hF_F_s7,42.10949399,23.28043749,184.6351871,30.29485226,11.46579577,41.76064803,11.81464173,53.57528976,78.56469672,43.16649381,32.69496574,78.26880948,21.73119052,28.58388382,1.851502957,0.611642807,6.095516867,46.53362898,1.31415832,721.4283637,80.11675358,28.37305485,10.57342671,10.20190539,38.57496024,49.14838696,30.96836663,61.42307104,38.57692896,67.64511189,43.27390749,96.87879486,91.5817067,39.55173647,46.40476976,26.33057717,20.0741926,16.20092236,83.35880785,56.61858905,43.38141095,,,,1.069367806,692.3516145,454.4240919,93.33333333,241.6666667,0.386187067,38,0.157291206,124.6666667,234,0.53287664,108,210.3333333,Irf8_E01F_v2.xls,Irf8,,,
,Irf8_E01_hF_F_s8,36.31238106,25.86490939,148.8322718,25.11768835,9.459088413,31.54859967,16.40582098,47.95442065,80.27483539,53.93644432,32.18012081,65.7887203,34.2112797,52.00174064,1.899710505,0.635484189,3.361888131,44.90251166,0.748708259,1290.731213,63.51819105,22.7786338,,,,,,,,66.74191121,,,,29.63932954,36.63476562,20.38714992,17.92970895,,63.92936351,53.20673594,46.79326406,,,,1.090310703,652.076692,412.6665757,78,242.6666667,0.323651452,28,0.116182573,116,235.3333333,0.497413793,111,214,Irf8_E01F_v2.xls,Irf8,,,
Female,Lipn_E01_hF_F_s1,38.69973054,23.9735595,164.5833673,26.68130398,11.95513293,38.63643691,12.01842657,50.65486347,76.40777297,47.29718485,31.33664502,76.29504218,23.70495782,31.42647898,1.58802562,0.498385868,7.189158404,39.37937749,1.827761598,510.174806,62.54726309,21.06848174,7.590778757,9.610883251,30.67936499,38.27014375,24.27711934,61.20544178,38.79455822,54.37991351,30.61437656,86.24622603,79.28770807,23.86039426,32.72835251,15.6647596,17.06359291,8.605215933,78.91798598,47.97413281,52.02586719,,,,1.451794157,610.5827663,452.8049127,61.33333333,250.3333333,0.244998672,38.66666667,0.154448871,101.6666667,242.3333333,0.419532021,90.33333333,180.6666667,Lipn_E01F_v2.xls,Lipn,17.47662199,21.71411594,
,Lipn_E01_hF_F_s2,,23.71766471,,,15.43721423,,,,,,,,,,1.874329726,,6.381578337,40.74863648,1.569118445,598.5469953,55.4135799,,8.749217582,,,,,,,,34.65979464,,,15.60277407,22.47758858,,,,74.27747342,,,,,,1.299552841,473.5371923,644.0369037,55,250,0.22,27.5,0.11,104.6666667,239,0.438098608,87.66666667,173.6666667,Lipn_E01F_v2.xls,Lipn,16.70322187,21.55619973,
,Lipn_E01_hF_F_s3,39.85881767,29.9820904,133.95018,23.35858946,13.48186219,36.84045166,16.50022821,53.34067986,74.69508783,56.23541689,34.92045404,69.06949527,30.93050473,45.26723564,1.774936931,0.619365516,11.12912866,45.04009186,2.64936873,335.449636,50.62070596,16.48682765,6.098362516,11.31664481,27.80347246,33.90183497,16.71887098,66.972626,33.027374,40.30412633,19.84441965,72.91550812,67.90650157,11.50083555,26.00037339,12.13220482,13.86816857,4.526659612,85.86675017,46.76210014,53.23789986,,,,1.086666615,583.4038105,596.9720005,53.5,250.6666667,0.213569721,30.5,0.12174502,111.3333333,237.3333333,0.469263783,83.5,164,Lipn_E01F_v2.xls,Lipn,18.03072421,20.09897601,
,Lipn_E01_hF_F_s4,37.42464199,27.75604518,134.6046392,24.37581761,14.7072208,39.08303841,13.04882438,52.13186279,71.63478253,53.31442695,32.59034358,75.05079051,24.94920949,33.29941051,1.487133092,0.486762403,7.187361643,39.36798738,1.835659713,507.2771,61.27517738,20.48604877,8.546209277,9.513943635,29.99999241,38.54620169,22.72897569,62.80912485,37.19087515,54.34890236,29.81183201,80.8800782,79.80133274,18.69719882,28.6201163,14.58759251,14.03252379,6.632757205,81.73878962,51.03346963,48.96653037,,,,1.636982685,639.608003,450.4771064,58,250.3333333,0.231729084,34.33333333,0.137163347,115.3333333,235.3333333,0.489884843,99.66666667,171.3333333,Lipn_E01F_v2.xls,Lipn,19.23112434,20.09454901,
,Lipn_E01_hF_F_s5,35.51437545,19.41219295,188.3315158,28.11021256,10.10792622,37.32398666,9.304266726,46.62825339,78.39063406,41.69083543,27.96626006,79.91853051,20.08146949,25.79317291,1.915552625,0.587882703,5.897963333,40.67592869,1.436728565,663.9562788,71.36423672,24.56088745,8.800566302,7.293725719,32.60109906,41.40166536,34.02876467,54.92009624,45.07990376,69.23800837,41.86348089,94.46542926,89.29465759,20.36666327,26.02627124,11.54206674,11.09088683,6.083673853,81.70111791,51.05968931,48.94031069,,,,1.21677633,593.2517382,582.3961892,68,251,0.270916335,33.5,0.133466135,122,234.6666667,0.510460251,127.3333333,159,Lipn_E01F_v2.xls,Lipn,26.2123538,22.90313852,
,Lipn_E01_hF_F_s6,36.49822912,26.22842748,143.3640998,24.79388162,13.2928304,37.97615133,12.93559708,50.9117484,73.91161379,51.57726762,31.92367274,74.51111859,25.48888141,34.27521166,1.939825552,0.630076617,7.852837475,40.77318747,1.917492526,485.7483745,74.83881227,22.57050586,10.80808971,11.91476002,34.69330336,45.50139308,32.47996996,58.32214969,41.67785031,61.87189214,39.16089512,95.34942484,92.19427764,17.26420235,28.24151057,10.40121376,9.364463924,4.83816588,85.42925539,52.62260128,47.37739872,,,,1.335722215,635.4279036,609.8645674,64.33333333,250,0.257333333,33.66666667,0.134666667,105.6666667,236,0.447869456,122.3333333,162,Lipn_E01F_v2.xls,Lipn,26.66828393,21.11540512,
,Lipn_E01_hF_F_s7,31.28868091,26.22407959,119.3043617,19.08579144,14.02119012,33.10698156,12.20288947,45.30987103,69.1210302,57.97529621,28.75638025,72.90367359,27.09632641,37.55950318,1.737978334,0.505085322,5.801487145,36.31273425,1.596867363,590.2232084,74.99379568,18.81349567,12.03374548,10.07278446,28.88628013,40.92002561,34.07377007,54.68497971,45.31502029,60.12632095,43.5600694,96.75998414,92.37143462,13.3079258,19.91707946,9.287377523,10.62970194,4.745231301,80.42386955,45.51616898,54.48383102,,,,0.949069774,564.4192374,665.9024516,56.66666667,250.3333333,0.226363878,31.66666667,0.12649668,107,235,0.455370093,124,156.5,Lipn_E01F_v2.xls,Lipn,24.56800804,19.51068841,
,Lipn_E01_hF_F_s8,44.95090871,29.33495879,154.6744409,27.84345973,12.22750981,40.07096954,17.10744898,57.17841852,78.61274922,51.30044104,37.14293375,70.08680974,29.91319026,44.17402733,1.673541712,0.620576577,10.87338157,50.36240073,2.159027651,412.8090643,72.54892662,26.07568501,9.154967885,12.26740993,38.34309494,47.49806282,25.0508638,65.4643707,34.5356293,58.43185778,31.74412869,87.76206313,85.68371062,19.15318338,38.83935206,25.75419825,13.08515381,17.83325903,93.19759524,66.30954659,33.69045341,,,,1.668104249,693.6181151,555.6163944,70.33333333,251,0.280212483,35.33333333,0.140770252,118.5,232.6666667,0.508864072,131.6666667,197,Lipn_E01F_v2.xls,Lipn,26.81546826,18.00824821,
Female,Mettl21c_E01_hF_F_s1,22.68255455,18.77992973,121.8452857,17.02039777,13.11777294,30.13817071,5.662156782,35.8003275,62.34639462,52.80263932,20.73124214,84.85096605,15.14903395,18.61717183,2.152709895,0.431996706,4.923864224,35.72464954,1.337866973,775.5369724,64.36405909,13.8813959,8.108625842,3.78802593,17.66942183,25.77804767,38.58601142,39.82508594,60.17491406,62.89845824,42.43472803,70.22846014,78.72444421,22.04388378,29.32736451,7.592576107,21.73478841,3.021065066,60.32711296,25.77236706,74.22763294,,,,1.279928704,535.627889,609.9423679,51.66666667,243.3333333,0.212327689,32.33333333,0.132873462,119.6666667,239,0.500779962,94,185.5,Mettl21c_E01F_v2.xls,Mettl21c,19.85436163,23.56267158,
,Mettl21c_E01_hF_F_s2,26.46642238,18.21249009,150.7700221,21.98917839,12.27790049,35.02245606,4.477243992,39.49970005,66.96010805,44.42901118,21.98847202,88.61088076,11.38911924,12.85549823,1.917332993,0.426224727,5.389738615,38.89011816,1.324343314,733.6920684,69.78941948,16.10430275,10.13774184,4.077229628,20.18153238,30.93744678,36.89552547,45.42229487,54.57770513,59.78142967,52.60171754,94.91225969,75.3259369,23.92910671,23.52362183,9.060346277,15.69171289,3.294671373,77.87778144,36.60441426,63.39558574,,,,1.068612083,494.9858016,602.0871373,57.5,243,0.237237263,33.5,0.138111353,146,239.3333333,0.612051688,93.33333333,186.5,Mettl21c_E01F_v2.xls,Mettl21c,22.68785526,22.28845648,
,Mettl21c_E01_hF_F_s3,24.17625264,18.31901062,113.2002976,16.75955141,12.43291194,27.08485047,5.886098684,32.97094916,62.37289408,55.45792941,19.42852392,82.16917651,17.83082349,21.7093478,1.634193962,0.347063473,3.13020414,37.15793463,0.881030379,1099.50574,68.47384175,15.10728864,11.24610227,4.325124699,18.05850219,29.30460446,36.48220596,44.53681707,55.46318293,63.43943149,58.22938445,95.87955626,87.91635835,19.56974009,25.23399809,8.194570281,17.95530794,2.533990826,70.38713875,31.36051392,68.63948608,,,,1.416269107,531.950496,609.3385506,50.66666667,244,0.20759667,29.33333333,0.120214426,118.6666667,241.3333333,0.491724059,82,187.6666667,Mettl21c_E01F_v2.xls,Mettl21c,21.38257806,22.57867734,
,Mettl21c_E01_hF_F_s4,16.8122459,15.14770382,79.21182266,10.91106414,12.9040432,22.03947368,3.226817043,25.26629073,49.8450093,62.92622443,14.24655388,87.22876627,12.77123373,14.64108031,1.636300644,0.233453698,4.474492342,35.26214156,0.910826361,1103.286259,63.33941457,9.750362274,8.099753059,2.490601504,9.320175439,18.04511278,44.75250627,28.73534547,71.26465453,57.24007035,51.68711874,82.8125,74.00497512,23.37791201,27.71165125,4.166666667,22.63471178,1.785714286,57.70331699,15.54646406,84.45353594,,,,1.184537975,419.195644,489.8011657,46.33333333,245,0.189156492,25.33333333,0.103419177,110.3333333,241.3333333,0.457334711,84,189.5,Mettl21c_E01F_v2.xls,Mettl21c,18.98375811,21.6362521,
,Mettl21c_E01_hF_F_s5,19.84476897,16.15271005,189.3830703,16.94712652,9.779241103,29.18374317,2.629781421,31.81352459,70.85346216,37.41277509,17.22165301,91.73376275,8.266237252,9.011117613,1.549682747,,2.649630824,32.98327631,0.788923954,1295.293183,58.16148322,13.42213115,7.078908905,1.895491803,15.31762295,23.00204918,36.62909836,38.57388316,61.42611684,59.54545455,44.98647819,90.24390244,67.95454545,17.32271498,25.54979358,8.487021858,19.70628415,2.663934426,56.42751216,30.1029679,69.8970321,,,,1.081913515,507.331014,597.0124456,52,241.6666667,0.213603859,36,0.147878297,134.5,239.3333333,0.566180903,99,201,Mettl21c_E01F_v2.xls,Mettl21c,19.34978102,20.30106103,
,Mettl21c_E01_hF_F_s6,20.95218943,18.36754445,116.3008354,15.31657548,12.7319305,28.04850598,5.635613951,33.68411993,62.11482293,54.3466874,19.65986694,83.53848967,16.46151033,19.78679671,1.720414255,0.336353797,2.844589769,28.10710859,1.01518334,979.1162791,61.93952095,13.14015291,10.81728808,3.951823448,17.09197635,27.90926443,34.03025652,44.88950596,55.11049404,65.40165205,53.4487183,94.36752535,84.43446727,18.96709533,27.46738389,7.976160671,19.49122322,2.958683473,62.5634221,28.94029799,71.05970201,,,,1.553067937,594.2807379,492.7439744,55.66666667,243,0.229362707,34.33333333,0.1412632,133,239.3333333,0.556273693,85.66666667,186.6666667,Mettl21c_E01F_v2.xls,Mettl21c,21.93832615,22.69217731,
,Mettl21c_E01_hF_F_s7,20.12252336,16.37130314,120.9689217,16.48534868,12.73412845,29.21947713,3.637174682,32.85665182,60.51811454,50.24749212,18.24691325,89.23439334,10.76560666,12.09272251,1.670614226,0.281879025,4.191984682,29.71595101,1.384691609,746.7413186,58.54677538,11.73756929,8.486058947,2.716882287,14.45445158,22.94051052,35.60626485,39.18933904,60.81066096,64.93538772,51.2226514,82.92444472,79.43959825,18.75035604,26.32167557,7.045491134,19.27618443,1.530889531,69.65283914,27.24885657,72.75114343,,,,1.37846437,468.7428503,557.2790366,52.33333333,243.3333333,0.215205407,31.66666667,0.130130441,125,241.3333333,0.515653165,83,187.5,Mettl21c_E01F_v2.xls,Mettl21c,21.16272112,21.82583348,
,Mettl21c_E01_hF_F_s8,21.41045386,20.04417489,105.7428274,16.34935246,14.98307349,31.33242595,5.061101404,36.39352735,58.12852622,55.31490173,20.72731438,86.55657205,13.44342795,16.07032913,1.900126541,0.381511615,3.846236798,28.14418819,1.386261277,713.5263347,64.50379478,10.29299687,11.44665439,2.632076171,12.92507304,24.37172743,40.13206735,37.82341513,62.17658487,57.55257543,58.49643416,83.17056156,71.56588438,26.1069682,28.24566966,8.551371301,19.69429836,1.799033929,68.84333245,30.15319978,69.84680022,,,,1.020074456,424.5239509,685.3360912,48.33333333,245,0.197325605,33.33333333,0.136078176,132.3333333,240.6666667,0.549737418,96.66666667,197.5,Mettl21c_E01F_v2.xls,Mettl21c,23.21201496,22.74163416,
Female,Mfsd10_E01_hF_F_s1,28.6509384,23.74456232,91.52480985,16.12180029,15.13727846,33.14298767,13.6249429,46.76793056,61.70940171,67.42368742,30.19643673,70.86691087,29.13308913,41.1095796,2.43324198,0.646861669,9.361349193,46.49310774,2.048337355,436.4556108,78.28720887,13.0105737,13.98814253,13.25947921,25.82229328,42.46231156,36.10095934,54.04855357,45.95144643,45.42447573,58.73015425,96.9924812,89.47368421,7.797525663,8.710736347,3.746002741,2.158519872,2.444038374,86.07959852,63.44294004,36.55705996,,,,1.54768784,516.3837524,474.5225836,78.5,242.3333333,0.32502572,29.5,0.122170782,98,230.3333333,0.418803419,130.5,132,Mfsd10_E01F_v2.xls,Mfsd10,44.06761158,23.85108011,
,Mfsd10_E01_hF_F_s2,25.88232978,24.96314496,104.4619423,17.89978079,19.4021294,39.91809992,5.561015561,45.47911548,57.33837565,54.88924905,25.52006552,87.77237529,12.22762471,13.93106278,2.35579554,0.735193441,9.296679069,45.38815471,2.053256349,445.4297907,78.17943993,14.50864923,17.59213759,4.938574939,21.46601147,39.05814906,36.87141687,51.43997411,48.56002589,56.04180773,69.4471387,90.67669173,82.3178392,9.70972123,10.46800903,8.746928747,5.831285831,6.036036036,90.4956707,60,40,,,,1.269758373,594.951051,531.6747147,76.66666667,238,0.322946947,28.66666667,0.120571182,129.6666667,217.6666667,0.599125414,121,139,Mfsd10_E01F_v2.xls,Mfsd10,39.23454697,22.94956821,
,Mfsd10_E01_hF_F_s3,25.42680712,25.91134612,84.00840084,16.38212859,20.21848555,37.60443153,9.044678533,46.64911006,54.50652132,64.88222698,27.8468943,80.6112517,19.3887483,24.05216131,2.581097756,0.748050586,7.822793878,45.35503963,1.629847406,568.5215733,80.50577708,14.91100618,16.13106494,8.399927352,23.31093353,42.23574283,43.2255721,49.42089045,50.57910955,58.64285714,66.57197027,95.0668037,91.67857143,9.74938171,11.72370035,4.676716309,2.733381765,4.041046131,88.1859771,63.1127451,36.8872549,,,,1.502388101,755.3313499,455.6290303,77.5,239,0.323668887,31.5,0.13148994,102,238,0.430379747,120,137,Mfsd10_E01F_v2.xls,Mfsd10,36.8077642,23.70197761,
,Mfsd10_E01_hF_F_s4,34.62875972,19.31246778,179.7410427,26.6776594,11.36136746,38.03902686,7.951100316,45.99012718,75.24157563,42.02418498,26.97061375,82.73423939,17.26576061,20.87247077,1.631081756,0.437687554,8.43847457,45.40450958,1.783188302,515.157171,78.85528468,27.415817,10.79560856,5.309738167,32.72555517,43.52116373,35.33412095,55.23416017,44.76583983,75.2825265,51.60569451,89.59836574,89.81385733,18.68184884,13.13513482,5.991889537,7.143245284,3.591518823,82.32845632,46.70944564,53.29055436,,,,1.721423438,561.5879112,475.7318752,69.33333333,241.3333333,0.287256388,32,0.132754256,109.6666667,232.3333333,0.472062928,112.5,152,Mfsd10_E01F_v2.xls,Mfsd10,32.50918487,23.9505451,
,Mfsd10_E01_hF_F_s5,37.07518167,29.02686237,127.5376819,24.08616023,16.03784093,40.12400115,12.98902145,53.1130226,69.52642633,54.94883802,33.05102202,75.52473565,24.47526435,32.52175434,2.025079796,0.669820085,8.269609316,51.45667709,1.608927105,575.5768657,81.66706166,22.80089499,13.93323308,11.13751209,33.93840708,47.87164016,33.7954215,58.56191508,41.43808492,61.22638376,47.19356958,94.0365276,91.31229207,8.631982997,9.423911374,4.872833032,4.551078342,2.751341238,90.81733535,49.22019487,50.77980513,,,,1.231225462,708.1582399,588.9085545,84.33333333,237.3333333,0.355682521,31,0.130655966,142,225,0.632507254,130,143.6666667,Mfsd10_E01F_v2.xls,Mfsd10,41.59457838,24.63420684,
,Mfsd10_E01_hF_F_s6,46.17213623,21.67370113,216.3707353,34.39462151,9.896186413,44.29080792,11.77751472,56.06832264,82.45075916,38.47580775,33.92291868,79.07343309,20.92656691,26.50483592,1.669265993,0.540752743,7.491154286,46.08648667,1.629380883,570.7273846,82.54132789,31.58745716,7.314009844,10.04751967,41.63497683,48.94898668,33.59234122,59.25916833,40.74083167,68.61969836,32.87344994,87.63631018,90.3578976,7.650890409,10.01406341,6.197937118,3.816126294,3.610268982,94.0645573,59.99499688,40.00500312,,,,1.653523282,615.1208806,508.0440071,92,238.6666667,0.381749311,37,0.15356405,141.3333333,222,0.636270773,122.6666667,140,Mfsd10_E01F_v2.xls,Mfsd10,39.58906984,23.19006528,
,Mfsd10_E01_hF_F_s7,38.75151411,21.22162488,182.6970297,29.0080531,11.47816387,40.48621696,9.743461017,50.22967798,77.13126894,42.23277699,29.9865695,80.63595407,19.36404593,24.10608598,2.476738619,0.74245628,9.440365896,44.91063393,2.104920526,431.0060298,79.5268124,26.33722028,10.4363139,8.73623864,35.07345892,45.50977282,34.01703958,57.2082401,42.7917599,68.05365737,46.14110724,93.82113113,90.60351237,6.362576494,6.871327527,3.538255086,3.333072442,1.747988297,83.56073339,52.09070611,47.90929389,,,,1.110941411,668.6767875,591.7145703,83.33333333,239.6666667,0.347710367,35.33333333,0.147413993,141.6666667,223,0.635230847,120.6666667,131.6666667,Mfsd10_E01F_v2.xls,Mfsd10,39.33290211,22.53469271,
,Mfsd10_E01_hF_F_s8,40.02394221,23.93164683,172.1324688,27.88345125,11.79115587,39.67460712,12.14049096,51.81509808,77.36828485,46.15796074,31.97779452,76.47375441,23.52624559,31.21638275,1.817164761,0.581555693,9.488978966,50.57291215,1.885954471,484.5744644,79.30024308,26.10614286,10.10367475,10.74850595,36.85464881,46.95832356,32.34191952,59.19260175,40.80739825,65.04083922,39.79941258,94.99856723,92.07799342,8.751090391,9.463248985,5.296165256,4.16708373,3.405693914,90.15049943,55.66815461,44.33184539,,,,1.265063664,638.2143045,574.3780917,81.66666667,240,0.340655908,36,0.150081312,134.6666667,233.3333333,0.577426782,111.6666667,129.6666667,Mfsd10_E01F_v2.xls,Mfsd10,35.62608083,21.14060003,
Female,Moxd1_E01_hF_F_s1,41.20515723,29.0120568,156.105678,27.48332617,13.07077126,40.32555733,13.72183106,54.04738838,76.13725837,48.97048661,33.88460972,74.89225502,25.10774498,34.42096975,1.455982788,0.577203288,5.283395001,39.63683863,1.353458599,716.2455299,76.5096745,23.97137746,12.05220735,2.742993441,26.7143709,38.67024448,25.5515802,60.21355617,39.78644383,62.88619476,42.52384096,64.11149826,70.08212749,15.93516748,10.71940632,6.761858629,3.957547692,4.189028026,68.85864049,64.15115059,35.84884941,,,,1.407487273,744.4262668,533.0074181,42,249.3333333,0.171428571,15,0.06122449,90,240.3333333,0.374557884,57,153.5,Moxd1_E01F_v2.xls,Moxd1,16.62919392,10.60167553,
,Moxd1_E01_hF_F_s2,47.12546809,33.35318498,141.6566172,28.15208877,14.37980566,42.53189443,18.97337932,61.50527375,76.57903376,54.18793027,40.23932654,69.23303596,30.76696404,45.29402827,1.47340335,0.589619842,5.2148394,34.00843101,1.535384302,617.800217,82.49329253,25.14325143,12.37532087,17.54391116,42.6871626,55.06248347,27.43080906,66.6466853,33.3533147,53.5016651,36.01666475,93.61887378,90.4658072,11.67962129,12.75159503,7.678457503,5.07313753,5.311387994,83.62637108,60.26906244,39.73093756,,,,1.184853151,543.540282,620.1119618,43.66666667,253,0.17259552,20.66666667,0.08168643,137.5,243,0.56701925,46.33333333,115.6666667,Moxd1_E01F_v2.xls,Moxd1,17.06832525,9.228881043,
,Moxd1_E01_hF_F_s3,43.12910902,31.7784376,136.2933572,25.99524112,14.6445697,40.63981082,17.1338679,57.77367872,74.68229891,54.93664395,37.45377331,70.38105714,29.61894286,42.18092777,1.60956162,0.603042605,5.347471506,41.15769093,1.29417221,741.0146471,77.81730342,22.84831886,11.54485803,14.79884139,37.64716025,49.19201827,28.62528515,63.20677484,36.79322516,52.99026986,35.05586254,88.38111833,87.26601096,11.08128954,12.40729428,7.177889339,5.229404944,3.937518043,85.6454431,56.39484509,43.60515491,,,,1.344742505,489.3946994,584.8526846,44.66666667,253,0.17654809,19,0.075098814,124.5,243.6666667,0.511409634,51.33333333,116,Moxd1_E01F_v2.xls,Moxd1,16.59600294,8.750771626,
,Moxd1_E01_hF_F_s4,44.16306812,27.89398755,158.3106277,25.75606622,9.486985651,35.24305188,18.4070019,53.65005377,82.52825859,52.24059273,36.02852784,65.23114868,34.76885132,54.85341157,0.985693051,0.362929706,4.898849901,36.48819334,1.355244968,711.6526015,72.8546808,24.61980868,8.904163901,13.4616575,38.08146618,46.98563008,25.86905072,64.79197795,35.20802205,55.66265338,29.93162347,91.40156201,86.14489963,5.728190759,8.214266314,4.018311669,2.667841901,2.636011503,63.39077014,60.358858,39.641142,,,,1.276088467,411.5951172,609.65986,45,253,0.177865613,21.5,0.084980237,71.16666667,240.3333333,0.296672624,42.66666667,137,Moxd1_E01F_v2.xls,Moxd1,14.1887049,8.612581859,
,Moxd1_E01_hF_F_s5,43.55416072,29.70881477,146.5462045,28.57081396,14.72546802,43.29628199,14.98334675,58.27962874,74.51240564,50.8695002,36.63148774,74.61809416,25.38190584,34.58531998,1.24792553,0.466663263,6.240287712,36.95639493,1.793289771,523.2612545,70.54142816,25.62848313,11.66705281,12.11369025,37.74217339,49.4092262,21.13220197,70.06307549,29.93692451,54.78391323,35.99361042,79.34753383,80.39511456,7.946182682,9.171363466,6.091315181,3.080048285,4.083776739,87.49757989,64.57183963,35.42816037,,,,1.701892299,597.3339533,509.2492143,43.33333333,253,0.171277997,19.66666667,0.07773386,91.33333333,244.3333333,0.374056233,45,125,Moxd1_E01F_v2.xls,Moxd1,14.75404113,9.597082443,
,Moxd1_E01_hF_F_s6,44.80286317,32.59290547,138.037361,27.52621155,15.31625385,42.84246539,17.27665162,60.11911702,74.53739293,54.17317456,38.69788432,71.28943251,28.71056749,40.50543072,1.410303841,0.551269473,4.75607365,39.0393003,1.241647145,778.4001845,74.99307424,22.80496058,12.8515336,15.26590631,38.07086689,50.92240048,24.07067376,67.90173065,32.09826935,49.95151778,36.64016143,91.19495719,83.49429972,8.880510915,10.59103039,6.960390045,3.630640348,3.503087083,83.89161476,61.18525301,38.81474699,,,,1.110143091,607.3897047,610.6357495,40.5,252,0.160079051,22,0.086956522,86,241,0.353865696,43,141,Moxd1_E01F_v2.xls,Moxd1,15.65158646,9.575255294,
,Moxd1_E01_hF_F_s7,43.01688504,,,34.40565952,,,,,,,,,,,,,4.81807528,33.55953922,1.419582265,674.5626707,79.05700678,32.35844735,,,,,,,,75.11283834,,,,11.80869094,13.1177108,,,,80.24756832,,,,,,1.434947574,647.8094062,614.6127557,47,252.6666667,0.185770751,22.5,0.088932806,54.66666667,243.6666667,0.224594265,47,124.5,Moxd1_E01F_v2.xls,Moxd1,14.93953137,9.66847972,
,Moxd1_E01_hF_F_s8,43.99747251,29.11838353,151.6518069,29.2200417,14.34095273,43.56099443,14.77743081,58.33842524,75.25063403,49.70462531,36.55792802,75.04474066,24.95525934,33.59903116,1.26726388,0.467180308,4.35080612,35.48301532,1.206421111,799.8354373,84.52401087,27.17087246,12.93388873,14.20631685,41.37718931,54.31107804,30.21293283,63.89104695,36.10895305,61.96201867,41.39371704,95.13097953,93.65833202,9.736679261,11.03515801,5.880170664,5.154987348,3.372873543,86.02507916,54.86383959,45.13616041,,,,1.779652274,744.3851786,491.3424872,45.33333333,253,0.179183136,21.66666667,0.085638999,117,239.5,0.490242125,45,128,Moxd1_E01F_v2.xls,Moxd1,15.21794901,8.421361757,
Female,Neurl2_E01_hF_F_s1,39.31063076,25.89331238,147.3010632,26.68335797,14.45371401,41.32580582,12.62727278,53.9530786,73.01390841,50.34149539,33.29017569,76.6445962,23.3554038,30.50566988,1.975475021,0.651422113,9.189384604,54.59508538,1.75800234,530.4764915,72.42783154,22.41328671,12.40831286,10.04573683,32.45902354,44.18666212,27.53826302,61.57610594,38.42389406,57.00724579,45.13659581,83.96195987,82.60202439,17.45816468,15.5813358,8.608695652,5.398550725,4.166666667,83.97694857,61.45887222,38.54112778,,,,1.674350646,761.9782807,544.3291768,77.33333333,242,0.32013767,38.66666667,0.159683584,168.6666667,239,0.706391526,116,169.3333333,Neurl2_E01F_v2.xls,Neurl2,32.13012671,23.4171169,
,Neurl2_E01_hF_F_s2,35.72173734,23.19829903,155.0411036,25.50074161,12.9773033,38.47804491,10.22099573,48.69904064,73.25682301,47.92389977,29.46001819,78.81927722,21.18072278,27.25816804,2.173560252,0.640210435,9.050330342,47.66201987,1.88816053,488.6595068,77.25543487,23.1299008,11.54385073,8.765941688,31.89584249,43.43969322,33.81574165,56.20435428,43.79564572,64.49728851,46.28209898,92.47136159,89.29508947,18.08329816,19.49837131,9.951747129,9.546624181,5.244774044,84.25617589,51.41086351,48.58913649,,,,1.317038973,600.9471636,589.7476321,72.66666667,242.3333333,0.299863365,37.33333333,0.154137581,160,238.3333333,0.671468672,114,170,Neurl2_E01F_v2.xls,Neurl2,34.49963179,23.20278467,
