Sample Name,Sample Number,Length,Tt.Ar,Ma.Ar,Ct.Mask,Ct.Ar_Tt.Ar,Ct.Ar,Ps.Pm,Ec.Pm,Po.Ar,Ct.Po,Ct.Th,J,Imax,Imin,Zmax,Zmin,Dmax,Dmin,App.D,Tiss.D,exp_name,gene_symbol,Le,Apparent Density,Tissue Density,Unnamed: 1
IL6ST_E01_F01_CF                          ,4133,14.75,1.70644,1.09695,0.60949,35.55999625,0.60681,4.568,3.712772582,0.00268,0.44,0.1361,0.29264,0.19948,0.09317,0.21141,0.15323,1.887138735,1.216080402,1118.8087,1194.3214,Il6st_E01_CF.xlsx,Il6st,,,,
IL6ST_E01_F02_CF                          ,4134,14.62,1.59352,0.95929,0.63423,39.6631357,0.63204,4.318,3.472001392,0.00219,0.345,0.1509,0.2711,0.1757,0.0954,0.19807,0.15289,1.774120261,1.247956047,1163.142,1240.0465,Il6st_E01_CF.xlsx,Il6st,,,,
IL6ST_E01_F03_CF                          ,4135,14.85,1.81423,1.07741,0.73682,40.48163684,0.73443,4.757,3.679556137,0.00239,0.325,0.1625,0.35721,0.23276,0.12445,0.24397,0.18971,1.908103455,1.31200253,1183.6034,1256.9586,Il6st_E01_CF.xlsx,Il6st,,,,
IL6ST_E01_F04_CF                          ,4136,14.59,1.69116,1.02252,0.66864,39.44334067,0.66705,4.466,3.584601133,0.00159,0.239,0.1537,0.30341,0.19427,0.10915,0.20713,0.17206,1.875826775,1.268743462,1183.8818,1259.325,Il6st_E01_CF.xlsx,Il6st,,,,
IL6ST_E01_F05_CF                          ,4138,14.29,1.68484,1.03251,0.65233,38.59951093,0.65034,4.328,3.602069311,0.00199,0.304,0.1484,0.29626,0.19071,0.10555,0.20551,0.16393,1.855968079,1.287744769,1169.4752,1249.0245,Il6st_E01_CF.xlsx,Il6st,,,,
IL6ST_E01_F06_CF                          ,4139,14.48,1.75683,1.13164,0.62519,35.45135272,0.62282,4.684,3.771022095,0.00237,0.379,0.1373,0.31064,0.21074,0.09991,0.21427,0.16035,1.967050917,1.246149049,1134.2593,1208.032,Il6st_E01_CF.xlsx,Il6st,,,,
IL6ST_E01_F07_CF                          ,4140,14.4,1.68656,1.00025,0.68631,40.55473864,0.68398,4.295,3.545350788,0.00233,0.339,0.1574,0.30895,0.20025,0.10869,0.21795,0.16894,1.837577426,1.286729016,1179.5668,1256.1234,Il6st_E01_CF.xlsx,Il6st,,,,
IL6ST_E01_F08_CF                          ,4141,14.7,1.67212,0.95591,0.71621,42.57290147,0.71187,4.424,3.465879302,0.00434,0.607,0.1623,0.31256,0.20058,0.11198,0.23228,0.18068,1.727053556,1.239539517,1185.5521,1259.325,Il6st_E01_CF.xlsx,Il6st,,,,
Infl3_E01_F01_CF                          ,9444,,1.65214,0.99093,0.66121,39.92095101,0.65955,4.387,3.528794926,0.00166,0.251,0.1537,0.29223,0.1872,0.10502,0.21149,0.16605,1.770296468,1.264920205,1151.5889,1221.0466,Infl3_E01_CF.xlsx,Infl3,14.784,,,
Infl3_E01_F02_CF                          ,9445,,1.56431,0.93091,0.6334,40.33279849,0.63093,4.273,3.42025731,0.00247,0.39,0.1498,0.26632,0.17475,0.09157,0.20106,0.15382,1.738287078,1.190612404,1156.5999,1230.303,Infl3_E01_CF.xlsx,Infl3,14.592,,,
Infl3_E01_F03_CF                          ,9446,,1.51352,0.84126,0.67226,44.32647074,0.67089,4.212,3.251397383,0.00137,0.203,0.1696,0.26218,0.1658,0.09638,0.19917,0.15345,1.664909374,1.25617465,1182.3507,1251.53,Infl3_E01_CF.xlsx,Infl3,14.96,,,
Infl3_E01_F04_CF                          ,9447,,1.59989,0.92861,0.67128,41.83100088,0.66925,4.417,3.416029481,0.00203,0.302,0.1598,0.28642,0.18856,0.09786,0.21561,0.15478,1.749083994,1.264504458,1168.8489,1240.8121,Infl3_E01_CF.xlsx,Infl3,15.184,,,
Infl3_E01_F05_CF                          ,9449,,1.67711,0.9941,0.68301,40.58767761,0.6807,4.51,3.534434754,0.00231,0.338,0.1588,0.30121,0.18799,0.11322,0.21586,0.17602,1.741777078,1.286444722,1163.49,1236.0795,Infl3_E01_CF.xlsx,Infl3,15.12,,,
Infl3_E01_F06_CF                          ,9450,,1.56944,1.00144,0.568,36.0561729,0.56588,4.206,3.547459117,0.00212,0.374,0.1322,0.2469,0.16172,0.08518,0.18256,0.14089,1.771691499,1.209170275,1129.9442,1204.6913,Infl3_E01_CF.xlsx,Infl3,14.288,,,
Infl3_E01_F07_CF                          ,9451,,1.51236,0.87828,0.63408,41.76452696,0.63163,4.172,3.32216676,0.00245,0.387,0.156,0.25407,0.16549,0.08857,0.19344,0.14891,1.711021505,1.189577597,1160.0797,1233.4348,Infl3_E01_CF.xlsx,Infl3,14.656,,,
Infl3_E01_F08_CF                          ,9452,,1.68267,1.04112,0.64155,37.99556657,0.63934,4.598,3.617056783,0.00221,0.344,0.1459,0.29363,0.19128,0.10234,0.21144,0.16341,1.809307605,1.252554923,1145.3252,1219.0283,Infl3_E01_CF.xlsx,Infl3,14.992,,,
Ipp_E01_F01_CF                            ,9947,,1.5493,0.90779,0.64151,41.30381463,0.63992,4.207,3.377517665,0.00159,0.248,0.1582,0.26148,0.16609,0.09538,0.19266,0.15286,1.724177307,1.247939291,1163.7683,1233.5741,Ipp_E01_CF.xlsx,Ipp,14.64,,,
Ipp_E01_F02_CF                            ,9948,,1.5525,0.93153,0.62097,39.89758454,0.61941,4.258,3.421396092,0.00156,0.251,0.1498,0.26028,0.17032,0.08996,0.1948,0.15196,1.748665298,1.183995788,1155.9735,1226.1968,Ipp_E01_CF.xlsx,Ipp,14.624,,,
Ipp_E01_F03_CF                            ,9949,,1.52428,0.91974,0.60454,39.56687748,0.60311,4.228,3.39967553,0.00143,0.238,0.1451,0.25056,0.16538,0.08518,0.18996,0.14668,1.741208676,1.161439869,1153.3984,1225.2224,Ipp_E01_CF.xlsx,Ipp,14.608,,,
Ipp_E01_F04_CF                            ,9950,,1.51999,0.93718,0.58281,38.25419904,0.58146,4.2,3.431756287,0.00135,0.233,0.1435,0.2367,0.14806,0.08864,0.17567,0.14367,1.685660614,1.233938888,1150.4753,1225.9879,Ipp_E01_CF.xlsx,Ipp,14.576,,,
Ipp_E01_F05_CF                            ,9952,,1.62506,1.00723,0.61783,37.75860584,0.6136,4.482,3.557699464,0.00423,0.684,0.1435,0.27386,0.18096,0.09291,0.19304,0.15364,1.874844592,1.209450664,1125.9076,1199.5411,Ipp_E01_CF.xlsx,Ipp,14.432,,,
Ipp_E01_F06_CF                            ,9953,,1.53748,0.94247,0.59501,38.60668106,0.59357,4.208,3.441428092,0.00144,0.242,0.1472,0.24841,0.16095,0.08746,0.18969,0.14385,1.696979282,1.215988877,1139.8966,1213.1125,Ipp_E01_CF.xlsx,Ipp,14.56,,,
Ipp_E01_F07_CF                            ,9954,,1.48995,0.91584,0.57411,38.41672539,0.57239,4.04,3.392460002,0.00172,0.299,0.1409,0.23153,0.14849,0.08304,0.17632,0.13735,1.684323956,1.209173644,1137.3911,1211.2334,Ipp_E01_CF.xlsx,Ipp,14.384,,,
Ipp_E01_F08_CF                            ,9955,,1.64834,0.9917,0.65664,39.68052708,0.65407,4.501,3.530165681,0.00257,0.392,0.1546,0.28637,0.18027,0.1061,0.20624,0.16807,1.748157486,1.262569168,1145.882,1215.8268,Ipp_E01_CF.xlsx,Ipp,14.944,,,
Iqgap2_E01_F01_CF                         ,8260,,1.581,0.93324,0.64776,40.84123972,0.6457,4.268,3.424534963,0.00206,0.318,0.1578,0.27392,0.18006,0.09386,0.20886,0.1533,1.724217179,1.224527071,1152.6328,1223.1345,Iqgap2_E01_CF.xlsx,Iqgap2,14.528,,,
Iqgap2_E01_F02_CF                         ,8261,,1.61727,0.95936,0.65791,40.56898353,0.65611,4.442,3.472128067,0.0018,0.273,0.1555,0.28489,0.18558,0.09931,0.21177,0.16044,1.752656184,1.237970581,1158.6877,1229.1199,Iqgap2_E01_CF.xlsx,Iqgap2,15.024,,,
Iqgap2_E01_F03_CF                         ,8262,,1.38692,0.85626,0.53066,38.16225882,0.52928,3.892,3.280256164,0.00138,0.26,0.1331,0.19788,0.12474,0.07314,0.15755,0.12294,1.583497302,1.189848707,1130.5706,1203.7169,Iqgap2_E01_CF.xlsx,Iqgap2,14.192,,,
Iqgap2_E01_F04_CF                         ,8263,,1.54836,0.90523,0.64313,41.43610013,0.64158,4.221,3.372751943,0.00155,0.241,0.1561,0.26411,0.17047,0.09364,0.19882,0.15177,1.714817423,1.233972458,1153.9552,1221.325,Iqgap2_E01_CF.xlsx,Iqgap2,14.704,,,
Iqgap2_E01_F05_CF                         ,8265,,1.52956,0.91936,0.6102,39.74933968,0.60799,4.228,3.398973152,0.00221,0.362,0.1474,0.25201,0.1671,0.08491,0.19246,0.14129,1.73646472,1.201925119,1135.4424,1206.8489,Iqgap2_E01_CF.xlsx,Iqgap2,14.64,,,
Iqgap2_E01_F06_CF                         ,8266,,1.42592,0.84478,0.58114,40.62990911,0.57935,4.194,3.258192531,0.00179,0.308,0.1485,0.22192,0.14678,0.07514,0.17546,0.12752,1.673087883,1.178481807,1132.4497,1204.4825,Iqgap2_E01_CF.xlsx,Iqgap2,14.848,,,
Iqgap2_E01_F07_CF                         ,8267,,1.59224,0.93907,0.65317,40.90275335,0.65127,4.436,3.435214935,0.0019,0.291,0.1543,0.28001,0.18596,0.09405,0.20766,0.15105,1.791004527,1.245283019,1145.3252,1213.5302,Iqgap2_E01_CF.xlsx,Iqgap2,14.96,,,
Iqgap2_E01_F08_CF                         ,8268,,1.28033,0.75063,0.5297,41.23155749,0.5279,3.696,3.071269245,0.0018,0.34,0.1422,0.17902,0.11354,0.06548,0.145,0.11359,1.566068966,1.152918391,1149.4314,1224.3872,Iqgap2_E01_CF.xlsx,Iqgap2,14.256,,,
IRF8_E01_F01_CF                           ,5363,14.3,1.80871,1.1909,0.61781,34.05410486,0.61594,4.517,3.868499808,0.00187,0.303,0.1359,0.30788,0.19422,0.11366,0.22058,0.17263,1.760993744,1.316804727,,,Irf8_E01_CF.xlsx,Irf8,,1149.9186,1231.2078,
IRF8_E01_F02_CF                           ,5364,14.06,1.78942,1.21783,0.57159,31.88742721,0.5706,4.545,3.911994776,0.00099,0.174,0.1237,0.28795,0.1832,0.10475,0.20067,0.16015,1.825883291,1.308148611,,,Irf8_E01_CF.xlsx,Irf8,,1123.8197,1199.9587,
IRF8_E01_F03_CF                           ,5365,14.06,1.69311,1.10275,0.59036,34.72662733,0.58796,4.375,3.722575076,0.0024,0.406,0.1361,0.27197,0.16484,0.10713,0.19778,0.16739,1.666902619,1.280004779,,,Irf8_E01_CF.xlsx,Irf8,,1147.4827,1225.1528,
IRF8_E01_F04_CF                           ,5366,14.58,1.7335,1.13478,0.59872,34.47130084,0.59756,4.53,3.776250263,0.00116,0.194,0.1349,0.28344,0.17237,0.11107,0.20372,0.16728,1.692224622,1.327953132,,,Irf8_E01_CF.xlsx,Irf8,,1157.2262,1236.9843,
IRF8_E01_F05_CF                           ,5368,15.17,1.96421,1.29443,0.66978,34.02385692,0.6683,5.045,4.033148536,0.00148,0.221,0.1387,0.36235,0.229,0.13336,0.244,0.19764,1.87704918,1.349524388,,,Irf8_E01_CF.xlsx,Irf8,,1148.1786,1223.2737,
IRF8_E01_F06_CF                           ,5369,14.62,1.75686,1.07623,0.68063,38.64906709,0.67901,4.51,3.677540625,0.00162,0.238,0.1569,0.31943,0.20125,0.11818,0.23117,0.17391,1.741142882,1.359093784,,,Irf8_E01_CF.xlsx,Irf8,,1160.6365,1231.8341,
IRF8_E01_F07_CF                           ,5370,14.91,1.84229,1.19773,0.64456,34.91524136,0.64324,4.838,3.879577177,0.00132,0.205,0.1402,0.32834,0.21025,0.11809,0.22882,0.18052,1.837689013,1.308331487,,,Irf8_E01_CF.xlsx,Irf8,,1145.3948,1219.7938,
IRF8_E01_F08_CF                           ,5371,14.85,1.85636,1.18385,0.67251,36.13200026,0.67074,4.834,3.85703226,0.00177,0.263,0.145,0.33992,0.21473,0.12519,0.24516,0.19071,1.751753957,1.312883436,,,Irf8_E01_CF.xlsx,Irf8,,1150.4753,1223.4824,
Jam2_E01_F01_CF                           ,9500,,1.76594,1.01883,0.74711,42.1809348,0.74489,4.669,3.578127356,0.00222,0.298,0.1728,0.35378,0.23303,0.12076,0.24448,0.18193,1.906331806,1.327543561,1177.4093,1245.7535,Jam2_E01_CF.xlsx,Jam2,15.056,,,
Jam2_E01_F02_CF                           ,9501,,1.5269,0.95861,0.56829,37.10917545,0.56662,4.006,3.470770597,0.00167,0.293,0.1354,0.23891,0.1583,0.08061,0.17897,0.13971,1.769011566,1.153961778,1134.3289,1209.1455,Jam2_E01_CF.xlsx,Jam2,13.792,,,
Jam2_E01_F03_CF                           ,9502,,1.44866,0.938,0.51066,35.1566275,0.5093,3.906,3.433257292,0.00136,0.266,0.1254,0.20376,0.1299,0.07386,0.15184,0.12583,1.711011591,1.173964873,1138.087,1219.2371,Jam2_E01_CF.xlsx,Jam2,13.984,,,
Jam2_E01_F04_CF                           ,9503,,1.50849,0.87695,0.63154,41.76560667,0.63003,4.258,3.31965039,0.00151,0.239,0.1567,0.25027,0.1576,0.09267,0.19206,0.15095,1.641153806,1.227823783,1173.5815,1245.9623,Jam2_E01_CF.xlsx,Jam2,14.832,,,
Jam2_E01_F05_CF                           ,9505,,1.49188,0.89837,0.59351,39.70694694,0.59238,4.028,3.359947971,0.00113,0.191,0.1473,0.23709,0.15287,0.08422,0.18027,0.14391,1.696011538,1.170453756,1159.3837,1231.9733,Jam2_E01_CF.xlsx,Jam2,14.112,,,
Jmjd8_E01_F01_CF                          ,9286,,1.53136,0.88312,0.64824,42.22064048,0.64655,4.289,3.331308034,0.00169,0.26,0.1571,0.26147,0.16749,0.09398,0.20175,0.15551,1.660371747,1.208668253,1157.9918,1226.8231,Jmjd8_E01_CF.xlsx,Jmjd8,14.864,,,
Jmjd8_E01_F02_CF                          ,9287,,1.60854,0.95514,0.6534,40.50505427,0.65154,4.434,3.464483111,0.00186,0.284,0.1538,0.27914,0.17835,0.1008,0.20818,0.16141,1.713421078,1.248993247,1161.0541,1232.7389,Jmjd8_E01_CF.xlsx,Jmjd8,15.008,,,
Jmjd8_E01_F03_CF                          ,9288,,1.45572,0.8519,0.60382,41.38570604,0.60246,4.077,3.271894119,0.00136,0.226,0.1516,0.23319,0.1491,0.08409,0.18074,0.14319,1.649883811,1.174523361,1174.5558,1246.9366,Jmjd8_E01_CF.xlsx,Jmjd8,14.528,,,
Jmjd8_E01_F04_CF                          ,9289,,1.48935,0.84173,0.64762,43.33299762,0.64538,4.124,3.252305511,0.00224,0.345,0.1605,0.25526,0.16783,0.08743,0.19703,0.14436,1.703598437,1.211277362,1168.9185,1238.0282,Jmjd8_E01_CF.xlsx,Jmjd8,14.624,,,
Jmjd8_E01_F05_CF                          ,9291,,1.51707,0.8995,0.61757,40.58678901,0.61573,4.2,3.362060435,0.00184,0.297,0.1471,0.25091,0.16212,0.08879,0.18835,0.14963,1.721475976,1.186794092,1159.1053,1233.3652,Jmjd8_E01_CF.xlsx,Jmjd8,14.576,,,
Jmjd8_E01_F06_CF                          ,9292,,1.44011,0.83026,0.60985,42.20441494,0.60779,4.053,3.230070412,0.00206,0.338,0.1554,0.23266,0.15205,0.08061,0.18559,0.13551,1.638558112,1.189727695,1155.6951,1229.4678,Jmjd8_E01_CF.xlsx,Jmjd8,14.64,,,
Jmjd8_E01_F07_CF                          ,9293,,1.36641,0.81765,0.54876,40.02093076,0.54685,3.84,3.205447384,0.00191,0.348,0.1408,0.20126,0.1298,0.07146,0.16127,0.12448,1.609722825,1.148136247,1146.9955,1222.4385,Jmjd8_E01_CF.xlsx,Jmjd8,14.272,,,
Jmjd8_E01_F08_CF                          ,9294,,1.66621,1.03299,0.63322,37.87997911,0.63116,4.564,3.602906491,0.00206,0.326,0.1458,0.28491,0.18269,0.10222,0.20092,0.16394,1.81853474,1.247041601,1139.827,1211.9294,Jmjd8_E01_CF.xlsx,Jmjd8,15.008,,,
KCNH3_E01_F01_CF                          ,2094,14.37,1.67332,1.01984,0.65348,38.90469247,0.651,4.301,3.579900475,0.00248,0.38,0.1509,0.29445,0.18979,0.10465,0.20484,0.16303,1.853056044,1.283812795,1128.6714,1211.6418,Kcnh3_E01_CF.xlsx,Kcnh3,,,,
KCNH3_E01_F02_CF                          ,2095,14.7,1.56664,0.92256,0.64408,40.94431395,0.64145,4.23,3.404883386,0.00263,0.408,0.1575,0.26505,0.16836,0.09669,0.19497,0.14889,1.727034928,1.298811203,1128.4629,1207.681,Kcnh3_E01_CF.xlsx,Kcnh3,,,,
KCNH3_E01_F03_CF                          ,2096,14.94,1.72037,1.02131,0.69906,40.44595058,0.69582,4.608,3.582479584,0.00324,0.462,0.1595,0.31969,0.20971,0.10998,0.22665,0.17663,1.85051842,1.245315065,1132.7018,1209.4182,Kcnh3_E01_CF.xlsx,Kcnh3,,,,
KCNH3_E01_F04_CF                          ,2097,14.96,1.59632,0.9145,0.68182,42.53533126,0.679,4.401,3.389977275,0.00282,0.413,0.1664,0.28509,0.18436,0.10073,0.21612,0.16593,1.70608921,1.214126439,1132.4238,1208.2369,Kcnh3_E01_CF.xlsx,Kcnh3,,,,
KCNH3_E01_F06_CF                          ,2100,14.66,1.5735,0.92324,0.65026,41.10454401,0.64678,4.231,3.40613799,0.00348,0.535,0.1572,0.26671,0.16759,0.09913,0.20007,0.15982,1.67531364,1.240520586,1129.2273,1211.225,Kcnh3_E01_CF.xlsx,Kcnh3,,,,
KCNH3_E01_F07_CF                          ,2101,14.77,1.63791,0.98426,0.65365,39.70242565,0.65029,4.377,3.516898625,0.00336,0.514,0.1547,0.28384,0.18241,0.10143,0.20444,0.16243,1.784484445,1.248907222,1114.2177,1192.3933,Kcnh3_E01_CF.xlsx,Kcnh3,,,,
KCNH3_E01_F08_CF                          ,2102,14.78,1.81408,1.10041,0.71367,39.12561739,0.70977,4.78,3.718623386,0.0039,0.546,0.1578,0.34897,0.231,0.11796,0.24006,0.18849,1.92451887,1.251631386,1120.3326,1197.605,Kcnh3_E01_CF.xlsx,Kcnh3,,,,
KCNH3_E01_F05_CF                          ,2099,15.09,1.50464,0.86631,0.63833,42.22937048,0.6354,4.147,3.299450337,0.00293,0.459,0.1586,0.25171,0.16314,0.08857,0.19564,0.14389,1.667757105,1.231079297,1126.7952,1206.847,Kcnh3_E01_CF.xlsx,Kcnh3,,,,
Krt9_E01_F01_CF                           ,6212,,1.71188,1.09186,0.62002,36.14739351,0.6188,4.542,3.704148677,0.00122,0.197,0.1401,0.2917,0.18911,0.10258,0.19974,0.16159,1.89356163,1.269633022,1135.7207,1209.0759,Krt9_E01_CF.xlsx,Krt9,14.848,,,
Krt9_E01_F02_CF                           ,6213,,1.67574,1.00967,0.66607,39.62189839,0.66396,4.407,3.562006095,0.00211,0.317,0.1532,0.29876,0.19132,0.10744,0.21308,0.16604,1.795757462,1.294145989,1160.1493,1231.9037,Krt9_E01_CF.xlsx,Krt9,15.056,,,
Krt9_E01_F03_CF                           ,6214,,1.79688,1.10877,0.68811,38.17839811,0.68602,4.605,3.732722163,0.00209,0.304,0.1549,0.33586,0.21847,0.11739,0.23294,0.17869,1.875761999,1.313895573,1155.1383,1226.8927,Krt9_E01_CF.xlsx,Krt9,15.296,,,
Krt9_E01_F04_CF                           ,6215,,1.73384,1.06652,0.66732,38.35359664,0.66499,4.51,3.660913218,0.00233,0.35,0.1542,0.31478,0.2065,0.10828,0.22457,0.17019,1.839070223,1.272460192,1150.8929,1223.2737,Krt9_E01_CF.xlsx,Krt9,15.28,,,
Krt9_E01_F05_CF                           ,6217,,1.65069,1.0216,0.62909,38.02955128,0.62775,4.28,3.582988169,0.00134,0.212,0.146,0.27992,0.17697,0.10295,0.19529,0.16409,1.812381586,1.254799196,1150.1969,1222.5778,Krt9_E01_CF.xlsx,Krt9,15.296,,,
Krt9_E01_F06_CF                           ,6218,,1.54891,0.94731,0.6016,38.7401463,0.60005,4.109,3.450253403,0.00155,0.258,0.1441,0.25061,0.15999,0.09061,0.18241,0.14544,1.754180144,1.246012101,1146.0907,1218.7499,Krt9_E01_CF.xlsx,Krt9,14.912,,,
Krt9_E01_F07_CF                           ,6219,,1.61559,0.94445,0.67114,41.44306414,0.66955,4.334,3.445041179,0.00159,0.237,0.1568,0.29091,0.19205,0.09886,0.20982,0.16012,1.830616719,1.234823882,1158.5486,1225.8488,Krt9_E01_CF.xlsx,Krt9,14.864,,,
Krt9_E01_F08_CF                           ,6220,,1.6404,1.01875,0.62165,37.77371373,0.61964,4.233,3.577986873,0.00201,0.322,0.1453,0.27593,0.17595,0.09998,0.20027,0.15898,1.757127877,1.257768273,1146.4387,1220.0723,Krt9_E01_CF.xlsx,Krt9,14.064,,,
Lcn2_E01_F01_CF                           ,10578,,1.62943,0.92923,0.7002,42.8303149,0.69789,4.454,3.417169672,0.00231,0.331,0.1653,0.30606,0.207,0.09907,0.22869,0.16368,1.810310901,1.210532747,1159.9406,1225.2224,Lcn2_E01_CF.xlsx,Lcn2,14.992,,,
Lcn2_E01_F02_CF                           ,10579,,1.68833,0.98436,0.70397,41.567703,0.7018,4.555,3.517077278,0.00217,0.309,0.1636,0.31998,0.21468,0.1053,0.23457,0.16371,1.830413096,1.286421111,1159.3141,1229.1199,Lcn2_E01_CF.xlsx,Lcn2,15.104,,,
Lcn2_E01_F03_CF                           ,10580,,1.59892,0.94035,0.65857,41.07397493,0.65674,4.428,3.437555324,0.00183,0.279,0.1559,0.2803,0.18185,0.09846,0.20536,0.16037,1.771036229,1.227910457,1159.5229,1228.2847,Lcn2_E01_CF.xlsx,Lcn2,14.976,,,
Lcn2_E01_F04_CF                           ,10581,,1.54108,0.88264,0.65844,42.62789732,0.65693,4.199,3.330402582,0.00151,0.229,0.1608,0.27046,0.17902,0.09145,0.20192,0.14994,1.773177496,1.219821262,1163.0724,1230.5117,Lcn2_E01_CF.xlsx,Lcn2,14.64,,,
Lcn2_E01_F05_CF                           ,10583,,1.59035,0.90846,0.68189,42.74656522,0.67982,4.419,3.378763834,0.00207,0.304,0.1646,0.28905,0.19354,0.0955,0.2188,0.15429,1.769104205,1.237928576,1166.9697,1236.4275,Lcn2_E01_CF.xlsx,Lcn2,15.04,,,
Lcn2_E01_F06_CF                           ,10584,,1.70092,1.00731,0.69361,40.67269478,0.69181,4.577,3.557840747,0.0018,0.259,0.159,0.31733,0.20977,0.10756,0.22363,0.17074,1.876045253,1.259927375,1161.8196,1230.5117,Lcn2_E01_CF.xlsx,Lcn2,14.816,,,
Lcn2_E01_F07_CF                           ,10585,,1.62898,0.96449,0.66449,40.69847389,0.66297,4.347,3.481398971,0.00152,0.228,0.156,0.28791,0.18225,0.10566,0.20844,0.1646,1.748704663,1.283839611,1153.2592,1220.281,Lcn2_E01_CF.xlsx,Lcn2,14.576,,,
Lcn2_E01_F08_CF                           ,10586,,1.6555,0.97955,0.67595,40.743582,0.67451,4.355,3.50847379,0.00144,0.213,0.1604,0.29792,0.19081,0.10711,0.21141,0.16565,1.805118017,1.293208572,1160.7756,1228.7719,Lcn2_E01_CF.xlsx,Lcn2,14.448,,,
Lima1_E01_F01_CF                          ,7545,,1.52471,0.86739,0.65732,42.9786648,0.6553,4.163,3.301506354,0.00202,0.307,0.1604,0.26208,0.16695,0.09513,0.19386,0.15551,1.722376973,1.223458299,1172.9551,1244.5007,Lima1_E01_CF.xlsx,Lima1,14.768,,,
Lima1_E01_F02_CF                          ,7546,,1.4719,0.86368,0.60822,41.19369522,0.60633,4.098,3.294438188,0.00189,0.311,0.1517,0.23624,0.14929,0.08695,0.17873,0.1447,1.670564539,1.201796821,1162.0284,1235.3835,Lima1_E01_CF.xlsx,Lima1,14.624,,,
Lima1_E01_F03_CF                          ,7547,,1.5336,0.85014,0.68346,44.44118414,0.68155,4.296,3.268512554,0.00191,0.28,0.1672,0.27341,0.17813,0.09529,0.20347,0.15126,1.750921512,1.259949755,1179.4276,1250.9037,Lima1_E01_CF.xlsx,Lima1,14.912,,,
Lima1_E01_F04_CF                          ,7548,,1.69572,0.97654,0.71918,42.31535867,0.71755,4.684,3.503079154,0.00163,0.226,0.1671,0.32086,0.2073,0.11356,0.22221,0.18032,1.865802619,1.259538598,1184.2994,1256.541,Lima1_E01_CF.xlsx,Lima1,15.328,,,
Lima1_E01_F05_CF                          ,7550,,1.65045,0.91581,0.73464,44.37395862,0.73237,4.468,3.392404438,0.00227,0.309,0.1745,0.32047,0.21502,0.10546,0.23494,0.1695,1.830424789,1.244365782,1182.4203,1249.2334,Lima1_E01_CF.xlsx,Lima1,15.152,,,
Lima1_E01_F06_CF                          ,7551,,1.51503,0.81688,0.69815,45.95618569,0.69625,4.12,3.203937707,0.0019,0.272,0.1792,0.2774,0.18741,0.08999,0.2175,0.14952,1.723310345,1.203718566,1169.0577,1234.0612,Lima1_E01_CF.xlsx,Lima1,14.704,,,
Lima1_E01_F07_CF                          ,7552,,1.60937,0.89833,0.71104,44.04704947,0.70888,4.411,3.359873169,0.00216,0.304,0.1712,0.30114,0.19983,0.1013,0.22602,0.15829,1.768250597,1.279929244,1166.8306,1232.9476,Lima1_E01_CF.xlsx,Lima1,15.024,,,
Lima1_E01_F08_CF                          ,7553,,1.58812,0.89001,0.69811,43.83421908,0.69614,4.367,3.344278025,0.00197,0.282,0.1688,0.28982,0.18835,0.10147,0.21129,0.1669,1.782857684,1.215937687,1171.6328,1238.933,Lima1_E01_CF.xlsx,Lima1,15.104,,,
Limch1_E01_F01_CF                         ,11192,,1.5291,0.88728,0.64182,41.87757504,0.64035,4.22,3.339144998,0.00147,0.229,0.1541,0.26222,0.17265,0.08958,0.20114,0.14813,1.716714726,1.209478161,1160.0797,1227.519,Limch1_E01_CF.xlsx,Limch1,14.464,,,
Limch1_E01_F02_CF                         ,11193,,1.54319,0.87863,0.66456,42.95258523,0.66284,4.216,3.322828646,0.00172,0.259,0.1617,0.26965,0.1741,0.09556,0.20194,0.15632,1.724274537,1.222620266,1173.999,1243.3872,Limch1_E01_CF.xlsx,Limch1,14.576,,,
Limch1_E01_F03_CF                         ,11194,,1.55269,0.89939,0.6533,41.95557388,0.65144,4.227,3.361854855,0.00186,0.284,0.1599,0.27101,0.17971,0.0913,0.2072,0.15158,1.73465251,1.204644412,1172.0504,1241.4385,Limch1_E01_CF.xlsx,Limch1,14.672,,,
Limch1_E01_F04_CF                         ,11195,,1.40193,0.78385,0.61808,43.96510525,0.61636,3.843,3.138494799,0.00172,0.277,0.1564,0.22562,0.14521,0.0804,0.18296,0.13831,1.587341495,1.162605741,1175.1823,1244.5703,Limch1_E01_CF.xlsx,Limch1,14.192,,,
Limch1_E01_F05_CF                         ,11197,,1.49902,0.85806,0.64096,42.64119225,0.6392,4.188,3.283702174,0.00176,0.274,0.1547,0.25569,0.1698,0.0859,0.19388,0.14852,1.751598927,1.156746566,1163.0724,1232.3909,Limch1_E01_CF.xlsx,Limch1,14.72,,,
Limch1_E01_F06_CF                         ,11198,,1.68326,0.97356,0.7097,42.04044533,0.70765,4.682,3.497730089,0.00205,0.29,0.1654,0.31946,0.21191,0.10754,0.22868,0.17458,1.853332167,1.231985336,1166.6914,1233.5044,Limch1_E01_CF.xlsx,Limch1,15.264,,,
Limch1_E01_F07_CF                         ,11199,,1.69038,0.97125,0.71913,42.42182231,0.71709,4.53,3.493578031,0.00204,0.283,0.1676,0.32445,0.21346,0.11098,0.23255,0.18024,1.835820254,1.231469152,1172.3287,1237.8195,Limch1_E01_CF.xlsx,Limch1,15.168,,,
