Bone type,Bone #,R_BS,G_BS,R_G,Ronly_BS,Gonly_BS,sLS_BS,dLS_BS,LS_BS,R_LS,G_LS,MS_BS,sLS_LS,dLS_LS,dLS_sLS,MAR,BFR,BV_TV,Tb.Th,Tb.N,Tb.Sp,AP_BS,AP_R_BS,AP_G_BS,AP_RG_BS,AP_R_RG_BS,AP_L_BS,AP_NL_BS,AP_L_AP,AP_NL_AP,AP_R_R,AP_G_G,AP_RG_RG,AP_R_RG_R,AP_TRAP_BS,TRAP_BS,TRAP_L_BS,TRAP_NL_BS,AP_TRAP_R_RG_BS,TRAP_on_TRAP,TRAP_L_TRAP_on,TRAP_NL_TRAP_on,GFP_BS,GFP_R_BS,GFPonly_BS,Height_Width,Osteocytes_Density,Cortex_Width,AC_Intensity,RedBeads_Intensity,AC_RedBeads,AC_BR_Intensity,AC_BR_RedBeads,Calcein_Intensity,GreenBeads_Intensity,Calcein_GreenBeads,exp_name,gene_symbol,AP_Intensity,TRAP_Intensity,AP_Background_Intensity,TRAP_Background_Intensity
,AAA_E29_hV_F_s7,,24.21129126,,,3.806410138,,,,,,,,,,,,23.41874037,56.33384022,3.690747476,214.6139844,88.41430131,,4.121179039,,,,,,,,15.62742561,,,14.53329694,23.05843555,,,,93.93498525,,,,,,2.851967266,1932.885101,109.9601828,55,241,0.229166667,34,0.141666667,98,237,0.413780824,AAA_E29V.xls,AAA_E29,,214,,
,AAA_E29_hV_F_s8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA_E29V.xls,AAA_E29,,,,
Female,AAA_E30_hV_F_s1,54.82057039,24.8724282,220.5534947,39.47994065,9.531798456,49.0117391,15.34062975,64.35236885,85.05528588,38.57965266,39.8464993,76.36506146,23.63493854,31.40657311,1.225639388,0.49089768,18.28468864,56.3929163,3.357234066,241.9966513,88.64460736,37.26042996,8.457450336,14.18857607,51.44900602,59.90645636,28.738151,67.60593378,32.39406622,68.38775472,34.47428526,94.48527608,93.93476273,15.89716987,16.43466995,9.995731065,6.438938884,8.07017444,85.49185842,60.81153467,39.18846533,,,,2.868409177,1902.831342,231.7600723,49,240.6666667,0.20334022,32.5,0.134831267,80.33333333,233.6666667,0.344326949,AAA_E30V_v2.xls,AAA_E30,81.33333333,158,27.53020213,24.71919081
,AAA_E30_hV_F_s2,57.04682372,24.8122134,225.3437328,40.09151185,9.825194985,48.49502709,16.95531187,65.45033895,87.13894944,38.70365253,41.20282541,74.15739802,25.84260198,34.94593298,1.416345857,0.581560883,20.95915864,53.28466504,3.952606612,201.6845593,91.64853842,39.3766434,9.366595193,15.39235853,54.76900194,63.30042116,28.78066587,68.71641799,31.28358201,69.04725748,37.67812616,95.96708397,95.97286546,15.65550691,15.80184572,9.350394098,5.307741255,7.92008651,87.47941237,63.6861558,36.3138442,,,,3.428069847,1608.26257,264.5462436,49.33333333,242.6666667,0.203406119,31.66666667,0.130514033,81,235,0.346973032,AAA_E30V_v2.xls,AAA_E30,83.66666667,163.6666667,25.05487951,23.661797
,AAA_E30_hV_F_s3,53.7269101,31.14725806,173.0710112,33.89728481,11.31763277,45.21491759,19.82962529,65.04454287,82.65298414,47.8547459,42.43708408,69.49226996,30.50773004,43.95001054,1.374469786,0.582942845,19.67658924,57.51340645,3.443628608,233.2455379,93.60090175,32.72255036,10.97296445,19.28607794,52.00862831,62.98159276,30.619309,67.27151313,32.72848687,60.2846028,34.15710291,95.80910388,95.7961872,21.5270597,20.21279135,12.875313,7.337478346,10.26039758,89.26740221,64.81453367,35.18546633,,,,3.82751579,1999.749624,248.7903164,49.33333333,242,0.203943759,34,0.140517833,82,233.6666667,0.351505421,AAA_E30V_v2.xls,AAA_E30,78.33333333,158.6666667,24.45769455,23.34061615
,AAA_E30_hV_F_s4,49.56653729,28.09385126,168.4308743,32.80529298,13.44572411,45.47672977,16.76124431,62.23797408,79.4728616,47.33993466,39.4996092,73.18720374,26.81279626,36.99361893,,,16.42566183,52.08837346,3.149116803,267.0244604,87.42570009,32.44067797,11.61963937,17.8079096,50.24858757,58.89265537,28.02259887,67.75871035,32.24128965,59.60141167,43.01552592,92.54257193,92.31887067,21.24831056,17.73884493,11.36631938,6.372525551,7.638418079,85.3491047,64.63968759,35.36031241,,,,3.799964129,1525.661238,287.4996016,45,242.6666667,0.185950413,27.5,0.113636364,79,237,0.333313702,AAA_E30V_v2.xls,AAA_E30,72.5,146.5,23.67153912,22.03275901
,AAA_E30_hV_F_s5,54.02547618,26.85458058,212.2139311,38.0200094,8.863735672,47.47120066,16.00546678,63.47666744,85.04854591,40.07646308,39.74106711,74.87499101,25.12500899,33.60719719,1.309710238,0.520201692,20.86744086,56.98436003,3.640125457,220.84599,92.84187695,37.52479046,8.563622713,14.82308672,52.34787717,61.43267005,30.99080468,66.40769597,33.59230403,69.56687156,32.05013115,96.57587747,96.87023692,21.6654911,21.99260991,13.32928447,7.736971455,10.89266437,90.73691952,63.00248996,36.99751004,,,,2.853593522,1653.452808,277.6972454,49,242,0.202486225,31.33333333,0.129486656,77,227.6666667,0.338249641,AAA_E30V_v2.xls,AAA_E30,87,179,27.12363716,25.34068766
,AAA_E30_hV_F_s6,48.06368765,32.28086987,148.8621168,30.17700421,14.39418644,44.57119065,17.88668343,62.45787409,76.9312087,51.70727057,40.17227876,71.36152073,28.63847927,40.35256018,1.339370506,0.516539463,21.98325951,55.38492803,3.778006148,210.6057603,92.95105659,29.28461774,14.09268838,17.39691901,46.68153675,60.77422513,32.17683146,65.40607132,34.59392868,61.02842019,43.03814747,97.70942867,97.20365655,17.52708781,17.76967805,10.88509931,6.884578746,7.595087429,90.39261588,61.46297877,38.53702123,,,,3.062115869,1475.564503,268.683115,43.33333333,243,0.178311514,28,0.115216348,79,231.3333333,0.341668359,AAA_E30V_v2.xls,AAA_E30,82,161,25.27456319,23.25662172
,AAA_E30_hV_F_s7,54.70431856,31.74248578,184.4743016,39.28661724,10.95992418,48.73409152,20.7825616,69.51665313,84.23410264,45.66170026,45.14960737,70.1041971,29.8958029,42.64481178,1.463628687,,16.42664011,53.11203337,3.093173795,270.6364035,90.64380028,37.66111878,9.761711346,19.7468183,56.15353371,65.91524506,25.4332521,72.15799615,27.84200385,67.61230413,29.48875256,94.03610574,95.89595376,12.52767031,12.25682163,10.54698077,5.517194693,8.509341998,86.80419574,65.65528866,34.34471134,,,,3.504222143,1603.54427,291.6990971,51,241.6666667,0.211067652,32,0.132420319,71.5,236,0.304331685,AAA_E30V_v2.xls,AAA_E30,80,181,26.45452405,24.7283115
,AAA_E30_hV_F_s8,54.25742558,29.81523381,189.543489,37.21359475,10.83280115,48.29872538,18.98243267,67.28115805,83.89089206,44.33629615,43.13179536,71.77281179,28.22718821,39.35809898,1.315230227,0.567617406,16.32207511,53.81584066,3.01668903,279.7914847,93.67003663,36.96006508,10.7846708,17.97008651,54.93015159,65.7148224,27.95521423,70.16126718,29.83873282,65.48323391,35.46115806,97.3247463,97.32766547,28.29014819,11.87485186,,,,91.10966905,,,,,,3.254603009,1758.455148,258.2299954,51,242.6666667,0.210170538,32.66666667,0.134621008,82.5,230.6666667,0.358636269,AAA_E30V_v2.xls,AAA_E30,88.66666667,170.6666667,26.82450073,25.42166936
Female,AAA_E31_hV_F_s1,26.51328633,16.39339402,162.2656223,20.29164569,10.17175338,30.46339907,6.221640642,36.68503971,72.17257194,44.50041446,21.45334018,83.3270136,16.6729864,20.1480635,1.378366072,0.293217243,12.28394657,45.79571669,2.6815463,333.9208337,73.07659723,17.22954446,7.659551744,4.66458022,21.89412468,29.55367642,43.5229208,40.68071194,59.31928806,65.91484599,47.91142581,81.55920274,83.7814994,31.11492253,34.95403398,12.90455848,22.0494755,7.932608854,72.21691482,36.73758675,63.26241325,,,,2.571314873,1429.190912,229.9406342,33.33333333,244.3333333,0.136444742,20,0.081866845,73.66666667,240,0.307015919,AAA_E31V_v2.xls,AAA_E31,46.33333333,208.6666667,,
,AAA_E31_hV_F_s2,38.58539732,14.56153314,275.1327173,30.94842227,6.924558101,37.87298037,7.636975043,45.50995542,84.98385117,31.56122929,26.57346523,83.45491953,16.54508047,19.91723115,1.283978065,0.376973271,12.25177313,42.80407156,2.823069719,319.4844141,72.79814013,26.35189923,5.442892352,5.724915689,32.07681492,37.51970727,36.35648428,50.99191331,49.00808669,68.86818268,38.87586434,83.62125776,83.60505248,29.75535656,33.29237596,17.97662779,17.79706287,12.85911584,75.64702556,50.1766562,49.8233438,,,,2.944352304,1413.400913,250.1388899,36.33333333,243.6666667,0.149157978,23,0.094405013,68,239,0.28456273,AAA_E31V_v2.xls,AAA_E31,50,222,,
,AAA_E31_hV_F_s3,25.70991205,11.0761059,255.4883384,21.33917457,5.833747992,28.35055716,5.242357912,33.59291507,82.7543056,32.59771215,19.41763649,84.64798225,15.35201775,18.18178278,1.586123801,0.359824874,14.87772765,47.40845469,3.108188151,276.3024303,66.35323439,15.99071032,3.313696613,3.11544126,19.10615158,22.41984819,43.9333862,33.78862899,66.21137101,67.24630777,39.36742934,94.17808219,80.34778466,20.66387221,23.40051676,9.416231893,13.56994174,6.179902572,75.50624682,40.7518236,59.2481764,,,,2.661744309,1512.032972,256.3278645,33.33333333,243.3333333,0.137036667,20,0.082210802,82.66666667,239.6666667,0.345022732,AAA_E31V_v2.xls,AAA_E31,47.33333333,216.6666667,,
,AAA_E31_hV_F_s4,28.81781073,12.37182617,288.850518,24.76843274,6.811523437,36.98730469,5.560302734,42.54760742,83.99081911,29.07760723,24.05395508,86.93157366,13.06842634,15.0330033,1.227722169,0.324050608,11.80716886,43.74633069,2.743389377,327.6142731,73.33812086,22.75287554,5.999755859,4.949951172,33.24584961,39.24560547,40.81420898,49.02035526,50.97964474,78.88282478,48.04496579,97.00956938,93.03159693,28.86116238,29.81135574,14.70947266,15.76538086,12.28637695,80.77653224,48.2675746,51.7324254,,,,2.952449345,1410.526178,241.6467438,32.33333333,244,0.13252619,20,0.081979237,71,240,0.296671781,AAA_E31V_v2.xls,AAA_E31,49.5,227.5,,
,AAA_E31_hV_F_s5,48.69164157,23.44083947,210.7669315,34.34563439,9.094832299,43.44046669,14.34600717,57.78647387,84.30279123,40.48618177,36.06624052,75.211027,24.788973,33.04160946,1.479398651,0.531413697,,,,,87.46536718,32.85248047,9.599887794,12.96926257,45.82174304,55.42163083,31.7608553,63.61173767,36.38826233,67.45397145,39.88663423,94.15824333,94.10233152,32.93954027,33.58341789,19.73616931,11.93582188,15.47646651,87.09658056,62.32517092,37.67482908,,,,3.824394574,1334.208569,272.7710021,46,243.3333333,0.189337488,28,0.115245224,83.33333333,236.3333333,0.352881627,AAA_E31V_v2.xls,AAA_E31,71,209,,
,AAA_E31_hV_F_s6,41.03181186,22.254768,184.6446382,29.35688757,10.57984371,39.93673128,11.67492429,51.61165557,79.45762477,43.06717166,31.64328993,77.47520357,22.52479643,29.13308411,1.071340668,0.336331091,12.31947203,45.00466442,2.730998311,321.8572191,83.5459261,28.80722619,9.595614172,10.20768235,39.01490854,48.61052271,34.93540339,58.16930852,41.83069148,70.38126956,42.54785246,95.69951405,95.13301419,34.36861659,35.26499664,19.90978425,15.35521239,15.03730495,79.20641207,56.49028794,43.50971206,,,,2.509457265,1825.134489,225.6414519,42,244,0.172217523,25.33333333,0.103852307,87.66666667,238.6666667,0.367443503,AAA_E31V_v2.xls,AAA_E31,62.33333333,204.6666667,,
,AAA_E31_hV_F_s7,38.00840247,22.38092941,173.7648988,26.54720669,10.91973363,37.46694032,11.46119578,48.9281361,77.75432031,45.48305593,30.19466594,76.76262376,23.23737624,30.51591692,1.216102722,0.368204339,15.98302525,47.85390945,3.32889729,253.5565162,82.0045972,25.16283562,9.271189274,9.834832558,34.99766818,44.26885745,37.73573974,54.02436337,45.97563663,66.33955746,42.46561392,92.44394964,92.12903323,25.67184368,29.80913268,13.76197632,16.04715636,9.568145663,83.21138832,46.56126155,53.43873845,,,,2.41456233,1488.854158,261.8702424,38.66666667,244.3333333,0.158293441,23,0.094157498,93,238.3333333,0.394508593,AAA_E31V_v2.xls,AAA_E31,59.66666667,206,,
,AAA_E31_hV_F_s8,46.59261904,18.19573932,256.6777779,35.27396234,6.877082618,42.15104496,11.31865671,53.46970166,87.11558941,34.31075226,32.39417918,78.57365833,21.42634167,27.50763367,1.495467084,0.487095733,15.39884047,50.28608083,3.061194901,280.5902315,78.26864899,30.85626982,5.323427287,9.386685435,40.24295526,45.56638255,32.70226644,57.93658148,42.06341852,65.66620306,28.86729643,84.46823854,85.89525931,20.23628935,29.58937198,17.74020397,11.84916801,13.56235463,86.2636824,59.95464853,40.04535147,,,,2.503124677,1426.61794,245.5981387,42.5,239,0.176669433,26.5,0.110134177,81,230.3333333,0.346474242,AAA_E31V_v2.xls,AAA_E31,61,202.6666667,,
Female,AAA_E32_hV_F_s1,57.78355291,32.14854149,183.5960972,37.03162944,10.35349711,47.76798711,20.75192347,68.51991058,84.37125253,45.95485633,44.63591702,69.67389114,30.32610886,43.57349076,1.284127282,0.55518416,19.2017685,54.95724034,3.488439739,239.0853196,90.97723651,36.41653072,9.313173665,19.80967917,56.2262099,66.85154976,22.56661229,74.76283143,25.23716857,61.99777819,27.87733104,96.70825591,95.72301426,34.40419723,35.36074417,24.0079972,9.238391503,18.39586732,87.76155923,72.37213381,27.62786619,,,,2.839925048,1834.342159,252.3220251,44,242.6666667,0.181069959,28.5,0.117283951,106.3333333,237.3333333,0.448129848,AAA_E32V_v2.xls,AAA_E32,83.66666667,213.6666667,30.32723586,30.74623235
,AAA_E32_hV_F_s2,53.68675648,30.31896204,161.5167763,33.3816216,13.09395306,46.27286252,20.30513489,66.5779974,80.53408954,49.85833791,43.44156615,69.60757255,30.39242745,43.95922845,1.428915678,0.61433464,14.18636728,53.86690855,3.173447119,261.2478428,89.55231795,32.91890681,13.24198402,16.2578405,49.17674731,63.35685484,27.94578853,69.39213642,30.60786358,66.05236543,47.23680005,99.28180575,98.67400832,35.38052866,35.7543741,24.50211264,11.59208861,17.03068996,83.00062369,67.92231392,32.07768608,,,,2.797897353,1567.421126,247.1416819,39,243.6666667,0.15998588,26,0.106672215,100.6666667,236.3333333,0.425871604,AAA_E32V_v2.xls,AAA_E32,74.33333333,207.6666667,24.55494572,28.9738548
,AAA_E32_hV_F_s3,56.54400498,28.04345792,202.3929539,37.70034525,9.199798196,46.90014345,18.84365973,65.74380318,85.90220234,42.52936986,42.29373145,71.5684278,28.4315722,40.1781099,1.230762264,0.513586749,17.6578295,52.95702421,3.331041257,247.7058096,85.14208704,34.79418558,8.218858478,16.13592169,50.93010726,59.14896574,25.99312129,69.54216638,30.45783362,63.76192994,30.99292039,95.23193295,92.97953295,36.69822267,37.82999093,25.97575533,11.8542356,20.81796767,84.10346229,68.73612564,31.26387436,,,,2.659228135,1704.890499,232.9633854,42.66666667,244,0.174870891,28.66666667,0.1174932,98.33333333,240.6666667,0.408551423,AAA_E32V_v2.xls,AAA_E32,73.66666667,209,23.03729718,28.26891115
,AAA_E32_hV_F_s4,55.49516908,24.14394693,218.8674252,37.43961353,9.023628903,44.7396672,18.05555556,62.79522276,88.37482637,40.37824554,40.42538916,71.24692809,28.75307191,40.35692861,1.276668624,0.604917009,21.52903941,55.0183127,3.919678248,200.4610582,88.60315326,36.52039721,8.750794318,17.65968867,54.18008588,60.98362856,29.75040258,67.21141758,32.78858242,65.80824568,36.4784238,99.28328932,97.63027445,41.01377511,40.6876747,27.16720344,13.31186259,24.00697799,82.34365875,67.1142052,32.8857948,,,,3.371152013,1511.057238,196.7242407,36,244.3333333,0.147364296,24.66666667,0.100971417,,240.6666667,,AAA_E32V_v2.xls,AAA_E32,70.66666667,192.5,24.24570194,29.6130938
,AAA_E32_hV_F_s5,57.21593024,34.2334483,168.3726418,34.7683998,11.78591787,46.55431767,22.44753044,69.00184811,82.86891397,49.54741666,45.72468927,67.58366936,32.41633064,48.27347061,1.316773443,0.597835563,19.15126227,56.35394704,3.059124022,270.8143878,89.98478706,33.30560586,10.91735553,21.13560733,54.44121319,65.35856872,24.62621834,72.56703973,27.43296027,58.1977091,31.48105439,96.28502336,95.03442318,29.41523752,29.63187794,21.92415822,7.707719724,17.73946368,90.26815248,73.63283165,26.36716835,,,,2.801429126,2080.683666,238.4388404,49.5,240.3333333,0.205406336,29,0.12035124,116.5,237,0.492580011,AAA_E32V_v2.xls,AAA_E32,99.5,228.6666667,36.72719049,33.89453903
,AAA_E32_hV_F_s6,57.27204535,35.25852094,162.7040243,34.75493957,12.74141516,47.49635474,22.51710578,70.01346052,81.75263273,50.30504441,46.26528315,67.94232286,32.05767714,47.68645306,1.524215913,0.729359269,20.23851182,57.03358692,3.544831007,225.8528731,92.04059311,33.68744274,12.25709658,21.34736168,55.03480442,67.29190101,24.7486921,73.12388521,26.87611479,58.95403156,34.47608502,96.53844855,96.11798078,27.0198832,27.37345331,19.80672333,7.56672998,15.65206367,89.06941283,72.35471526,27.64528474,,,,2.718042096,,276.0887174,46,241.6666667,0.190137117,29,0.119853833,129.5,238,0.545298206,AAA_E32V_v2.xls,AAA_E32,95,215.6666667,35.26378196,33.40507706
,AAA_E32_hV_F_s7,62.06798635,31.71670793,198.5850346,38.53322127,8.181942848,46.71516412,23.53476508,70.2499292,88.33657369,45.00238352,46.89234714,66.66104279,33.33895721,51.01344677,1.312341142,0.610972098,21.28718406,60.5760928,3.514122994,223.9899288,90.09259394,36.85562945,7.651982572,22.49303629,59.34866574,67.00064831,23.09194562,74.4287758,25.5712242,59.63098649,24.3553085,97.48921827,95.6603271,23.15414968,23.49233324,17.69246943,5.799863807,15.63603237,89.58129279,75.25200625,24.74799375,,,,,1764.549936,296.1833779,45.66666667,243,0.187942143,26.66666667,0.109740623,104,228.6666667,0.454645355,AAA_E32V_v2.xls,AAA_E32,98,221.3333333,35.574523,32.08715218
,AAA_E32_hV_F_s8,49.22810401,25.89592092,191.7166268,34.94877091,11.61658782,46.56535873,14.2793331,60.84469183,80.94434657,42.50037651,37.56201247,76.55527691,23.44472309,30.65547119,1.270587104,0.481148551,20.63946759,53.39939041,3.860118165,205.8414237,88.03559596,33.1260404,10.87433603,13.4126209,46.53866129,57.41299733,30.62259863,65.22714885,34.77285115,67.28326537,41.23277685,96.05680996,94.5383544,25.80209088,26.84243586,17.48977328,9.352662577,13.91177354,89.25979911,65.4508069,34.5491931,,,,3.600943071,1438.499769,236.9943279,37.66666667,242,0.155612997,23.66666667,0.097776795,89,236,0.377352172,AAA_E32V_v2.xls,AAA_E32,77.66666667,196,28.72076601,29.7848516
Female,AAA_E33_hV_F_s1,60.2997413,36.49781977,167.8095853,35.08042761,10.16370846,45.85494782,25.21931369,71.07426152,84.84223376,50.63987834,48.1467876,64.5178879,35.4821121,55.00906599,1.241800163,0.534458322,18.16771677,55.10009299,3.304391727,248.5832469,85.49837105,32.61506276,9.321392223,23.34030683,55.9553696,66.72942817,19.81171548,77.10717164,22.89282836,54.72735783,24.37980223,94.628216,93.89187924,21.91884353,23.36227201,16.50627615,5.376569038,13.21478382,88.20849777,75.43021033,24.56978967,,,,3.782525913,1645.574582,327.4603276,57.33333333,239.6666667,0.23934497,31.66666667,0.132167306,106.3333333,227.6666667,0.469234442,AAA_E33V_v2.xls,AAA_E33,77.66666667,193.5,31.59347863,28.69093174
,AAA_E33_hV_F_s2,58.42624973,35.28122529,167.0343586,33.38945784,11.81877763,47.21034683,23.46244766,70.67279449,83.21739818,49.86115552,47.06762107,66.9214463,33.0785537,50.06775975,1.374169821,0.614295644,17.24655008,59.57355429,2.900918497,286.860636,88.92928416,31.70932336,11.59483568,21.56427419,54.73558036,66.33041604,22.33761476,74.7969487,25.2030513,54.33079842,32.18000853,93.71056958,92.96594929,26.31735535,26.78903023,17.92090664,6.289261003,14.01433859,89.75862671,73.97813412,26.02186588,,,,2.896313361,1759.947372,286.7837154,53.5,240.6666667,0.222038567,30,0.124517906,113.3333333,225.6666667,0.502526477,AAA_E33V_v2.xls,AAA_E33,84.33333333,210.3333333,32.90772453,29.96745565
,AAA_E33_hV_F_s3,58.42674376,34.57178315,169.8539246,36.05669185,12.20173124,48.25842309,22.37005191,70.628475,82.72727152,48.88884652,46.49926345,68.38388196,31.61611804,46.48407133,1.439049803,0.66676414,18.60083456,55.07136654,3.394924226,241.3844116,90.35512376,34.52515975,10.95111081,21.91623547,56.44139522,67.39250602,22.96261774,74.59800034,25.40199966,59.16501466,31.90921745,99.11241674,96.61900021,28.30050592,28.66331958,21.20619147,7.457128106,17.48324494,89.57015798,74.306475,25.693525,,,,2.529836041,2009.343744,282.7410186,58,242.6666667,0.239159269,31.5,0.129901711,111.6666667,232.6666667,0.480512197,AAA_E33V_v2.xls,AAA_E33,79.5,204.3333333,30.31514863,30.91225235
,AAA_E33_hV_F_s4,58.11582934,32.22526307,183.1041052,37.11625278,11.22568652,48.3419393,20.99957655,69.34151585,83.83222652,46.51260829,45.1705462,69.65516519,30.34483481,44.1777729,1.296682525,0.574615737,17.96244789,51.31080688,3.486298559,236.9096637,89.97775985,35.31303815,10.53748298,19.83650187,55.14954002,65.68702299,24.29073685,72.99769115,27.00230885,60.59948019,32.27049137,95.42525405,94.83664304,34.71939077,26.06065494,18.31747056,7.743184385,13.94579771,91.29580123,70.28783658,29.71216342,,,,3.175439138,1820.330146,250.2516134,57.66666667,243,0.237311385,34.33333333,0.141289438,102.6666667,237.3333333,0.432899596,AAA_E33V_v2.xls,AAA_E33,75,218,27.53156174,32.91226384
,AAA_E33_hV_F_s5,61.64504586,29.93695799,196.4523767,39.5657353,9.144625911,48.9069926,22.07931055,70.98630315,86.82118146,44.23011627,46.53280685,68.94870227,31.05129773,45.21190836,1.316161142,0.739442464,15.65196867,53.52260463,2.920792918,291.4199982,86.91123502,35.4717052,8.760437728,20.40088461,55.87258981,64.60348631,21.34201944,75.2284055,24.7715945,57.69148586,29.2280005,93.01897519,90.78567988,34.15223069,31.78972277,18.84375,7.3515625,15.4765625,80.69560806,71.93558008,28.06441992,,,,3.208781327,1574.465442,241.9960628,53.33333333,241.6666667,0.220649597,32.66666667,0.135142426,80.66666667,233,0.346760959,AAA_E33V_v2.xls,AAA_E33,75,202.3333333,26.44592777,27.39418034
,AAA_E33_hV_F_s6,63.03334347,,,50.4205939,,,,,,,,,,,1.349714266,,18.74379708,57.52063318,3.3645708,241.5054037,89.683806,46.88861863,,,,,,,,74.3870086,,,,32.97039541,33.90335803,,,,88.10608225,,,,,,4.024312502,2200.659443,274.0666139,59,242,0.243821574,33,0.136353805,,237,,AAA_E33V_v2.xls,AAA_E33,77,204.6666667,32.52138251,31.07667166
,AAA_E33_hV_F_s7,59.01566928,36.01791206,165.1740446,35.662632,12.66487478,48.32750677,23.35303728,71.68054406,82.33902236,50.19030091,47.51679067,67.47067672,32.52932328,48.70828259,1.372185483,0.655773421,19.46070174,54.91537091,3.202115367,257.3947824,89.80672252,34.2191758,11.19002754,22.64331051,56.86248632,68.05251386,21.75420866,75.79200975,24.20799025,58.05178784,31.21359231,97.16267514,96.36662456,29.53039253,30.33945582,22.702389,7.637066814,18.26082197,85.13616617,74.9834813,25.0165187,,,,2.734799212,1670.142005,292.3425605,52.66666667,241.6666667,0.217982998,30,0.124138286,100.6666667,236.3333333,0.426187486,AAA_E33V_v2.xls,AAA_E33,71.33333333,193.3333333,29.28492593,28.50128064
,AAA_E33_hV_F_s8,60.17872745,29.71240318,204.0902661,40.00261132,9.536287048,49.53889837,20.17611613,69.7150145,86.26700528,42.46681945,44.94556532,71.26617527,28.73382473,40.56417253,1.314210821,0.594199364,18.50145576,51.98382208,3.577621308,229.3740859,81.00397626,35.77244349,7.610340328,18.02560038,53.79804386,61.40838419,19.59559207,75.85400382,24.14599618,59.73300836,25.78976143,90.26168683,89.45935919,26.00579066,28.28951253,21.00835681,7.281155725,16.86516905,90.42569093,74.37192845,25.62807155,,,,3.193523955,1905.166589,207.1644702,55.5,244,0.227981853,32.5,0.133483438,96.66666667,240.3333333,0.402632246,AAA_E33V_v2.xls,AAA_E33,,195.3333333,25.20499011,27.50531052
Female,AAA_E34_hV_F_s1,55.2328258,22.8372954,245.1705212,39.61674655,7.221216147,46.8379627,15.61607925,62.45404195,88.24008807,36.40593715,39.0350606,75.35397478,24.64602522,32.99558344,1.415415846,0.55277623,21.3282905,62.77235736,3.387013133,232.9842263,87.46649941,36.70310752,6.589917645,15.09506463,51.79817215,58.3880898,29.07840961,66.6274933,33.3725067,66.85211698,28.79423229,96.02168793,93.71545819,13.4204716,15.81909237,11.90013767,3.9189547,10.68040548,85.32584597,75.21737352,24.78262648,,,,3.127779571,2091.96791,260.5030024,49.66666667,240,0.206885716,29,0.120814117,84.33333333,229,0.368102946,AAA_E34V_v2.xls,AAA_E34,86.66666667,181.5,31.28365663,27.53616681
,AAA_E34_hV_F_s2,50.99868577,26.56980519,193.9276322,34.57203561,10.14315504,44.71519065,16.42665015,61.14184081,83.11078108,43.01739879,38.78424548,73.87182013,26.12817987,36.04247765,1.633882845,0.592391676,15.40827823,52.16979617,2.941763442,291.6707747,90.25800795,32.82375659,9.527054163,15.53267041,48.35642701,57.88348117,32.37452678,64.20110062,35.79889938,65.35991508,36.87636963,96.8135947,95.09385839,21.61313492,21.81192998,12.58367367,9.22825631,9.579068115,86.00838569,60.80506191,39.19493809,,,,2.39698975,1983.468971,239.3969175,49.33333333,242.3333333,0.203560345,28,0.11553779,88.33333333,237.3333333,0.372336286,AAA_E34V_v2.xls,AAA_E34,90.66666667,180.6666667,31.1067281,26.55832717
,AAA_E34_hV_F_s3,60.29167553,25.17661036,227.4844491,39.41162994,8.012261745,47.98402156,17.16434862,65.14837018,87.57295,38.52462337,41.1563594,73.90242663,26.09757337,35.53221812,1.430439193,0.604984582,22.80799138,61.70575844,3.711907276,209.4308559,88.89742465,37.63244141,7.845318668,16.16134436,54.13481946,61.98013813,25.60792551,70.63154451,29.36845549,63.00091219,30.6527863,95.33030446,94.79885393,15.80400539,19.13632282,13.41138871,5.724934116,11.45359964,89.90236045,71.28148219,28.71851781,,,,2.742243485,2136.898134,270.3808666,51.5,242,0.213148907,28.5,0.117896175,88.33333333,238.3333333,0.37119508,AAA_E34V_v2.xls,AAA_E34,89.66666667,179,30.62929003,27.17282914
,AAA_E34_hV_F_s4,50.75649242,25.17840112,204.2995346,34.6846887,9.106597406,43.79128611,16.07180372,59.86308983,84.29226428,41.61234769,37.96744677,74.09538803,25.90461197,36.01887521,1.603119969,0.609255955,22.2336808,56.4778439,3.864816496,205.7386891,86.96561074,33.01053108,8.289215208,14.8762344,47.88676548,56.17598069,30.78963006,64.65224302,35.34775698,66.36016471,34.90428413,95.8999391,94.69258515,18.9424591,19.3229013,11.1122439,8.2106574,9.253498858,86.75962511,59.5812828,40.4187172,,,,3.020699295,2024.295424,268.3789194,46.66666667,243.3333333,0.191824642,25.33333333,0.104123097,83.33333333,237,0.351764535,AAA_E34V_v2.xls,AAA_E34,83.66666667,181,31.74873533,27.08326835
,AAA_E34_hV_F_s5,43.47441891,18.12762511,214.8259784,32.65768035,9.0308213,42.01063371,10.81673856,52.82737227,81.85960143,38.0900821,31.82205541,80.05031647,19.94968353,25.22534969,1.520068902,0.482044293,10.57205525,43.92435045,3.23667099,265.0350721,88.26444432,32.2282121,8.121717505,10.14241892,42.37063102,51.18869998,39.23336188,56.59515806,43.40484194,74.83855957,45.77467513,97.42378043,97.57397158,35.40749121,29.96289425,16.56506759,13.39782666,13.4309568,92.11774854,55.285272,44.714728,,,,2.379003077,2062.334292,202.6715342,38.33333333,242,0.158431604,24.66666667,0.101953563,86.66666667,238.3333333,0.363665008,AAA_E34V_v2.xls,AAA_E34,71.33333333,196.5,25.9524892,26.05653382
