Sample Name,Sample Number,TV,BV,BS,BV/TV,BS/TV,BS/BV,Conn.D,SMI,Tb.N,Tb.Th,Tb.Sp,Tb.Th.SD,Tb.Sp.SD,DA,BMD,TMD,exp_name,gene_symbol,Gender
Rbpj_E01_F03_CV,1879,2.2991,0.4234,17.2248,0.1842,7.4919751206994025,43.5378,137.4479,1.3321,4.0854,52.3,245.29999999999998,14.7,109.39999999999999,1.8057,136.6725,794.143,Rbpj_E01.xlsx,Rbpj,Female
Rbpj_E01_F04_CV,1880,2.1125,0.4304,16.6691,0.2037,7.890698224852072,42.073,141.5385,1.5835,4.8177,54.199999999999996,204,15.2,68.5,1.8282,157.9847,805.313,Rbpj_E01.xlsx,Rbpj,Female
Rbpj_E01_F05_CV,1882,2.4727,0.5906,21.6561,0.2388,8.75807821409795,38.2106,154.1841,0.8966,4.6664,58.2,211.29999999999998,15,94.3,1.8264,181.4796,837.217,Rbpj_E01.xlsx,Rbpj,Female
Rbpj_E01_F06_CV,1883,2.1447,0.4375,17.21,0.204,8.024432321536812,41.8454,148.5049,1.2374,4.248,53.8,236.8,14.4,115,1.8037,155.0318,823.479,Rbpj_E01.xlsx,Rbpj,Female
Rbpj_E01_F07_CV,1884,2.3857,0.5672,21.1871,0.2378,8.8808735381649,39.0784,158.6532,0.9601,4.5828,57.5,211.79999999999998,15.4,95.4,1.8354,180.0673,821.875,Rbpj_E01.xlsx,Rbpj,Female
Rbpj_E01_F08_CV,1885,2.4714,0.4917,19.4287,0.199,7.861414582827547,42.0873,149.5112,1.344,4.4446,53.5,226.1,14.4,89.1,1.6994,151.437,802.745,Rbpj_E01.xlsx,Rbpj,Female
Robo1_E01_F01_CV,2233,2.3075,0.5818,19.6126,0.2521,8.499501625135428,35.2065,140.4103,0.8374,4.2303,61.9,235.2,16.1,112.60000000000001,1.807,196.3083,851.725,Robo1_E01.xlsx,Robo1,Female
Robo1_E01_F02_CV,2234,2.3779,0.5605,20.5919,0.2357,8.659699735060347,38.5569,148.238,1.0397,4.5706,57.7,214,15.4,90.80000000000001,1.8597,183.3412,815.776,Robo1_E01.xlsx,Robo1,Female
Robo1_E01_F03_CV,2235,2.4843,0.6027,20.734,0.2426,8.346012961397577,35.8364,133.0362,0.8197,4.3379,61,227.1,16,96.5,1.9025,189.5038,870.79,Robo1_E01.xlsx,Robo1,Female
Robo1_E01_F04_CV,2236,2.3274,0.5477,19.3121,0.2353,8.297714187505372,36.7717,124.3899,1.0172,4.6262,59.9,212.4,16.2,82.8,1.9455,180.7734,842.224,Robo1_E01.xlsx,Robo1,Female
Robo1_E01_F05_CV,2238,2.456,0.5389,20.5908,0.2194,8.383876221498372,40.322,143.1211,1.2043,4.5463,55.7,218.9,14.3,95.4,1.8935,176.4083,821.939,Robo1_E01.xlsx,Robo1,Female
Robo1_E01_F06_CV,2239,2.2099,0.5378,19.4341,0.2434,8.794108330693696,37.8562,156.791,0.8901,4.5834,58.1,215.10000000000002,15.2,105.1,1.8738,193.227,833.494,Robo1_E01.xlsx,Robo1,Female
Robo1_E01_F07_CV,2240,2.334,0.4606,18.1312,0.1973,7.7682947729220215,41.9969,131.535,1.2509,4.3282,53.6,226.1,15.2,84.1,1.7921,148.0989,807.238,Robo1_E01.xlsx,Robo1,Female
Robo1_E01_F08_CV,2241,2.4346,0.6148,21.5924,0.2525,8.868972315780827,36.4654,151.1546,0.776,4.6782,59.8,207.6,15.6,87.2,2.002,192.3925,844.15,Robo1_E01.xlsx,Robo1,Female
Satb1_E01_F01_CV,4211,2.2672,0.6063,20.3766,0.2674,8.987561750176429,34.9403,135.8488,0.7446,4.729,61.5,204.9,16.299999999999997,82.9,1.9112,209.5322,838.437,Satb1_E01.xlsx,Satb1,Female
Satb1_E01_F02_CV,4212,2.245,0.5545,20.7462,0.247,9.241069042316258,39.2689,186.9695,0.9875,4.8753,57.2,201.1,15.2,83,1.7418,187.257,811.026,Satb1_E01.xlsx,Satb1,Female
Satb1_E01_F03_CV,4213,2.2336,0.4645,18.0493,0.2079,8.080811246418337,41.521,136.5485,1.3261,4.4795,54.800000000000004,217.4,16.1,78.10000000000001,1.9589,158.9476,837.666,Satb1_E01.xlsx,Satb1,Female
Satb1_E01_F04_CV,4214,2.0952,0.5541,18.9651,0.2645,9.05168957617411,35.7169,155.5917,0.7496,4.5638,60.1,214.7,16.1,93.5,1.782,204.0757,842.609,Satb1_E01.xlsx,Satb1,Female
Satb1_E01_F05_CV,4216,1.9927,0.4947,17.6762,0.2482,8.870477241933056,37.8326,160.0807,0.9401,4.7441,57.1,209.7,15.5,97,1.7961,191.1728,823.287,Satb1_E01.xlsx,Satb1,Female
Satb1_E01_F06_CV,4217,2.1687,0.5239,19.253,0.2416,8.877668649421313,38.5674,160.6949,0.9638,4.5554,57.4,212,15,92.60000000000001,1.8053,186.3583,823.8,Satb1_E01.xlsx,Satb1,Female
Satb1_E01_F07_CV,4218,2.1759,0.4958,18.0966,0.2279,8.316834413346202,38.4719,141.0938,1.1368,4.2462,57.7,231.2,15.5,102,1.7414,177.307,831.118,Satb1_E01.xlsx,Satb1,Female
Satb1_E01_F08_CV,4219,2.4352,0.6238,23.0537,0.2561,9.466861038107753,38.5559,181.5065,0.8581,4.8822,57.2,198.3,14.7,80.5,1.7547,200.6093,811.283,Satb1_E01.xlsx,Satb1,Female
Slain2_E01_F01_CV,1431,1.9112,0.4036,15.5337,0.2112,8.12772080368355,41.3529,143.8894,1.3298,4.3883,54.800000000000004,232.3,15.4,109.39999999999999,1.7468,160.4883,801.14,Slain2_E01.xlsx,Slain2,Female
Slain2_E01_F02_CV,1432,1.7984,0.3945,14.5961,0.2193,8.116158807829182,39.778,158.8928,1.3526,4.3886,56.9,224.6,16.1,93.89999999999999,1.8083,174.5467,825.919,Slain2_E01.xlsx,Slain2,Female
Slain2_E01_F03_CV,1433,1.5776,0.291,11.4417,0.1844,7.25259888438134,43.671,131.5324,1.7079,4.4118,51.1,227.5,14.200000000000001,90.30000000000001,1.7622,139.0476,769.364,Slain2_E01.xlsx,Slain2,Female
Slain2_E01_F04_CV,1434,1.9008,0.3929,14.1602,0.2067,7.449600168350168,38.7594,122.3141,1.4608,4.1689,58.1,234.8,15.7,88.1,1.8819,161.2586,828.679,Slain2_E01.xlsx,Slain2,Female
Slain2_E01_F05_CV,1436,2.1817,0.446,16.6133,0.2044,7.61484163725535,39.6403,114.1309,1.2775,3.7789,55.9,259.79999999999995,14.5,134,2.0218,148.4199,817.381,Slain2_E01.xlsx,Slain2,Female
Slain2_E01_F07_CV,1438,2.2705,0.5439,19.1158,0.2395,8.419202818762386,36.8274,131.0308,1.0296,4.1856,60.3,240.1,15.8,122.7,1.7879,189.1186,838.757,Slain2_E01.xlsx,Slain2,Female
Slain2_E01_F08_CV,1439,2.2001,0.5125,18.6397,0.233,8.472205808826873,38.2517,141.3558,1.125,4.385,58.3,223,15.8,107,1.8547,184.1757,822.581,Slain2_E01.xlsx,Slain2,Female
Slbp_E01_F01_CV,1937,1.8438,0.3772,13.5739,0.2046,7.3619156090682285,38.4105,112.8126,1.2621,4.0124,58,249.79999999999998,16.6,100.6,1.7974,156.8292,817.124,Slbp_E01.xlsx,Slbp,Female
Slbp_E01_F02_CV,1938,2.3155,0.4922,19.2648,0.2126,8.319930900453466,41.9093,151.0482,1.4147,4.7503,54.699999999999996,205.5,14.5,72.1,1.6355,164.5325,808.073,Slbp_E01.xlsx,Slbp,Female
Slbp_E01_F03_CV,1939,2.2307,0.5518,19.3635,0.2474,8.680459048729098,36.5687,134.2617,0.7885,4.4091,59.1,222.89999999999998,15.299999999999999,98.8,1.8423,189.6322,836.639,Slbp_E01.xlsx,Slbp,Female
Slbp_E01_F04_CV,1940,2.3968,0.6156,21.5438,0.2568,8.988568090787718,36.4169,150.4066,0.7059,4.662,59.3,211.9,15.5,90.5,1.8105,194.5109,825.598,Slbp_E01.xlsx,Slbp,Female
Slbp_E01_F05_CV,1942,2.1042,0.5078,17.6419,0.2413,8.384136488926908,36.5454,150.8901,0.9937,4.1667,61.1,236.2,17.2,110.2,1.818,183.0844,829.514,Slbp_E01.xlsx,Slbp,Female
Slbp_E01_F06_CV,1943,1.9463,0.4957,17.1428,0.2547,8.807891897446439,36.2221,130.7642,0.8283,4.7401,58.9,205,15.6,79.3,1.91,195.538,845.369,Slbp_E01.xlsx,Slbp,Female
Slbp_E01_F07_CV,1944,2.3039,0.5659,19.2254,0.2456,8.34471982290898,35.5467,129.9961,0.9049,3.916,62.300000000000004,255.4,16.9,147.4,1.8223,189.1828,858.208,Slbp_E01.xlsx,Slbp,Female
Slbp_E01_F08_CV,1945,2.3649,0.6093,21.6639,0.2576,9.160598756818471,37.1783,155.7116,0.9101,4.9688,58.9,191.3,15.9,74,1.7786,201.4438,838.116,Slbp_E01.xlsx,Slbp,Female
Slmap_E01_F01_CV,2819,2.0681,0.4723,17.0678,0.2284,8.252889125284078,38.5639,152.072,1.2271,4.2746,57.5,233.6,15.9,119.5,1.7741,176.6009,828.358,Slmap_E01.xlsx,Slmap,Female
Slmap_E01_F02_CV,2820,2.3214,0.5281,17.9519,0.2275,7.733221331954853,35.5037,110.1702,0.9119,3.9913,61.800000000000004,245.79999999999998,16.2,106.6,1.8913,175.4454,865.911,Slmap_E01.xlsx,Slmap,Female
Slmap_E01_F03_CV,2821,2.1901,0.491,17.9759,0.2242,8.207798730651568,38.9719,153.1909,1.1483,4.0163,56.9,247.9,15.299999999999999,134.8,1.8459,168.1915,826.432,Slmap_E01.xlsx,Slmap,Female
Slmap_E01_F04_CV,2822,2.1472,0.5589,17.9189,0.2603,8.345240312965723,33.4545,120.6249,0.7223,4.1688,63.9,234,17.1,112.4,1.7913,199.518,881.639,Slmap_E01.xlsx,Slmap,Female
Slmap_E01_F05_CV,2824,2.2202,0.4072,14.8694,0.1834,6.697324565354473,39.2568,96.1637,1.4871,3.6715,57.6,272.5,16.2,130.20000000000002,1.9006,136.9292,863.857,Slmap_E01.xlsx,Slmap,Female
Slmap_E01_F06_CV,2825,2.2799,0.4079,15.9924,0.1789,7.014518180621957,42.0124,118.6471,1.2062,3.7193,52.8,272.9,14.6,125.2,1.8673,127.0434,808.972,Slmap_E01.xlsx,Slmap,Female
Slmap_E01_F07_CV,2826,2.1662,0.5152,18.5034,0.2378,8.541870556735297,37.61,135.1433,0.922,4.5168,59.1,222.3,15.8,102.7,1.9201,180.0031,818.023,Slmap_E01.xlsx,Slmap,Female
Slmap_E01_F08_CV,2827,1.9915,0.3938,15.4715,0.1978,7.76876726085865,42.3711,147.1241,1.3475,4.0665,53.400000000000006,244.2,15.5,119.2,1.6924,144.8892,798.572,Slmap_E01.xlsx,Slmap,Female
Smg6_E01_F01_CV,2293,2.6355,0.5332,20.6105,0.2023,7.820337696831721,41.0725,138.6815,1.2501,3.866,55.5,256.5,15.4,140.5,1.8188,145.9805,815.84,Smg6_E01.xlsx,Smg6,Female
Smg6_E01_F02_CV,2294,2.3884,0.4761,17.9693,0.1993,7.523572265952103,40.0164,113.884,1.2422,4.0169,56.800000000000004,247.70000000000002,15.9,115.9,2.0586,151.9505,862.381,Smg6_E01.xlsx,Smg6,Female
Smg6_E01_F03_CV,2295,2.3667,0.5563,21.0235,0.2351,8.88304390079013,39.8309,173.0229,1.0731,4.5344,56.599999999999994,217.70000000000002,15.299999999999999,100.9,1.8636,179.7463,824.699,Smg6_E01.xlsx,Smg6,Female
Smg6_E01_F04_CV,2296,2.397,0.5367,19.537,0.2239,8.150604922820191,38.2867,129.5376,1.0853,4.3129,58,227.89999999999998,15.7,93.89999999999999,1.9659,172.3641,852.623,Smg6_E01.xlsx,Smg6,Female
Smg6_E01_F05_CV,2298,2.6275,0.5758,21.3334,0.2192,8.119276879162703,38.9835,125.7844,1.1285,4.411,57.5,221.5,15.6,88.5,1.8769,166.0089,833.044,Smg6_E01.xlsx,Smg6,Female
Smg6_E01_F06_CV,2299,2.3866,0.5963,20.8315,0.2498,8.728525936478672,36.4982,144.7671,0.9426,4.2138,60.900000000000006,233.4,16.400000000000002,129.5,1.8777,190.6593,867.773,Smg6_E01.xlsx,Smg6,Female
Smg6_E01_F07_CV,2300,2.64,0.6522,23.5695,0.247,8.927840909090909,37.6586,154.9262,0.9224,4.5145,59.7,214.9,15.8,108.7,1.8587,192.5209,840.17,Smg6_E01.xlsx,Smg6,Female
Smg6_E01_F08_CV,2301,2.4421,0.4868,18.4354,0.1993,7.548994717661031,40.1241,119.3642,1.2697,3.6895,56.9,269.9,15.8,156.79999999999998,1.8098,143.0918,838.822,Smg6_E01.xlsx,Smg6,Female
Spc25_E01_F01_CV,1043,2.3846,0.5604,19.6059,0.235,8.22188207665856,36.6717,138.2835,1.0165,4.3493,60.1,226.20000000000002,15,99.4,1.7872,184.1115,851.981,Spc25_E01.xlsx,Spc25,Female
Spc25_E01_F02_CV,1044,2.1922,0.5365,19.0098,0.2447,8.671562813611896,37.0963,153.9575,0.9303,4.4449,59.6,217.20000000000002,16.7,91.2,1.815,191.4296,858.465,Spc25_E01.xlsx,Spc25,Female
Spc25_E01_F03_CV,1045,2.1681,0.5062,18.8935,0.2335,8.714312070476455,39.1059,153.0168,1.0324,4.4874,57.5,217.5,15.8,91.2,1.7595,181.5438,829.77,Spc25_E01.xlsx,Spc25,Female
Spc25_E01_F04_CV,1046,2.3197,0.5534,19.8031,0.2386,8.536922877958357,37.5458,152.1762,0.8967,4.204,58.2,235.5,16.7,119.9,1.6867,175.8947,789.007,Spc25_E01.xlsx,Spc25,Female
Spc25_E01_F05_CV,1048,2.0454,0.4875,16.9908,0.2383,8.306834848929306,36.6778,131.64,0.866,4.0297,59,248.70000000000002,15.6,129.6,1.9419,183.4696,831.825,Spc25_E01.xlsx,Spc25,Female
Spc25_E01_F06_CV,1049,2.1941,0.5002,17.6482,0.228,8.043480242468437,37.194,129.2089,1.0225,4.2193,58.8,233.6,15.9,101.7,1.8078,177.9489,823.287,Spc25_E01.xlsx,Spc25,Female
Spc25_E01_F07_CV,1050,2.3227,0.4962,17.8837,0.2136,7.699530718560296,38.1118,123.1318,1.1777,4.307,59.7,228.7,17.1,90,1.8305,171.658,855.384,Spc25_E01.xlsx,Spc25,Female
Spc25_E01_F08_CV,1051,2.3623,0.5501,19.3722,0.2329,8.200567243787834,37.1302,143.3957,1.0729,4.2185,60.699999999999996,230.8,16.9,100.5,1.7953,184.6893,856.539,Spc25_E01.xlsx,Spc25,Female
Stt3b_E02_F01_CV,3462,2.324,0.5936,20.3775,0.2554,8.768287435456111,35.716,138.1256,0.6098,4.0517,59.3,243.4,15.100000000000001,126.2,1.8998,196.2441,840.491,Stt3b_E02.xlsx,Stt3b,Female
Stt3b_E02_F02_CV,3463,2.2086,0.5751,19.5805,0.2604,8.865570949923027,35.4664,144.2071,0.7241,4.1511,61,240.3,15.9,128.5,1.8044,199.7747,875.861,Stt3b_E02.xlsx,Stt3b,Female
Stt3b_E02_F03_CV,3464,2.3092,0.6001,20.7521,0.2599,8.98670535250303,36.1457,150.9179,0.8561,4.5117,59.9,217.79999999999998,15.7,102.4,1.9038,201.1228,845.305,Stt3b_E02.xlsx,Stt3b,Female
Stt3b_E02_F04_CV,3465,2.4651,0.6322,22.1494,0.2565,8.98519329844631,36.655,151.8189,0.9369,4.5916,59.3,212.5,14.9,100.4,1.8915,195.7306,837.666,Stt3b_E02.xlsx,Stt3b,Female
Stt3b_E02_F05_CV,3467,2.1986,0.43,16.8159,0.1956,7.648458109706176,41.8209,130.0831,1.2702,3.8409,54,264,15.6,133.70000000000002,1.8141,139.4969,825.855,Stt3b_E02.xlsx,Stt3b,Female
Stt3b_E02_F06_CV,3468,1.8521,0.4876,17.4396,0.2633,9.41612223961989,37.5169,179.3909,0.7754,4.8225,58.1,202.2,15.8,87.7,1.907,200.4167,829.385,Stt3b_E02.xlsx,Stt3b,Female
Stt3b_E02_F07_CV,3469,1.9455,0.475,17.7265,0.2441,9.11153945001285,39.3648,156.6437,0.8896,4.5564,55.4,210.10000000000002,14.8,95.9,1.821,182.8918,809.485,Stt3b_E02.xlsx,Stt3b,Female
Stt3b_E02_F08_CV,3470,2.2359,0.5477,20.2631,0.245,9.06261460709334,38.5005,156.5399,0.8278,4.4456,57,225.6,15.2,106.89999999999999,1.7795,183.4696,811.989,Stt3b_E02.xlsx,Stt3b,Female
Tctn3_E01_F01_CV,834,2.4274,0.5607,20.0053,0.231,8.241451759083793,37.7973,143.9829,1.1531,4.0919,58,241.29999999999998,15.299999999999999,132.70000000000002,1.8084,174.9318,834.842,Tctn3_E01.xlsx,Tctn3,Female
Tctn3_E01_F02_CV,835,2.1008,0.4139,16.2011,0.197,7.711871667936024,42.1254,141.3749,1.433,4.1733,54.800000000000004,239.3,15.4,105.1,1.82,154.8392,819.307,Tctn3_E01.xlsx,Tctn3,Female
Tctn3_E01_F03_CV,836,2.0533,0.4757,17.9517,0.2317,8.742852968392343,39.9925,161.2064,1.0124,4.6666,54.800000000000004,210.7,14.9,86.7,1.9367,183.7906,841.646,Tctn3_E01.xlsx,Tctn3,Female
Tctn3_E01_F04_CV,837,1.9373,0.3838,14.5896,0.1981,7.530893511588293,41.1826,141.3072,1.528,4.144,55.9,239.6,15.8,101,1.8378,149.126,833.044,Tctn3_E01.xlsx,Tctn3,Female
Tctn3_E01_F05_CV,839,2.0792,0.5251,18.0537,0.2526,8.683003078106964,36.1563,142.6046,0.9506,4.525,60.1,216.70000000000002,15,94.60000000000001,1.8401,199.1328,835.933,Tctn3_E01.xlsx,Tctn3,Female
Tctn3_E01_F06_CV,840,2.129,0.4543,17.4927,0.2134,8.216392672616252,41.1192,156.0563,1.2128,4.4027,54.1,224.8,14,96.3,1.8813,169.5396,803.194,Tctn3_E01.xlsx,Tctn3,Female
Tctn3_E01_F07_CV,841,2.1992,0.4686,17.722,0.2131,8.058384867224447,39.9663,130.7289,1.2058,4.2889,55.800000000000004,230.4,15,95.69999999999999,1.7979,167.2286,809.485,Tctn3_E01.xlsx,Tctn3,Female
Tctn3_E01_F08_CV,842,1.7467,0.3977,14.8246,0.2277,8.487204442663309,39.6965,160.3002,1.1654,4.7525,55.4,203.1,15,83.2,1.9163,181.4796,838.244,Tctn3_E01.xlsx,Tctn3,Female
Tgfbr3_E01_F01_CV,2413,2.4245,0.5507,19.9933,0.2271,8.246360074242112,38.3077,145.1821,1.2156,4.3764,58.4,227.5,15.2,103.5,1.843,173.2628,811.411,Tgfbr3_E01.xlsx,Tgfbr3,Female
Tgfbr3_E01_F02_CV,2414,2.4007,0.5283,20.3702,0.22,8.48510851001791,40.8733,172.5516,1.2301,4.5925,56.300000000000004,214.10000000000002,16.400000000000002,91.6,1.719,171.4012,784.321,Tgfbr3_E01.xlsx,Tgfbr3,Female
Tgfbr3_E01_F03_CV,2415,2.2615,0.6012,21.815,0.2658,9.6462524872872,37.8588,189.5824,0.7102,4.836,57.2,202.7,15.2,89.80000000000001,1.7906,198.4267,801.397,Tgfbr3_E01.xlsx,Tgfbr3,Female
Tgfbr3_E01_F04_CV,2416,2.4661,0.727,24.3857,0.2948,9.888366246299826,34.4732,161.6907,0.3368,4.988,62,197.6,17.3,94.2,1.8429,226.4151,824.121,Tgfbr3_E01.xlsx,Tgfbr3,Female
Tgfbr3_E01_F05_CV,2418,2.6642,0.6653,23.5995,0.2497,8.858006155694016,36.9827,161.024,0.9181,4.4692,59.7,224.1,15.5,104.3,1.7335,193.6122,817.574,Tgfbr3_E01.xlsx,Tgfbr3,Female
Tgfbr3_E01_F06_CV,2419,2.6903,0.7481,24.6068,0.2781,9.146489239118313,33.8834,137.9971,0.5382,4.6152,63.1,209.9,15.299999999999999,84.4,1.7674,216.5293,830.605,Tgfbr3_E01.xlsx,Tgfbr3,Female
Tgfbr3_E01_F07_CV,2420,2.6337,0.7732,25.3367,0.2936,9.620192125147131,33.7327,165.1674,0.4634,4.7439,62.9,206.5,17,101.7,1.7889,228.1483,831.183,Tgfbr3_E01.xlsx,Tgfbr3,Female
Tgfbr3_E01_F08_CV,2421,2.2275,0.6344,21.7807,0.2848,9.778092031425365,35.71,166.3303,0.6489,4.9477,61,192.6,16.1,90.80000000000001,1.7745,223.0128,836.382,Tgfbr3_E01.xlsx,Tgfbr3,Female
Thsd4_E01_F01_CV,1251,2.2913,0.4971,18.0694,0.217,7.886090865447563,38.3069,117.617,1.0954,4.1184,57.3,235.6,14.3,101,1.8358,166.9076,846.525,Thsd4_E01.xlsx,Thsd4,Female
Thsd4_E01_F02_CV,1252,2.1981,0.5538,19.2827,0.252,8.772439834402437,36.1683,132.3879,0.6644,4.4771,59.9,220.1,15.8,95.10000000000001,1.8846,193.2912,835.098,Thsd4_E01.xlsx,Thsd4,Female
Thsd4_E01_F03_CV,1253,2.198,0.5079,18.376,0.2311,8.360327570518654,38.2137,138.9869,0.9703,4.1905,57,232.8,15.4,104,1.864,173.0702,837.538,Thsd4_E01.xlsx,Thsd4,Female
Thsd4_E01_F04_CV,1254,2.3413,0.527,19.0955,0.2251,8.155939008243285,37.913,131.8685,0.9564,4.0514,58.2,244.5,16.2,126.6,1.8757,175.8305,837.73,Thsd4_E01.xlsx,Thsd4,Female
Thsd4_E01_F05_CV,1256,2.2561,0.5337,18.6925,0.2366,8.28531536722663,36.7865,136.188,0.954,4.5029,58.9,218.9,15.7,88.7,1.8006,183.0202,840.426,Thsd4_E01.xlsx,Thsd4,Female
Thsd4_E01_F06_CV,1257,2.3291,0.5626,19.4681,0.2415,8.358636383152291,36.1413,132.0259,0.8836,4.2676,61.1,233.5,15.7,110.39999999999999,1.7705,182.8918,842.031,Thsd4_E01.xlsx,Thsd4,Female
Thsd4_E01_F07_CV,1258,2.042,0.5004,17.9604,0.245,8.795494613124388,37.6996,155.9774,0.8235,4.4111,58,222.5,15.7,101.4,1.8699,189.3112,820.526,Thsd4_E01.xlsx,Thsd4,Female
Thsd4_E01_F08_CV,1259,2.1125,0.4886,17.5845,0.2313,8.324023668639054,37.9604,129.7011,1.0261,4.3094,57.5,231,15.299999999999999,119.6,1.812,176.1515,833.815,Thsd4_E01.xlsx,Thsd4,Female
Tm2d3_E01_F01_CV,2097,2.3578,0.5013,18.9943,0.2126,8.055941979811688,40.1436,145.6881,1.2263,4.2669,56.099999999999994,230.6,15.7,106.39999999999999,1.828,154.9676,798.829,Tm2d3_E01.xlsx,Tm2d3,Female
Tm2d3_E01_F02_CV,2098,2.5626,0.5271,20.2698,0.2057,7.909857176305314,40.5635,132.4817,1.1467,4.1432,55.7,239.5,14.6,112.4,1.8319,150.0889,796.454,Tm2d3_E01.xlsx,Tm2d3,Female
Tm2d3_E01_F03_CV,2099,2.3729,0.5419,19.8339,0.2284,8.358506468877744,38.4967,139.7035,1.0642,4.2949,57.5,230.7,14.9,115.6,1.8386,172.4925,805.569,Tm2d3_E01.xlsx,Tm2d3,Female
Tm2d3_E01_F04_CV,2100,2.4874,0.4868,19.5695,0.1957,7.867451957867654,43.1134,140.7102,1.37,3.9834,53.199999999999996,248.4,15.2,127.7,1.7703,145.5312,791.639,Tm2d3_E01.xlsx,Tm2d3,Female
Tm2d3_E01_F05_CV,2102,2.728,0.6237,22.0488,0.2286,8.082404692082111,37.012,129.0306,0.9605,3.8642,59.3,258.6,15.8,148.2,1.8122,170.3741,831.054,Tm2d3_E01.xlsx,Tm2d3,Female
Tm2d3_E01_F06_CV,2103,2.21,0.5863,19.7554,0.2653,8.939095022624436,35.0514,151.8079,0.7013,4.2374,61.3,235,14.8,134.5,1.8817,204.0115,836.254,Tm2d3_E01.xlsx,Tm2d3,Female
Tm2d3_E01_F07_CV,2104,2.2865,0.5455,18.9536,0.2386,8.289350535753334,36.5065,129.0196,0.9273,4.2671,59.3,231,15.299999999999999,106.30000000000001,1.8755,186.4225,844.984,Tm2d3_E01.xlsx,Tm2d3,Female
Tm2d3_E01_F08_CV,2105,2.3329,0.4813,18.2336,0.2063,7.815851515281409,40.0522,132.023,1.2219,4.1355,56.5,240.3,15.6,107,1.7617,154.5182,819.114,Tm2d3_E01.xlsx,Tm2d3,Female
Tmco1_E01_F01_CV,2213,2.4183,0.4883,19.4284,0.2019,8.033908117272464,42.7127,161.4777,1.4823,4.5658,54.800000000000004,217,15.100000000000001,96.10000000000001,1.7606,151.3086,782.524,Tmco1_E01.xlsx,Tmco1,Female
Tmco1_E01_F02_CV,2214,2.1055,0.439,16.9952,0.2085,8.071811921158869,41.3488,153.4101,1.2953,4.2125,55.1,233.6,15.2,113,1.7698,158.3699,791.575,Tmco1_E01.xlsx,Tmco1,Female
Tmco1_E01_F03_CV,2215,2.5076,0.4965,19.9198,0.198,7.943770936353484,42.7691,144.8601,1.262,4.3128,53,233.5,14.3,104,1.9078,144.6324,803.836,Tmco1_E01.xlsx,Tmco1,Female
Tmco1_E01_F04_CV,2216,2.5262,0.4927,19.1681,0.195,7.587720687198163,41.5891,143.2971,1.4389,4.0529,55.800000000000004,247.70000000000002,14.8,123.5,1.7385,147.3286,792.666,Tmco1_E01.xlsx,Tmco1,Female
Tmco1_E01_F05_CV,2218,2.3583,0.5991,20.946,0.254,8.881821651189417,36.4853,139.6127,0.7809,4.4622,59.9,216.70000000000002,15.8,105.30000000000001,1.9116,196.7577,836.575,Tmco1_E01.xlsx,Tmco1,Female
Tmco1_E01_F06_CV,2219,2.1653,0.4458,17.8363,0.2059,8.237334318570177,42.74,142.0128,1.302,4.677,53,211.79999999999998,14.200000000000001,83.3,1.9073,158.2415,804.093,Tmco1_E01.xlsx,Tmco1,Female
Tmco1_E01_F07_CV,2220,2.0977,0.4893,18.9993,0.2333,9.05720551079754,40.9741,168.5188,0.9833,4.8539,54,201.9,14.7,80.60000000000001,1.8258,178.7834,831.696,Tmco1_E01.xlsx,Tmco1,Female
Tmco1_E01_F08_CV,2221,2.376,0.4872,18.7452,0.205,7.88939393939394,40.9814,134.1513,1.2271,4.3272,54.4,229.7,14.1,90,1.7893,154.1331,811.86,Tmco1_E01.xlsx,Tmco1,Female
Tnnc1_E01_F01_CV,1128,2.1076,0.5475,18.4848,0.2598,8.770544695388118,35.1898,137.5956,0.8349,4.5691,61.5,214.9,15.4,96.9,1.8764,200.8661,846.332,Tnnc1_E01.xlsx,Tnnc1,Female
Tnnc1_E01_F02_CV,1129,2.1088,0.4282,16.2079,0.203,7.685840288315629,40.3159,122.3453,1.3315,4.1035,55.9,239,15.5,113.4,1.8835,157.7921,842.031,Tnnc1_E01.xlsx,Tnnc1,Female
Tnnc1_E01_F03_CV,1130,2.0127,0.4753,17.7062,0.2361,8.797237541610771,39.3828,172.1602,0.9415,4.362,55.599999999999994,222.39999999999998,14.4,103.8,1.9691,186.5509,847.552,Tnnc1_E01.xlsx,Tnnc1,Female
Tnnc1_E01_F04_CV,1131,2.394,0.4854,18.1021,0.2028,7.561445279866332,39.7404,125.1046,1.2613,3.8123,56.2,259.1,15.8,123.1,1.9056,151.6938,823.736,Tnnc1_E01.xlsx,Tnnc1,Female
Tnnc1_E01_F05_CV,1133,1.7805,0.3131,12.2299,0.1759,6.868800898623983,42.7811,119.065,1.6399,3.949,53.8,253.9,16.2,104.80000000000001,1.9721,138.5341,836.767,Tnnc1_E01.xlsx,Tnnc1,Female
Tnnc1_E01_F06_CV,1134,2.2129,0.4542,16.7448,0.2052,7.566903158750962,39.0185,118.9637,1.2544,4.2111,57.8,235.8,14.9,100.5,1.8634,162.4141,866.04,Tnnc1_E01.xlsx,Tnnc1,Female
Tnnc1_E01_F07_CV,1135,2.0719,0.482,16.2196,0.2326,7.82837009508181,35.3917,115.1122,0.9057,3.5719,60.5,280.7,15.2,165.6,1.7235,177.0502,844.278,Tnnc1_E01.xlsx,Tnnc1,Female
